"","prediction.score.pancreatic.acinar.cell","prediction.score.type.B.pancreatic.cell","prediction.score.pancreatic.D.cell","prediction.score.pancreatic.stellate.cell","prediction.score.pancreatic.ductal.cell","prediction.score.pancreatic.A.cell","prediction.score.pancreatic.epsilon.cell","prediction.score.pancreatic.PP.cell","prediction.score.endothelial.cell","prediction.score.mast.cell","prediction.score.max"
"496",0,0,0,0.024050836740326,0.0243067560773694,0,0,0,0.951642407182305,0,0.951642407182305
"497",0,0,0.0124630529336117,0,0,0.958750968003403,0.0287859790629861,0,0,0,0.958750968003403
"498",0,0.0756826453642485,0,0,0.924317354635751,0,0,0,0,0,0.924317354635751
"499",0,0,0,0,0.487676754946115,0.512323245053884,0,0,0,0,0.512323245053884
"500",0,0,0,0,1,0,0,0,0,0,1
"501",0,0.689033423197849,0,0,0,0.310966576802152,0,0,0,0,0.689033423197849
"502",0,0.382890591300518,0.411857998021526,0,0,0.0473477299043219,0.157903680773634,0,0,0,0.411857998021526
"503",0,0,0,0,0,0.976882041952215,0,0.0231179580477844,0,0,0.976882041952215
"504",0,0,0,0,0,0.770185169959189,0,0.229814830040811,0,0,0.770185169959189
"505",0,0,0,0,0,0.899615182087572,0,0.100384817912428,0,0,0.899615182087572
"506",0.284552328462359,0,0,0,0.715447671537641,0,0,0,0,0,0.715447671537641
"507",0,0,0,0,0.915512912627982,0.0515083541942854,0,0.032978733177733,0,0,0.915512912627982
"508",0,0.166341220194298,0.57004911991015,0,0,0.00578451391419818,0.257825145981354,0,0,0,0.57004911991015
"509",0,0.843961919874783,0,0,0,0.156038080125217,0,0,0,0,0.843961919874783
"510",0.311063345759743,0,0,0,0.596093235719478,0.0928434185207794,0,0,0,0,0.596093235719478
"511",0,0,0,0,0,1,0,0,0,0,1
"512",0,0,0,0,0,0.765657442483733,0,0.234342557516267,0,0,0.765657442483733
"513",0,0,0,0,1,0,0,0,0,0,1
"514",0,0,0,0,1,0,0,0,0,0,1
"515",0,0,0,0,1,0,0,0,0,0,1
"516",0,0,0,0,0,1,0,0,0,0,1
"517",0,0,0,0.0198151590010826,0.0398543619851328,0,0,0,0.940330479013784,0,0.940330479013784
"518",0,0,0,0,0.979585932717831,0.0204140672821691,0,0,0,0,0.979585932717831
"519",0,0,0,0,0.999999999999999,0,0,0,0,0,0.999999999999999
"520",0,0.510121569593347,0,0,0,0.297829867891421,0,0.192048562515232,0,0,0.510121569593347
"521",0,0,0,0,0,0.282016111159786,0.01952070813472,0.698463180705494,0,0,0.698463180705494
"522",0.0976067526704083,0,0,0,0.902393247329591,0,0,0,0,0,0.902393247329591
"523",0,0,0,0,0.0147321270446546,0.985267872955345,0,0,0,0,0.985267872955345
"524",0,0,0,0,1,0,0,0,0,0,1
"525",0,0,0,0,0,0.908582788439165,0,0.0914172115608352,0,0,0.908582788439165
"526",0,0.433735922110117,0.288786059786042,0,0,0.0911279566765239,0.186350061427317,0,0,0,0.433735922110117
"527",0.368304337767601,0,0,0,0.613448086600697,0.0182475756317024,0,0,0,0,0.613448086600697
"528",0,0,0,0,0,0.572500921367635,0.00341253256807268,0.424086546064293,0,0,0.572500921367635
"529",0,0.798603313026208,0,0,0,0.188356847740662,0,0.0130398392331297,0,0,0.798603313026208
"530",0,0.102108893308589,0.657422118797628,0,0,0,0.218450893150187,0.0220180947435948,0,0,0.657422118797628
"531",0.161046322561243,0,0,0,0.828445568586617,0.0105081088521399,0,0,0,0,0.828445568586617
"532",0.150009741072929,0,0,0,0.84999025892707,0,0,0,0,0,0.84999025892707
"533",0,0,0,0,0,0.972367400893034,0,0.0276325991069665,0,0,0.972367400893034
"534",0,0,0,0,1,0,0,0,0,0,1
"535",0,0.513671426721995,0.3586299271366,0,0,0,0.104077082400825,0.0236215637405796,0,0,0.513671426721995
"536",0,0,0,0,1,0,0,0,0,0,1
"537",0,0,0,0,0,1,0,0,0,0,1
"538",0,0,0,0.0269024511499215,0.0235550944539602,0,0,0,0.949542454396118,0,0.949542454396118
"539",0,0,0,0,0,0.637277127639365,0,0.362722872360635,0,0,0.637277127639365
"540",0,0,0,0,0,0.625591425192176,0,0.374408574807824,0,0,0.625591425192176
"541",0,0.446930194059537,0.254877774401251,0,0.00151331799185164,0.0391544421065987,0,0,0,0.257524271440761,0.446930194059537
"542",0.275361930449547,0,0,0,0.706336482107567,0.0183015874428853,0,0,0,0,0.706336482107567
"543",0,0,0,0,1,0,0,0,0,0,1
"544",0,0.861285490187678,0.0977437660576355,0,0,0,0.0409707437546866,0,0,0,0.861285490187678
"545",0,0,0.290469277287525,0,0.553442659857521,0.0318287339423136,0.110217927604679,0.0140414013079607,0,0,0.553442659857521
"546",0,0,0.46302065562814,0,0.430191250692867,0,0.106788093678993,0,0,0,0.46302065562814
"547",0.0332546736032639,0,0,0,0.942065324644637,0.0246800017520988,0,0,0,0,0.942065324644637
"548",0,0,0,0,0,0.877061963626255,0,0.122938036373745,0,0,0.877061963626255
"549",0,0,0,0.0716451979224301,0.92835480207757,0,0,0,0,0,0.92835480207757
"550",0,0,0,0,1,0,0,0,0,0,1
"551",0,0,0,0,0,1,0,0,0,0,1
"552",0,0,0,0,1,0,0,0,0,0,1
"553",0,0,0,0,1,0,0,0,0,0,1
"554",0,0.869302640146695,0,0,0,0.0953979706257139,0,0.0352993892275911,0,0,0.869302640146695
"555",0,0,0,0,0,1,0,0,0,0,1
"556",0,0,0.00285106694441238,0.995497750429376,0.00165118262621149,0,0,0,0,0,0.995497750429376
"557",0,0.535046699226622,0,0,0,0.464953300773379,0,0,0,0,0.535046699226622
"558",0,0.107900252908661,0,0,0,0.892099747091339,0,0,0,0,0.892099747091339
"559",0,0,0,0,0,0.875124599806293,0,0.124875400193707,0,0,0.875124599806293
"560",0,0,0,0,1,0,0,0,0,0,1
"561",0,0,0,0.909352685870347,0.0906473141296531,0,0,0,0,0,0.909352685870347
"562",0,0,0,0,1,0,0,0,0,0,1
"563",0,0,0,0,0,0.975992509567462,0,0.0240074904325375,0,0,0.975992509567462
"564",0.0796607755742966,0,0,0,0,0.920339224425703,0,0,0,0,0.920339224425703
"565",0.0545120554228476,0,0,0.540857729987741,0.390135518561091,0.0144946960283205,0,0,0,0,0.540857729987741
"566",0,0.53955389325892,0,0,0,0.46044610674108,0,0,0,0,0.53955389325892
"567",0,0,0,0,0,0.192049288198317,0.0312587971085554,0.776691914693127,0,0,0.776691914693127
"568",0,0,0,0,0,0.975532164917922,0.0244678350820782,0,0,0,0.975532164917922
"569",0,0,0,0,0.961180300356848,0.0388196996431526,0,0,0,0,0.961180300356848
"570",0,0,0,0,1,0,0,0,0,0,1
"571",0,0,0,0,1,0,0,0,0,0,1
"572",0.168530145529472,0,0,0,0.815834731485418,0.0156351229851097,0,0,0,0,0.815834731485418
"573",0,0.485156010825462,0.00719231888058972,0,0.397953239556118,0.0904537593209225,0,0.0192446714169073,0,0,0.485156010825462
"574",0,0,0,0,1,0,0,0,0,0,1
"575",0,0,0,0,0.997748269577153,0.0022517304228474,0,0,0,0,0.997748269577153
"576",0,0,0,0,1,0,0,0,0,0,1
"577",0,0,0,0,0.999999999999999,0,0,0,0,0,0.999999999999999
"578",0,0,0,0,0.792468138756436,0.207531861243565,0,0,0,0,0.792468138756436
"579",0,0,0,0,0,0.890112873651664,0,0.109887126348336,0,0,0.890112873651664
"580",0,0.951881025015665,0,0,0,0.0481189749843355,0,0,0,0,0.951881025015665
"581",0.124401537146005,0,0,0,0,0.678618665329806,0,0.196979797524189,0,0,0.678618665329806
"582",0,0,0,0,0,0.851106163382638,0,0.148893836617363,0,0,0.851106163382638
"583",0,0,0,0,1,0,0,0,0,0,1
"584",0,0,0,0,0.153377717272144,0.846622282727855,0,0,0,0,0.846622282727855
"585",0,0.570579124161887,0,0,0,0.429420875838113,0,0,0,0,0.570579124161887
"586",0.364057982465408,0,0,0,0.566659010598066,0.0692830069365258,0,0,0,0,0.566659010598066
"587",0,0.00150924496847682,0.00105410552280893,0.992519183973634,0,0.00491746553508022,0,0,0,0,0.992519183973634
"588",0,0.0208215738814604,0.0121201460790381,0,0.967058280039502,0,0,0,0,0,0.967058280039502
"589",0,0,0,0,0,0.972054478380501,0.0279455216194993,0,0,0,0.972054478380501
"590",0,0,0,0,1,0,0,0,0,0,1
"591",0,0.138932640527256,0,0,0,0.861067359472744,0,0,0,0,0.861067359472744
"592",0,0,0,0,1,0,0,0,0,0,1
"593",0.24195564142969,0,0,0,0.758044358570311,0,0,0,0,0,0.758044358570311
"594",0,0,0,0,0.661262496218827,0.338737503781173,0,0,0,0,0.661262496218827
"595",0,0,0,0,1,0,0,0,0,0,1
"596",0.0107838165476505,0,0,0,0.98921618345235,0,0,0,0,0,0.98921618345235
"597",0,0,0,0,0,0.89536773984834,0,0.10463226015166,0,0,0.89536773984834
"598",0,0,0,0,0.292528020150399,0.707471979849601,0,0,0,0,0.707471979849601
"599",0,0.0943877078570884,0.638433538751651,0,0,0.00505716651351063,0.26212158687775,0,0,0,0.638433538751651
"600",0,0,0,0,1,0,0,0,0,0,1
"601",0,0.593163388264626,0,0,0,0.406836611735374,0,0,0,0,0.593163388264626
"602",0.0334414185294909,0,0.0296921053477606,0,0.203834232164147,0.0494771591629288,0,0,0.00703262739963666,0.676522457396036,0.676522457396036
"603",0,0.0152013531796754,0,0,0,0.984798646820325,0,0,0,0,0.984798646820325
"604",0,0,0,0,1,0,0,0,0,0,1
"605",0,0,0,0,1,0,0,0,0,0,1
"606",0,0.281818864879227,0,0,0,0.718181135120773,0,0,0,0,0.718181135120773
"607",0,0,0,0,0,0.873784686245127,0,0.126215313754873,0,0,0.873784686245127
"608",0,0.27296403649904,0.330917914319542,0,0,0,0.155130333888501,0.240987715292918,0,0,0.330917914319542
"609",0,0,0,0,1,0,0,0,0,0,1
"610",0,0.344593058973638,0,0,0,0.655406941026362,0,0,0,0,0.655406941026362
"611",0,0,0,0,0,1,0,0,0,0,1
"612",0.416272001433728,0,0,0,0.549681456021986,0.0340465425442863,0,0,0,0,0.549681456021986
"613",0,0,0,0,0,1,0,0,0,0,1
"614",0,0.079055723697869,0.502848490498687,0,0,0.113024294436776,0.305071491366668,0,0,0,0.502848490498687
"615",0,0,0,0,0,1,0,0,0,0,1
"616",0,0,0,0,0.13213180896802,0.86786819103198,0,0,0,0,0.86786819103198
"617",0,0,0.0687600173008403,0,0.189325587927632,0.645464059683541,0.0964503350879865,0,0,0,0.645464059683541
"618",0,0,0,0,0.46669646607621,0.53330353392379,0,0,0,0,0.53330353392379
"619",0,0,0,0,1,0,0,0,0,0,1
"620",0,0,0,0,0,1,0,0,0,0,1
"621",0,0.0191770888778328,0,0,0.951178765757489,0,0,0.0296441453646781,0,0,0.951178765757489
"622",0,0,0,0,1,0,0,0,0,0,1
"623",0,0,0,0,1,0,0,0,0,0,1
"624",0.0172085262685245,0,0,0,0.982791473731476,0,0,0,0,0,0.982791473731476
"625",0,0,0,0,0,1,0,0,0,0,1
"626",0.419195688180899,0,0,0,0.537646738496469,0.043157573322633,0,0,0,0,0.537646738496469
"627",0,0.312122194833117,0,0,0,0.011734966736036,0.0308002328800663,0.645342605550781,0,0,0.645342605550781
"628",0,0,0,0,0,0.905202027934182,0,0.0947979720658178,0,0,0.905202027934182
"629",0,0.596394643217437,0,0,0,0.403605356782563,0,0,0,0,0.596394643217437
"630",0,0.0621412747065825,0,0,0.230199934914093,0.117323923912658,0.00365909180278112,0.586675774663885,0,0,0.586675774663885
"631",0.0903040762090435,0.0458075556444971,0,0,0.508791480175938,0.355096887970522,0,0,0,0,0.508791480175938
"632",0,0,0,0,1,0,0,0,0,0,1
"633",0,0,0,0,0,0.975427865945411,0,0.0245721340545892,0,0,0.975427865945411
"634",0,0.558868718738068,0,0,0,0.0578282052307244,0,0.383303076031208,0,0,0.558868718738068
"635",0,0,0.00134355713309011,0.979090397821754,0.0195660450451565,0,0,0,0,0,0.979090397821754
"636",0,0.0892994243843342,0,0,0,0.910700575615666,0,0,0,0,0.910700575615666
"637",0,0,0.381944379760952,0,0.356752321354673,0.0415563560885564,0.185969844278533,0.0337770985172851,0,0,0.381944379760952
"638",0.127871343427209,0,0,0,0.651908603393029,0.220220053179762,0,0,0,0,0.651908603393029
"639",0,0,0,0,1,0,0,0,0,0,1
"640",0,0,0,0,1,0,0,0,0,0,1
"641",0.138202390467082,0,0,0,0.854626050435507,0.00717155909741117,0,0,0,0,0.854626050435507
"642",0,0.016344526319332,0,0,0.518573252172531,0.465082221508137,0,0,0,0,0.518573252172531
"643",0,0,0,0,1,0,0,0,0,0,1
"644",0,0,0,0,1,0,0,0,0,0,1
"645",0.158730541390968,0,0,0,0.841269458609032,0,0,0,0,0,0.841269458609032
"646",0,0,0,0,1,0,0,0,0,0,1
"647",0,0.0262220572097536,0.386403583229864,0,0,0.0160103723738723,0.226924266297953,0.344439720888557,0,0,0.386403583229864
"648",0,0,0,0,1,0,0,0,0,0,1
"649",0,0,0,0,0,0.988829092612003,0.0111709073879973,0,0,0,0.988829092612003
"650",0,0.383740320565325,0,0,0,0.616259679434675,0,0,0,0,0.616259679434675
"651",0,0,0,0,0.999999999999999,0,0,0,0,0,0.999999999999999
"652",0,0,0,0,1,0,0,0,0,0,1
"653",0.116067388444592,0,0,0,0.205380282392695,0.508223921007762,0,0.170328408154951,0,0,0.508223921007762
"654",0,0,0,0,0.997667477409407,0.00233252259059308,0,0,0,0,0.997667477409407
"655",0,0,0,0,0.00817176764252022,0.991828232357479,0,0,0,0,0.991828232357479
"656",0,0.0531309175966327,0,0,0,0.946869082403367,0,0,0,0,0.946869082403367
"657",0,0.429587892551765,0.413647173752093,0,0,0.0136082081673229,0.143156725528819,0,0,0,0.429587892551765
"658",0,0,0,0.0391402026624107,0.013720339084913,0,0,0,0.947139458252676,0,0.947139458252676
"659",0,0,0,0,1,0,0,0,0,0,1
"660",0,0,0,0.466751584576243,0.0119570781491584,0,0,0,0.521291337274599,0,0.521291337274599
"661",0,0.0275336050955474,0.606210049363939,0,0,0.00729141617206052,0.258068863754773,0.10089606561368,0,0,0.606210049363939
"662",0.199112056802186,0,0,0,0.611428687556131,0.189459255641683,0,0,0,0,0.611428687556131
"663",0,0.213432485412184,0,0,0,0.00809356550231611,0.0152251907774965,0.763248758308003,0,0,0.763248758308003
"664",0.164249741040271,0,0,0,0.806852616055848,0.028897642903882,0,0,0,0,0.806852616055848
"665",0,0,0.265891415059489,0,0,0.134449976380808,0,0.0136463576695016,0.00741752375316357,0.578594727137038,0.578594727137038
"666",0,0.0853070895412202,0.302606782628826,0,0.499767238381979,0,0.0751942593102118,0.0371246301377628,0,0,0.499767238381979
"667",0,0.919060768536073,0,0,0.0183976053818998,0.0625416260820271,0,0,0,0,0.919060768536073
"668",0,0,0,0,0.998598394639168,0.00140160536083281,0,0,0,0,0.998598394639168
"669",0,0,0,0,0.0853810375302121,0.914618962469788,0,0,0,0,0.914618962469788
"670",0,0,0,0,0.998662662397807,0.00133733760219242,0,0,0,0,0.998662662397807
"671",0,0.894266227702301,0.0830603619908468,0,0,0,0.0226734103068518,0,0,0,0.894266227702301
"672",0,0,0,0,1,0,0,0,0,0,1
"673",0,0,0,0,0,1,0,0,0,0,1
"674",0,0.810652680415665,0,0,0,0.189347319584334,0,0,0,0,0.810652680415665
"675",0,0.668236297409005,0,0,0,0.311641652597997,0,0.0201220499929982,0,0,0.668236297409005
"676",0,0,0,0,1,0,0,0,0,0,1
"677",0,0,0,0,0.997341061457891,0.00265893854210935,0,0,0,0,0.997341061457891
"678",0,0,0,0.983813906029044,0.0130747275026192,0,0,0,0.00311136646833771,0,0.983813906029044
"679",0,0,0,0,1,0,0,0,0,0,1
"680",0,0,0,0,1,0,0,0,0,0,1
"681",0,0,0,0,1,0,0,0,0,0,1
"682",0.385926273160507,0,0,0,0.527457037622217,0.0866166892172764,0,0,0,0,0.527457037622217
"683",0,0,0,0,0,1,0,0,0,0,1
"684",0,0.299600940758876,0,0,0,0,0,0.700399059241124,0,0,0.700399059241124
"685",0,0,0.0117129450947328,0,0,0.950837310092225,0.0374497448130421,0,0,0,0.950837310092225
"686",0.260719412955314,0,0,0,0.730210526930047,0.00907006011463893,0,0,0,0,0.730210526930047
"687",0,0.782514413901187,0,0,0,0.105448116199152,0,0.11203746989966,0,0,0.782514413901187
"688",0.0300297476700893,0,0,0.00694834665785808,0.0214905320662946,0,0,0,0.941531373605757,0,0.941531373605757
"689",0,0,0,0,1,0,0,0,0,0,1
"690",0,0.799911532661861,0,0,0,0.200088467338139,0,0,0,0,0.799911532661861
"691",0,0.378019321874316,0.340144074288729,0,0,0.09948260413326,0.182353999703695,0,0,0,0.378019321874316
"692",0,0.997180221342845,0,0,0.00281977865715516,0,0,0,0,0,0.997180221342845
"693",0,0,0.000412723058646236,0.998048803234888,0.00111068944387848,0,0,0,0.00042778426258732,0,0.998048803234888
"694",0.157274264164064,0,0,0,0.842725735835936,0,0,0,0,0,0.842725735835936
"695",0,0,0,0,1,0,0,0,0,0,1
"696",0,0,0,0,1,0,0,0,0,0,1
"697",0,0.0186722962242728,0,0,0,0.890187519651743,0,0.0911401841239849,0,0,0.890187519651743
"698",0,0,0,0,1,0,0,0,0,0,1
"699",0,0.0253111575719681,0.00232805311136453,0,0.92562232369353,0.0354898396032377,0,0.0112486260198997,0,0,0.92562232369353
"700",0.0131000456398602,0,0,0,0.98689995436014,0,0,0,0,0,0.98689995436014
"701",0,0,0,0,0,1,0,0,0,0,1
"702",0,0,0,0,0,0.999999999999999,0,0,0,0,0.999999999999999
"703",0,0.116902030465618,0.0081080110830201,0,0.874989958451362,0,0,0,0,0,0.874989958451362
"704",0,0,0.000603482895475614,0.996011436237282,0,0.0033850808672428,0,0,0,0,0.996011436237282
"705",0,0,0,0,0,0.854928498642883,0,0.145071501357116,0,0,0.854928498642883
"706",0,0.58571093311878,0,0,0,0.300811667200191,0,0.113477399681029,0,0,0.58571093311878
"707",0,0,0,0,1,0,0,0,0,0,1
"708",0,0,0,0,1,0,0,0,0,0,1
"709",0,0.043066835779633,0.0116976337344186,0,0.865146698940156,0,0,0.0800888315457924,0,0,0.865146698940156
"710",0,0,0,0,0,0.435061167814861,0.0158353814979254,0.549103450687214,0,0,0.549103450687214
"711",0,0,0,0,1,0,0,0,0,0,1
"712",0,0,0.0652786717623085,0,0,0.810901053577382,0.123820274660309,0,0,0,0.810901053577382
"713",0,0,0,0,1,0,0,0,0,0,1
"714",0,0,0,0,1,0,0,0,0,0,1
"715",0.459816966112031,0,0,0,0.485458876718149,0.0547241571698205,0,0,0,0,0.485458876718149
"716",0.442513364213529,0.00533058908713216,0,0,0.14521619119336,0.406939855505978,0,0,0,0,0.442513364213529
"717",0,0,0.00809699653528331,0,0.991903003464717,0,0,0,0,0,0.991903003464717
"718",0,0.208197768635174,0,0,0,0.791802231364827,0,0,0,0,0.791802231364827
"719",0,0.132715277444394,0.00710872438818667,0,0.86017599816742,0,0,0,0,0,0.86017599816742
"720",0,0,0,0,1,0,0,0,0,0,1
"721",0,0,0,0,1,0,0,0,0,0,1
"722",0,0.577823144722011,0,0,0,0.0495966875011744,0,0.372580167776815,0,0,0.577823144722011
"723",0,0,0,0,1,0,0,0,0,0,1
"724",0.213165203892747,0,0,0,0.733597831087048,0.0532369650202049,0,0,0,0,0.733597831087048
"725",0,0,0,0,1,0,0,0,0,0,1
"726",0.308457317909933,0,0,0,0.604547010250493,0.0869956718395747,0,0,0,0,0.604547010250493
"727",0,0,0,0,0.962919719860844,0.0370802801391561,0,0,0,0,0.962919719860844
"728",0,0,0,0,0,1,0,0,0,0,1
"729",0,0,0,0,0,1,0,0,0,0,1
"730",0,0,0,0,0,1,0,0,0,0,1
"731",0.538748869173382,0.0100632434183942,0,0,0.361726803913003,0.0894610834952197,0,0,0,0,0.538748869173382
"732",0,0,0.00117195983866612,0.997848474339383,0.000633652495016226,0,0,0,0.000345913326934775,0,0.997848474339383
"733",0.168522733021794,0,0,0,0.270215179316697,0.019145051389799,0,0,0,0.54211703627171,0.54211703627171
"734",0,0,0,0,1,0,0,0,0,0,1
"735",0.158539029468147,0,0,0,0.841460970531853,0,0,0,0,0,0.841460970531853
"736",0,0,0,0,0,0.392489403027962,0.0788944252538496,0.528616171718189,0,0,0.528616171718189
"737",0,0.0008050932735124,0.00318484381752568,0.990127380559644,0,0.00306301951859041,0.00281966283072781,0,0,0,0.990127380559644
"738",0,0.804076454113723,0,0,0,0.178612332211079,0,0.017311213675198,0,0,0.804076454113723
"739",0,0.0741061142436589,0.66119200438174,0,0,0,0.209972312986068,0.0547295683885327,0,0,0.66119200438174
"740",0.403815055786027,0,0.0180301308017844,0,0.351005976549706,0.213286731188151,0.0138621056743327,0,0,0,0.403815055786027
"741",0,0.530153227680587,0.00627637516494144,0,0.463570397154471,0,0,0,0,0,0.530153227680587
"742",0,0,0,0,0,0.572441288557688,0.00497408549323978,0.422584625949073,0,0,0.572441288557688
"743",0.0111499734961636,0,0,0,0.988850026503836,0,0,0,0,0,0.988850026503836
"744",0,0.967204773933437,0,0,0,0,0,0.0327952260665632,0,0,0.967204773933437
"745",0,0,0,0,0,1,0,0,0,0,1
"746",0,0,0,0,0,1,0,0,0,0,1
"747",0,0,0,0,1,0,0,0,0,0,1
"748",0,0.476538188766925,0.304974426752864,0,0.00239195717219984,0.0741105785935627,0.141984848714449,0,0,0,0.476538188766925
"749",0,0,0,0,0,1,0,0,0,0,1
"750",0.194472414278663,0,0,0,0.794576864610738,0.0109507211105989,0,0,0,0,0.794576864610738
"751",0,0,0,0,0,1,0,0,0,0,1
"752",0,0,0,0,1,0,0,0,0,0,1
"753",0,0,0.000738215325126755,0.997013245075397,0.00224853959947673,0,0,0,0,0,0.997013245075397
"754",0,0,0,0,0.998255813610956,0.00174418638904431,0,0,0,0,0.998255813610956
"755",0,0,0,0,1,0,0,0,0,0,1
"756",0,0,0.177251617392991,0,0.665458046309321,0.0248500259136694,0.0857142204458097,0.0467260899382081,0,0,0.665458046309321
"757",0.034644397805423,0,0,0,0.965355602194578,0,0,0,0,0,0.965355602194578
"758",0.169848539288481,0,0,0,0.830151460711519,0,0,0,0,0,0.830151460711519
"759",0,0.25774531931726,0.00653195640164027,0,0.655526843527573,0,0,0.0801958807535268,0,0,0.655526843527573
"760",0,0.320755984948641,0,0,0,0.479124488867261,0,0.200119526184098,0,0,0.479124488867261
"761",0,0,0,0,1,0,0,0,0,0,1
"762",0.0032504174519213,0,0.000768318048304579,0.987941200377815,0.00804006412195919,0,0,0,0,0,0.987941200377815
"763",0,0,0.00504446195080312,0.894272271109909,0,0.0964940371885086,0.00418922975077944,0,0,0,0.894272271109909
"764",0,0.394236034378489,0,0,0,0.605763965621511,0,0,0,0,0.605763965621511
"765",0,0,0,0,0,0.759320548865142,0,0.240679451134859,0,0,0.759320548865142
"766",0.420101681509657,0,0,0,0.532662982453126,0.0472353360372171,0,0,0,0,0.532662982453126
"767",0.0755859980227447,0,0,0,0.924414001977255,0,0,0,0,0,0.924414001977255
"768",0,0,0,0,1,0,0,0,0,0,1
"769",0,0,0,0,1,0,0,0,0,0,1
"770",0,0,0.000985172219565569,0.965263726424106,0,0.0063146147935538,0,0,0,0.0274364865627747,0.965263726424106
"771",0,0,0.000666905561330236,0.962488311632096,0,0,0,0,0.0368447828065738,0,0.962488311632096
"772",0,0,0,0,0,1,0,0,0,0,1
"773",0,0,0,0,1,0,0,0,0,0,1
"774",0,0,0,0,1,0,0,0,0,0,1
"775",0,0.0593455422357006,0,0,0,0.940654457764299,0,0,0,0,0.940654457764299
"776",0,0,0,0,1,0,0,0,0,0,1
"777",0,0,0,0,1,0,0,0,0,0,1
"778",0,0.827050080331849,0.00417492671055251,0,0,0.147495743964123,0,0.0212792489934752,0,0,0.827050080331849
"779",0,0,0,0.0068692988234347,0.081298134521065,0,0,0,0.911832566655501,0,0.911832566655501
"780",0,0.100266280524734,0.680446331876215,0,0.0345984184080633,0,0.184688969190988,0,0,0,0.680446331876215
"781",0,0,0.117867045040761,0,0.803043163655745,0.0179634084359309,0.0509841074229349,0.0101422754446281,0,0,0.803043163655745
"782",0,0.0486707427620883,0.304767574761366,0,0,0.0830733789008976,0.240350987010526,0.323137316565122,0,0,0.323137316565122
"783",0,0,0,0,1,0,0,0,0,0,1
"784",0,0,0,0,1,0,0,0,0,0,1
"785",0,0,0,0,1,0,0,0,0,0,1
"786",0.0878100703376489,0.0557812081607668,0,0.0559907743895084,0,0.0676022249754343,0,0.0316228678963618,0.70119285424028,0,0.70119285424028
"787",0,0,0,0,0.955701885801661,0.0442981141983386,0,0,0,0,0.955701885801661
"788",0,0,0,0.866562298117511,0.13343770188249,0,0,0,0,0,0.866562298117511
"789",0,0,0,0,1,0,0,0,0,0,1
"790",0,0.0143617528495903,0.451525723694384,0,0.185627861121557,0,0.151233614400004,0.197251047934465,0,0,0.451525723694384
"791",0,0,0,0,0.988073494362536,0,0,0.0119265056374643,0,0,0.988073494362536
"792",0,0,0.00200788589053937,0.798452264061622,0,0.149699427091493,0,0.0498404229563452,0,0,0.798452264061622
"793",0,0,0,0,1,0,0,0,0,0,1
"794",0,0.027755790248548,0.504737257132866,0,0,0.0387401523194467,0.280026767598124,0.148740032701014,0,0,0.504737257132866
"795",0,0.562418343767291,0.117516988906377,0,0,0.217709982843867,0.102354684482465,0,0,0,0.562418343767291
"796",0,0.119629876492248,0.533999398536537,0,0,0.0748166965121334,0.271554028459082,0,0,0,0.533999398536537
"797",0,0,0,0,1,0,0,0,0,0,1
"798",0.608681505452137,0.0044052962979967,0.0721381882298891,0,0.125909963708726,0.132924498264717,0.0559405480465336,0,0,0,0.608681505452137
"799",0,0,0,0,0.723941717877163,0,0,0,0.276058282122837,0,0.723941717877163
"800",0,0,0,0,0,1,0,0,0,0,1
"801",0.128198094385146,0,0,0,0.776214042920974,0.0955878626938804,0,0,0,0,0.776214042920974
"802",0,0,0,0.0311551435466768,0.968844856453323,0,0,0,0,0,0.968844856453323
"803",0,0,0,0,1,0,0,0,0,0,1
"804",0,0,0,0,0.680750746386013,0.319249253613987,0,0,0,0,0.680750746386013
"805",0,0,0,0,1,0,0,0,0,0,1
"806",0,0,0,0,1,0,0,0,0,0,1
"807",0,0,0.00757402441845552,0,0.974172973529401,0.00233133843075122,0,0.0159216636213923,0,0,0.974172973529401
"808",0,0,0,0,0,0.749631567915329,0.00529586863978388,0.245072563444887,0,0,0.749631567915329
"809",0,0,0,0,1,0,0,0,0,0,1
"810",0,0,0,0,0.978345851517873,0.00941173239511343,0,0.0122424160870133,0,0,0.978345851517873
"811",0.534192274964033,0.0825383179262177,0.00627563758550888,0,0,0.364341945132636,0.0126518243916047,0,0,0,0.534192274964033
"812",0,0.317435628399524,0.0642101902313862,0,0,0.506196089548729,0.112158091820361,0,0,0,0.506196089548729
"813",0,0.317113268772577,0.0085398640227917,0,0.463463937167465,0,0,0.210882930037166,0,0,0.463463937167465
"814",0,0,0,0,1,0,0,0,0,0,1
"815",0,0.649551920104076,0,0,0,0,0,0.350448079895924,0,0,0.649551920104076
"816",0,0,0,0,1,0,0,0,0,0,1
"817",0,0,0.679230022257206,0,0,0.0513653465322934,0.0818485931688873,0,0,0.187556038041613,0.679230022257206
"818",0,0.958536779913418,0,0,0,0,0,0.0414632200865825,0,0,0.958536779913418
"819",0,0.56731174292034,0,0,0,0.43268825707966,0,0,0,0,0.56731174292034
"820",0.183064408152088,0.623142484595845,0,0,0,0.193793107252067,0,0,0,0,0.623142484595845
"821",0,0,0.151250119073035,0,0.080719070837647,0.0789125136883859,0,0,0.0106204467944271,0.678497849606505,0.678497849606505
"822",0.185975700914308,0,0,0,0.753620752422549,0.0604035466631434,0,0,0,0,0.753620752422549
