"","prediction.score.Endothelial.Cell","prediction.score.Thick.Ascending.Limb","prediction.score.Distal.Convoluted.Tubule","prediction.score.Proximal.Tubule","prediction.score.Connecting.Tubule","prediction.score.Principal.Cells","prediction.score.Intercalated.Cells.Type.A","prediction.score.Intercalated.Cells.Type.B","prediction.score.Mesangial.Cells","prediction.score.Leukocyte","prediction.score.max"
"290",0,0,0.0017050695355849,0.0140877107718066,0,0.973211488985257,0,0.0109957307073514,0,0,0.973211488985257
"291",0,0.160696624962174,0.118839590219354,0.441744855614131,0.0128108137101171,0.209215654568314,0,0.034618727790034,0,0.0220737331358756,0.441744855614131
"292",0,0.487475196896163,0.0201406796627984,0.213919543326045,0.159255291364533,0.0334850437070646,0,0,0,0.0857242450433954,0.487475196896163
"293",0.811388855423667,0,0,0.188611144576333,0,0,0,0,0,0,0.811388855423667
"294",0,0,0,1,0,0,0,0,0,0,1
"295",0,0.0500235025701759,0.541352349530456,0.0974960300217662,0,0.260245269661,0,0.0199089803187977,0,0.0309738678978044,0.541352349530456
"296",0,0.95552419727717,0,0.0134765113249164,0.0309992913979134,0,0,0,0,0,0.95552419727717
"297",0,0.568244898378403,0,0,0.0866989679205737,0.22945667473447,0.106347865788476,0.0092515931780772,0,0,0.568244898378403
"298",0,0.355419070238722,0.0111268918419283,0.596365805256584,0,0.037088232662766,0,0,0,0,0.596365805256584
"299",0.464849251825215,0.00904208906221065,0,0.0763624169454132,0.101433801361561,0.305581124935825,0,0.0427313158697765,0,0,0.464849251825215
"300",0,0.127286898398448,0.689904011520768,0.126096387185851,0.0436564900325919,0.0119144559547612,0,0,0,0.00114175690758016,0.689904011520768
"301",0,0.882506626682447,0.0168812324799434,0,0.0986019111534785,0.00201022968413122,0,0,0,0,0.882506626682447
"302",0,0,0,0,0,0.960307548507727,0.039692451492273,0,0,0,0.960307548507727
"303",0,0.00916579741506509,0,0.100959592286904,0.0770558784792906,0.81281873181874,0,0,0,0,0.81281873181874
"304",0,0.0172420857127343,0,0.62745343766834,0.318184382349133,0.0192639930551869,0.0108463170461771,0.00700978416842936,0,0,0.62745343766834
"305",0.108054652837349,0.826548815055317,0,0,0,0,0,0,0,0.0653965321073342,0.826548815055317
"306",0.00849338839772549,0.0134518884791472,0,0.0289766255772326,0,0.0624619466786604,0.22991987968871,0.0205270496742696,0.626292006275827,0.00987721522842745,0.626292006275827
"307",0.0292950902590308,0,0,0.894629626455648,0,0.00993900982325884,0.0504798846307947,0.00662306331251985,0,0.00903332551874752,0.894629626455648
"308",0,0.0492714169533978,0,0.950728583046602,0,0,0,0,0,0,0.950728583046602
"309",0.0401538938319125,0.0048113272695046,0.0326818235239642,0.611903970167135,0.00234385315673162,0,0.294211123624725,0.0138940084260266,0,0,0.611903970167135
"310",0.0342187923478649,0.100260631335139,0.00617972303668348,0.249941709131023,0,0.0478075312978826,0.511365937213652,0.0160833613387821,0,0.0341423142989738,0.511365937213652
"311",0,0.140422491317053,0,0.837420692377481,0,0.0114427077905423,0,0,0,0.0107141085149236,0.837420692377481
"312",0,0.00574001752603203,0,0.800796095941651,0,0,0.0459298221477567,0.14753406438456,0,0,0.800796095941651
"313",0,0.159944140927529,0.0105365525152712,0.430826673345391,0.0887836412907356,0.0241627703089731,0.0777406529442842,0.158906609389992,0,0.0490989592778245,0.430826673345391
"314",0,0.914613285700809,0,0.0853867142991907,0,0,0,0,0,0,0.914613285700809
"315",0,0.208893497005394,0.0579859225279483,0.0102329835847712,0.0516163177355186,0.647476418300334,0.0126525572537693,0.0111423035922644,0,0,0.647476418300334
"316",0,0.312262244053157,0,0.626934780691735,0,0,0,0,0,0.0608029752551087,0.626934780691735
"317",0.978557505014599,0,0.0129707485151383,0,0,0,0,0,0,0.00847174647026262,0.978557505014599
"318",0.049260451458209,0.923437003339331,0,0,0.0273025452024604,0,0,0,0,0,0.923437003339331
"319",0,0,0,0,0,1,0,0,0,0,1
"320",0.906220229539011,0.0119627537198756,0,0.0592602188044792,0,0,0,0.0149596880864794,0,0.00759710985015451,0.906220229539011
"321",0,0.0482990051830402,0,0.139075911407151,0,0.0749034493063637,0.212294254561243,0.525427379542203,0,0,0.525427379542203
"322",0,0.106180464379229,0,0.655110392789138,0.0167850833479966,0.0341154328687058,0.0224670938943067,0,0.081986958974486,0.0833545737461379,0.655110392789138
"323",0,0,0,0.00983685799401881,0,0.978687592592937,0.0114755494130444,0,0,0,0.978687592592937
"324",0,0.302364865133084,0,0.643865811249855,0,0,0,0.0537693236170609,0,0,0.643865811249855
"325",0.0008749088630822,0.530053923886542,0.0166282526107669,0.330245126829892,0.00881002958001434,0,0,0.0817430162855263,0,0.031644741944176,0.530053923886542
"326",0.959499931605256,0.0238054141166835,0,0.0110105604458692,0,0,0,0,0,0.00568409383219065,0.959499931605256
"327",0,0.0652712705983971,0.371588696054131,0.514523904250296,0.015916027345845,0.00327462565567598,0,0,0,0.0294254760956546,0.514523904250296
"328",0,0.954982162404223,0,0,0.0450178375957773,0,0,0,0,0,0.954982162404223
"329",0.783424782757652,0.155966438921858,0,0.0329356757640217,0,0,0,0.020996339080129,0,0.00667676347633984,0.783424782757652
"330",0.0967074464400179,0.903292553559982,0,0,0,0,0,0,0,0,0.903292553559982
"331",0.704668778497708,0.020431020412111,0,0,0,0.00345697988074954,0.228305248680154,0.0421960721654379,0,0.000941900363839261,0.704668778497708
"332",0.220616813896963,0.022292891144076,0.0291220215941006,0,0.0403150491895628,0.629720749226244,0,0.0213572789644272,0.02610361516901,0.010471580815617,0.629720749226244
"333",0,0.0391228500002124,0,0.0345168871013189,0,0.894447620873238,0,0.031912642025231,0,0,0.894447620873238
"334",0.257869349146042,0.180477540855498,0.0306092015277093,0.244129961844822,0.0235816992893581,0.146549306267919,0,0.0751519805545345,0.0250758206281897,0.0165551398859279,0.257869349146042
"335",0.994386338212014,0,0,0,0,0,0,0,0,0.00561366178798631,0.994386338212014
"336",0,0.0457560627275504,0.912871351442591,0,0.0249823236230425,0.0163902622068167,0,0,0,0,0.912871351442591
"337",0.993695695809374,0,0,0,0,0,0,0,0,0.00630430419062607,0.993695695809374
"338",0,0.032173094453519,0.00600939904238208,0.0948562316895594,0,0.86696127481454,0,0,0,0,0.86696127481454
"339",0.910152567171323,0.00580410365234846,0,0.0149990128929866,0,0.00456808128220738,0.0254472800675796,0.0235133583908283,0,0.0155155965427263,0.910152567171323
"340",0.0315626713540052,0.00445744961227098,0,0.958689457731222,0,0.00529042130250167,0,0,0,0,0.958689457731222
"341",0.200523071530549,0.799476928469451,0,0,0,0,0,0,0,0,0.799476928469451
"342",0,0.629018520626458,0,0.370981479373542,0,0,0,0,0,0,0.629018520626458
"343",0,0.0426206177520559,0,0.176757299490555,0.0258934121806989,0.726008702657314,0,0.0287199679193763,0,0,0.726008702657314
"344",0,0.0745016122034935,0,0.859604600068641,0,0.0430313536334524,0,0,0,0.0228624340944126,0.859604600068641
"345",0,0.00694758302636579,0,0.396177030808389,0,0.0178089552081214,0.330515738782484,0.24855069217464,0,0,0.396177030808389
"346",0,0.590358267584911,0,0.409641732415089,0,0,0,0,0,0,0.590358267584911
"347",0,0,0,1,0,0,0,0,0,0,1
"348",0,0.0172070975981902,0,0.94745861659709,0.0172070975981902,0.0181271882065288,0,0,0,0,0.94745861659709
"349",0.999012697323885,0,0,0,0,0.000987302676114659,0,0,0,0,0.999012697323885
"350",0.609975577440053,0.34303961239342,0.0236542057511718,0.00893243586327383,0.00123704320357354,0.0049954129619245,0,0,0,0.00816571238658365,0.609975577440053
"351",0.448678899156982,0.0661156444399523,0,0.184408884218807,0.0103111661835021,0.106115404614213,0.00319832867665373,0.102557296726613,0.0408448492833113,0.0377695266999651,0.448678899156982
"352",0,0.0129202417175433,0,0,0,0.987079758282457,0,0,0,0,0.987079758282457
"353",0.0200909196409688,0.159856496684472,0.44733676682124,0.143258259671674,0.0792399452251659,0.107485395452816,0,0,0,0.0427322165036638,0.44733676682124
"354",0,0.0444323489602199,0,0.515407415853519,0.440160235186261,0,0,0,0,0,0.515407415853519
"355",0,0,0,0,0,0.664158326007314,0.29142894763252,0.0444127263601659,0,0,0.664158326007314
"356",0.0634532801801831,0.136569367638577,0.131960767904146,0.0128308727071489,0.0222816325690594,0.532954254257105,0,0.0433922922560462,0,0.0565575324877344,0.532954254257105
"357",0,0.115823742432325,0,0.884176257567675,0,0,0,0,0,0,0.884176257567675
"358",0.024103402379176,0.109400991758835,0,0.446257769352417,0.0166464468016952,0.0250784504288732,0,0,0.369711358952578,0.00880158032642498,0.446257769352417
"359",0,0.0374572093673691,0.878644078446368,0,0.0183061803583916,0.0638694548048439,0,0,0,0.00172307702302752,0.878644078446368
"360",0,0.0719664104759034,0.00499458456132889,0.228285351915195,0,0.0419532848804491,0.0681838129906698,0.242507797293184,0,0.34210875788327,0.34210875788327
"361",0.999149413645572,0,0,0,0,0.000850586354427806,0,0,0,0,0.999149413645572
"362",0,0,0,0.98262270803576,0,0.00571594036316971,0,0,0,0.0116613516010701,0.98262270803576
"363",0,0.728467211200578,0.0354261437231174,0.192486020489062,0,0,0.0436206245872431,0,0,0,0.728467211200578
"364",0.0117594598482217,0.0117594598482217,0,0.930646983788085,0,0,0.0243429223943716,0.0195189277472356,0,0.00197224637386449,0.930646983788085
"365",0.981902932153286,0,0,0,0,0.00130698917540597,0,0.0167900786713083,0,0,0.981902932153286
"366",0,0.733184304773555,0.0257349918894353,0.0141740696410963,0.010883538890483,0.216023094805431,0,0,0,0,0.733184304773555
"367",0.0054397676385938,0.40794538193841,0.0298602954784614,0.418810946122697,0.00313958452044765,0,0.0269269958277198,0.106968956429424,0,0.000908072044247002,0.418810946122697
"368",0.504903833965406,0.0324950787070634,0,0.111617101711951,0.00608091589304614,0.281066921517019,0.00372110895667536,0.0459989645159723,0,0.0141160747328668,0.504903833965406
"369",0,0.129084046600535,0.749151880665551,0,0.0301891113936071,0.0340966802104003,0,0,0,0.0574782811299063,0.749151880665551
"370",0,0.0459207691411423,0.00186857513745837,0.0285871418413842,0,0.270212311286664,0.574583944974491,0.0727713584441326,0,0.00605589917472794,0.574583944974491
"371",0,0,0,1,0,0,0,0,0,0,1
"372",0,0.0547275516267543,0.0168357864531479,0.705367925083665,0.0535344773606882,0.0215123727574782,0,0,0,0.148021886718266,0.705367925083665
"373",0,1,0,0,0,0,0,0,0,0,1
"374",0,0.0135627235116771,0,0.923532898045717,0,0,0,0,0,0.0629043784426055,0.923532898045717
"375",0.000680122379282302,0.0438356232859696,0.0217308031896016,0.0699974052907736,0.802744189887306,0.0270498298921505,0.0153525114374408,0.0186095146374754,0,0,0.802744189887306
"376",0.769267961367657,0.20784575433673,0,0,0,0,0,0,0.012092730702224,0.0107935535933888,0.769267961367657
"377",0,1,0,0,0,0,0,0,0,0,1
"378",0,0.0450089672510937,0.004648765074833,0.0271762640548692,0,0.0162569254061429,0.621998002149487,0.252285197465014,0,0.0326258785985594,0.621998002149487
"379",0.0396783978653833,0.00942158288830321,0,0.378486405301154,0,0,0.528879724109294,0.0435338898358658,0,0,0.528879724109294
"380",0,0.0467529012117173,0.172485065894553,0.775332271047972,0,0.0039162727440001,0,0,0,0.00151348910175755,0.775332271047972
"381",0.0389802541305824,0.00799032426892132,0,0.471764482382315,0.00799032426892132,0.348300227879562,0,0.0285110454970101,0,0.0964633415726879,0.471764482382315
"382",0.849363140280845,0.01592810015636,0.0793196594350477,0,0,0,0,0,0,0.0553891001277472,0.849363140280845
"383",0.00154445182923215,0.0816053223985198,0.0054025028211531,0.104716500869833,0.00540344648036236,0.390719950073642,0.346806496764335,0.0638013287629223,0,0,0.390719950073642
"384",0.0123312626549254,0.00937852773851635,0,0.00974931439418074,0.00937852773851635,0.934864887065945,0.00851697499068563,0.0157805054172313,0,0,0.934864887065945
"385",0.162134972094493,0.065613114012625,0.0157038375268501,0.17621657514259,0.318900855412045,0.0373925052629323,0.113681396130946,0.104017903859586,0,0.00633884055793292,0.318900855412045
"386",0,0.0457174380099738,0,0.858858630046336,0.0712609898394327,0.0241629421042569,0,0,0,0,0.858858630046336
"387",0,0.139113695584187,0,0.201284997088831,0.171014603078081,0.0249147691519869,0.0566880897703522,0.0591169551289329,0.332683659609297,0.0151832305883321,0.332683659609297
"388",0,0,0,0.914947633379875,0,0.012465621952313,0.00737395902651693,0.0652127856412948,0,0,0.914947633379875
"389",0,0.00986685799000979,0,0.821688251122004,0.00986685799000979,0.112566268731205,0,0.0460117641667706,0,0,0.821688251122004
"390",0,0.0360546562586604,0.0546857089291554,0.528579954372442,0.319443733060154,0.00646928768006977,0,0,0,0.0547666596995188,0.528579954372442
"391",0,0.0561981549938863,0,0.882404061950988,0,0,0,0,0,0.0613977830551258,0.882404061950988
"392",1,0,0,0,0,0,0,0,0,0,1
"393",0.104832330956663,0.0762948799932504,0.0270433728634183,0.176564865528585,0.527958316558167,0.0528154295098107,0,0,0.0281716862960865,0.00631911829401959,0.527958316558167
"394",0,0.0827622823304121,0,0.123998968570874,0.0156491717757,0.758380292364733,0,0.0192092849582808,0,0,0.758380292364733
"395",0,0.426728606243148,0,0.00801294017247857,0.0735695421505396,0.491688911433834,0,0,0,0,0.491688911433834
"396",0.711197685007172,0.06080146692465,0,0.0206655367490127,0,0,0,0,0.207335311319165,0,0.711197685007172
"397",0.184105650157223,0.190556015110565,0,0.551910523020339,0,0,0,0,0.0461335338535287,0.0272942778583446,0.551910523020339
"398",0,0.932040338204267,0,0,0.0509464893505423,0.0170131724451906,0,0,0,0,0.932040338204267
"399",0,0.0696989013131315,0,0.459298447507018,0.00171876976708917,0.291517275685192,0.0365286574670017,0.141237948260567,0,0,0.459298447507018
"400",0.0355060341278566,0.0453120016248369,0,0,0,0.0188299133230788,0,0,0.895600843857294,0.00475120706693339,0.895600843857294
"401",0,0.249275957085481,0,0.0299644244517637,0.316294343062816,0.388151895360201,0,0,0,0.0163133800397387,0.388151895360201
"402",0,0.000734013170204119,0,0,0.0227862433713924,0.976479743458404,0,0,0,0,0.976479743458404
"403",0,0.0221303124690038,0.0502333487276549,0.791981276688786,0.11731192197884,0.0183431401357151,0,0,0,0,0.791981276688786
"404",0,0.968598303517623,0,0,0.0314016964823767,0,0,0,0,0,0.968598303517623
"405",0,0.713872820067074,0,0.286127179932927,0,0,0,0,0,0,0.713872820067074
"406",0,0.838386005259179,0.0143235099962824,0.0308305571978582,0.0270712860770732,0.050729408324477,0.0386592331451304,0,0,0,0.838386005259179
"407",0,0.0287640037985834,0.0406333599043607,0.152945839576788,0.0158138628973787,0.76184293382289,0,0,0,0,0.76184293382289
"408",0,0.780084544027981,0,0.219915455972019,0,0,0,0,0,0,0.780084544027981
"409",0,0.0117244816558073,0,0.93859171032973,0.0117244816558073,0.0348188975541001,0,0.0031404288045557,0,0,0.93859171032973
"410",0,0.847765228794979,0,0.15223477120502,0,0,0,0,0,0,0.847765228794979
"411",0,0.0454374709085171,0.916983876722072,0.0365639558577771,0,0,0,0,0,0.00101469651163321,0.916983876722072
"412",0.0303160216086848,0.829864101567242,0,0.139819876824074,0,0,0,0,0,0,0.829864101567242
"413",0.026652349846817,0.87050859734996,0,0.102839052803223,0,0,0,0,0,0,0.87050859734996
"414",0.0421362504672031,0.393717373029399,0.523110212667009,0.00885444159537084,0,0,0,0,0,0.0321817222410178,0.523110212667009
"415",0,0.0182140922011227,0.0174522784512798,0.183777963690839,0.756668357129104,0.00554032870639601,0,0.0183469798212577,0,0,0.756668357129104
"416",0.0181868614566024,0.938795759623884,0,0,0.0114109709604136,0,0.0316064079591003,0,0,0,0.938795759623884
"417",0,0.1343949807004,0,0.758729336109815,0.0153621019161424,0,0.042225124200751,0.0492884570728916,0,0,0.758729336109815
"418",0.267627062116081,0.0520974858051021,0,0.0900214960992695,0,0.018175940575323,0,0,0.504223305046301,0.0678547103579236,0.504223305046301
"419",0,0.659497170172716,0,0.340502829827283,0,0,0,0,0,0,0.659497170172716
"420",0.0298820586941519,0.464984601634828,0.0189064001808092,0.411492592424257,0,0,0,0,0.0732608610227194,0.0014734860432348,0.464984601634828
"421",0.202592293073368,0.797407706926632,0,0,0,0,0,0,0,0,0.797407706926632
"422",0,0.056790111935984,0,0.852577663151856,0.0169729667754052,0.0515723083240446,0,0.00314503759821054,0,0.0189419122144997,0.852577663151856
"423",0.0199117714356483,0.0120591365262776,0,0.310345157740997,0.0112178384939943,0.622887468792158,0,0.0235786270109252,0,0,0.622887468792158
"424",0,0.00702588122447342,0.00532185632020431,0.101737767200338,0.00702588122447342,0.87888861403051,0,0,0,0,0.87888861403051
"425",0.999018516240694,0,0,0,0,0.000981483759305569,0,0,0,0,0.999018516240694
"426",0.249492013515792,0.00811949266071878,0.122175799776756,0.196264744967936,0.323283462144693,0.0585354065833766,0,0.0271951553366244,0,0.0149339250141028,0.323283462144693
"427",0.00449288400019153,0.3647482094088,0.00429645976470972,0.622159380500929,0,0.00355243184420257,0,0,0,0.000750634481166416,0.622159380500929
"428",0.117990017976134,0.150662902072474,0.00776122194741228,0.17196981818232,0.248365423991173,0.0433408495340593,0.203673979871714,0.0207368106133359,0,0.0354989758113781,0.248365423991173
"429",0,0,0,0,0,0.0122982893381275,0.987701710661872,0,0,0,0.987701710661872
"430",0,0.0373566535239014,0.0966157187884197,0.233348606967655,0.510543279149269,0.0665589153138662,0.00989771894666071,0.0456791073102282,0,0,0.510543279149269
"431",0,0.0253764608784811,0.00721526456679447,0.0811622688613818,0.0117792771601302,0.850129691296777,0,0.0243370372364356,0,0,0.850129691296777
"432",0,0,0,1,0,0,0,0,0,0,1
"433",0,0.0132366078876957,0,0.986763392112304,0,0,0,0,0,0,0.986763392112304
"434",0,0,0,1,0,0,0,0,0,0,1
"435",0,0.278133623425552,0.317350560236786,0.00552302061230182,0.193031717215562,0.205961078509798,0,0,0,0,0.317350560236786
"436",0.726099103281643,0,0,0.273132304853905,0,0.000768591864451839,0,0,0,0,0.726099103281643
"437",0,0.0317096293591441,0.421275430905463,0.0796198030661322,0.0136062826892291,0.431127820258711,0,0.0226610337213206,0,0,0.431127820258711
"438",0,0.109725880603393,0.100622660052598,0.422044649892541,0,0.190853033037269,0,0.0686967857070957,0,0.108056990707103,0.422044649892541
"439",0,0.0866286843199221,0,0.0391724299701488,0.00686450041058444,0.867334385299345,0,0,0,0,0.867334385299345
"440",0,0.966042539213662,0,0.0339574607863374,0,0,0,0,0,0,0.966042539213662
"441",0,0,0,1,0,0,0,0,0,0,1
"442",0.170924063820517,0.0876147720371863,0,0.00656868264011097,0.027702368205746,0.043811867012104,0.509616409419407,0.117450242078094,0,0.0363115947868344,0.509616409419407
"443",0,0,0,1,0,0,0,0,0,0,1
"444",0.974020710219335,0.00454206107089426,0.0120847297457248,0,0,0,0,0,0,0.00935249896404578,0.974020710219335
"445",0,0.118408425844891,0.00734124124740257,0.318036873613975,0.0077266953539785,0.448462357612431,0.0107125799661847,0.0893118263611374,0,0,0.448462357612431
"446",0,0.999999999999999,0,0,0,0,0,0,0,0,0.999999999999999
"447",0,0.0575208824870316,0,0.0643203145478764,0,0.0429049663865032,0.65854211697734,0.176711719601248,0,0,0.65854211697734
"448",0.986443677727348,0,0,0.00478049794180284,0,0.000653671420025662,0,0,0,0.00812215291082339,0.986443677727348
"449",0,0,0,0,0,1,0,0,0,0,1
"450",0.116667313817903,0.191835693800624,0.0774831847712825,0.425656941203614,0.0205975951414417,0.00803506019569221,0,0.0389726036742662,0,0.120751607395176,0.425656941203614
"451",0,0.0560463462170942,0,0.306309589998742,0.0167552748042101,0.384552907527754,0.139510492797471,0.0968253886547284,0,0,0.384552907527754
"452",0,0.627653756239658,0.068799961005503,0.0234065443862787,0.00840193966629082,0.18573298548021,0,0,0,0.0860048132220594,0.627653756239658
"453",0,1,0,0,0,0,0,0,0,0,1
"454",0,0,0,0.99223715143695,0,0.00776284856304977,0,0,0,0,0.99223715143695
"455",0,0,0,0.973867047548021,0,0.0261329524519788,0,0,0,0,0.973867047548021
"456",0,0.00697563716470644,0,0.924180520331048,0,0,0,0.00328067903337379,0,0.0655631634708725,0.924180520331048
"457",0,0.0508570558454981,0.0639856042483511,0.881939470301814,0,0.00321786960433743,0,0,0,0,0.881939470301814
"458",0,1,0,0,0,0,0,0,0,0,1
"459",0,0.0318337461264081,0,0.161440717555169,0.0122160349108178,0.688837815145282,0,0,0,0.105671686262323,0.688837815145282
"460",0.931158920770087,0.00952294621504854,0.00322579208585427,0,0.0168216004207665,0.0287002141895305,0,0,0,0.0105705263187131,0.931158920770087
"461",0,0.025762322091853,0,0.00693713825037853,0,0.0196782088656164,0.947622330792152,0,0,0,0.947622330792152
"462",0,0.0691820042890014,0.536105997695673,0.239693492325536,0,0.0145529161122238,0,0,0.0893004727459834,0.0511651168315827,0.536105997695673
"463",0.88395032712791,0.0991055502744815,0,0,0,0.00691779245301479,0.00357215457949281,0,0,0.00645417556510094,0.88395032712791
"464",0,0.6143391625089,0.0119798976510283,0.373680939840071,0,0,0,0,0,0,0.6143391625089
"465",0,0.0703642268784858,0.744710162694442,0.122569770405741,0.022568774725626,0.0134314983824064,0,0,0,0.0263555669132988,0.744710162694442
"466",0.562381724203562,0.182955607478312,0.0627070125939418,0.131819307139239,0.0142615783814684,0.00814643760194264,0,0,0,0.0377283326015348,0.562381724203562
"467",0,0.339887173663858,0,0.411582297366355,0,0.0205965743980516,0,0,0,0.227933954571736,0.411582297366355
"468",0,0,0,1,0,0,0,0,0,0,1
"469",0.0300338906678707,0.969966109332129,0,0,0,0,0,0,0,0,0.969966109332129
"470",0.0257683952338298,0.0123162192130279,0,0.580719001933034,0.00889208892181666,0.0220060413327889,0,0,0.350298253365503,0,0.580719001933034
"471",0,0,0,0,0,1,0,0,0,0,1
"472",0,0.136426567766374,0.680442249109459,0.144848586926185,0.0131971958959872,0,0,0,0,0.0250854003019948,0.680442249109459
"473",0,0.324630026118207,0.0050599151604913,0.670310058721301,0,0,0,0,0,0,0.670310058721301
"474",0,0.135881755853483,0,0.608934098848775,0.0124260643616657,0.0447297272674921,0.146395659116763,0.0516326945518201,0,0,0.608934098848775
"475",0,0.152850365762807,0.154258134878577,0.249965091912056,0.0406710756552099,0.0222525527711682,0,0,0.312681258117608,0.0673215209025732,0.312681258117608
"476",0,0.00953962227453232,0,0.604271554006016,0,0.0159689974692341,0.0310135544091584,0.339206271841059,0,0,0.604271554006016
"477",0.0255427203029426,0.448202525856512,0,0.502566113498189,0,0,0,0,0,0.0236886403423563,0.502566113498189
"478",0.56626178150019,0.0348919246919447,0,0.200437342881278,0.0518897557496027,0.061677487620553,0,0.0236744070361752,0.0452232259157092,0.0159440746045481,0.56626178150019
"479",0,0,0.00907815798227135,0.14063214291943,0,0.76360273059667,0,0,0,0.0866869685016292,0.76360273059667
"480",0,0.0798280494909723,0.0078419939602367,0.468308974739513,0,0,0,0,0,0.444020981809278,0.468308974739513
"481",0,0.0956355157178595,0.0685330705437451,0.79754307959996,0.0193808622982721,0.0189074718401633,0,0,0,0,0.79754307959996
"482",0,0.120017237391166,0.014165195589451,0.278526686687125,0.0136500931230081,0.00731741513217275,0.34744523946233,0.198253375245116,0,0.0206247573696314,0.34744523946233
"483",0,0.0841994440522626,0.0014411931902696,0.0928343271348709,0.0311009667476945,0.790424068874902,0,0,0,0,0.790424068874902
"484",0.232116750601341,0,0,0.749224041402374,0,0,0,0.0186592079962859,0,0,0.749224041402374
"485",0.1589906021254,0.0249310193610794,0.60397839304013,0.0295885160312564,0,0.0179406374646385,0.0336700431168466,0.0292261301084745,0.0274404062890408,0.0742342524631338,0.60397839304013
"486",0,0.158963895760357,0.276524841277846,0.551812697499648,0,0.00532927005305722,0,0.00597221818163099,0,0.00139707722746169,0.551812697499648
"487",0,0,0,0,0,1,0,0,0,0,1
"488",0,0,0,0.00462021355497554,0,0.995379786445024,0,0,0,0,0.995379786445024
"489",0,0.985999922248865,0,0,0.0140000777511355,0,0,0,0,0,0.985999922248865
"490",0,0.0560237393029812,0,0.341815280458336,0,0,0.366714446602944,0.235446533635738,0,0,0.366714446602944
"491",0.00803772496184957,0.984202168544158,0,0.00776010649399215,0,0,0,0,0,0,0.984202168544158
"492",0,0.409634160674222,0,0.532061106223913,0,0,0.0164929136944298,0,0,0.0418118194074355,0.532061106223913
"493",0.00220285517118059,0.31458369624653,0.063070757132888,0.199904530541614,0.134630427035102,0.0497018175975728,0.0754604720139536,0.129875829025955,0,0.0305696152352048,0.31458369624653
"494",0,0.04504184459614,0.178439647626686,0.77065097659317,0,0.00586753118400404,0,0,0,0,0.77065097659317
"495",0,0,0,0.0321259152737036,0,0.0140509115376316,0.879737624179022,0.0216124447490111,0,0.0524731042606313,0.879737624179022
"496",0.126457160524803,0.00615719110916165,0,0.866356467874077,0,0,0,0,0,0.0010291804919582,0.866356467874077
"497",0,0.46763210306365,0,0.473512211750992,0,0,0,0,0,0.0588556851853574,0.473512211750992
"498",0,1,0,0,0,0,0,0,0,0,1
"499",0,0.0191016579264462,0,0.0123395444819845,0.00608224082543481,0.962476556766135,0,0,0,0,0.962476556766135
"500",0.472226493210231,0.0814459839925102,0,0,0.0227700053992736,0.278340779776748,0,0.0478203323319198,0.050659249301177,0.0467371559881402,0.472226493210231
"501",0,0.243415725447348,0,0.349347999735901,0.0190150499642233,0.245679842812363,0,0,0,0.142541382040165,0.349347999735901
"502",0,0.00271407177383771,0,0.945099763498335,0,0.0521861647278277,0,0,0,0,0.945099763498335
"503",0,0,0,0,0,1,0,0,0,0,1
"504",0,0,0,1,0,0,0,0,0,0,1
"505",0.185397658583157,0.102051432535494,0.160401617712561,0.0475352627723907,0,0.345039707033927,0.00674561522896428,0.109020609392796,0,0.0438080967407113,0.345039707033927
"506",0.00649802009662385,0.962329108689235,0,0.0311728712141413,0,0,0,0,0,0,0.962329108689235
"507",0,0.181969603030755,0.035364650806412,0.525826829922502,0.0105030878664792,0.113760666071234,0,0.0195098063731167,0.0339176800455649,0.0791476758839368,0.525826829922502
"508",0,0.337340666607578,0.0156718498048261,0.388446867149094,0.0586187732817313,0.19992184315677,0,0,0,0,0.388446867149094
"509",0,0.055119662358268,0.312102426596179,0.617983955849072,0.00328643368603277,0.0105216707313536,0,0,0,0.000985850779095015,0.617983955849072
"510",0,0.0514309445675355,0,0.517679422620152,0.00296746300903231,0.42792216980328,0,0,0,0,0.517679422620152
"511",0,0.148839795385616,0.128640112481429,0.10677860628668,0.00912510637127664,0.371436360927037,0.0956601187422057,0.0656920094238218,0,0.0738278903819335,0.371436360927037
"512",0,0.0602260841361029,0,0.93565042671446,0,0.00412348914943718,0,0,0,0,0.93565042671446
"513",0,0.0466916963258895,0,0.769231723116923,0,0.184076580557188,0,0,0,0,0.769231723116923
"514",0,0.104036826476765,0,0.714825593884679,0,0.00212369602164119,0,0,0.0325347755062666,0.146479108110648,0.714825593884679
"515",0,0.0673652606604881,0.0636042358199022,0.797516256747504,0.0165592930288722,0.0549549537432339,0,0,0,0,0.797516256747504
"516",0.00521371352341049,0.0153966876924285,0,0.978517230355017,0,0,0,0,0,0.000872368429144001,0.978517230355017
"517",0.0125987450798775,0.074859215345623,0.827575686554561,0.031560087099041,0.0278050602112099,0.025601205709688,0,0,0,0,0.827575686554561
"518",0,0.00745784361727304,0,0.0221803155209887,0.00745784361727304,0.962903997244465,0,0,0,0,0.962903997244465
"519",0,0.0264562353865004,0.96056695298284,0,0,0.0116289371547059,0,0,0,0.0013478744759538,0.96056695298284
"520",0,0.33643157783119,0.00880352448009177,0.649971891838463,0.00479300585025483,0,0,0,0,0,0.649971891838463
"521",0.32744142219349,0.0601040401529517,0,0,0,0.00252606504130093,0,0,0.609928472612257,0,0.609928472612257
"522",0.99202875660767,0,0,0,0,0,0,0,0,0.00797124339233056,0.99202875660767
