,Alveolar_Type_1,Alveolar_Type_2,B_cells,Basal,CD4_T,CD8_T,Ciliated,Club cell,DC,Endothelial,Fibroblast,Macrophage,Mast,Monocytes,Muscle_cells,NK,Plasma,Proliferating_Macrophage,Proliferating_NK_T
200,3.1484913e-07,3.319755e-07,1.2969005e-06,2.9466673e-07,9.3333364e-07,2.0869493e-06,1.6506344e-07,4.292464e-06,5.094932e-07,0.47210398,4.9039426e-07,2.3760018e-07,1.6445048e-07,3.7565854e-07,2.8857852e-07,0.5278815,1.7224286e-07,2.4573174e-07,2.2956717e-06
201,2.0555285e-07,4.0304963e-07,0.022780186,2.4176333e-07,0.09125229,1.0815238e-06,2.0311315e-07,0.010410953,1.6700177e-06,8.6337275e-07,4.1879068e-07,0.6314565,0.00058403314,0.18021618,1.3790796e-07,0.014383209,9.7458646e-08,0.048908822,2.5294557e-06
202,0.0026014342,0.444617,0.06254761,3.6175757e-07,7.3728444e-07,2.2133352e-07,1.4179444e-07,0.02904281,3.2587113e-07,0.45215666,3.644822e-07,2.516339e-07,1.1496021e-07,5.0295483e-07,3.48778e-07,1.4610612e-07,0.009030626,2.2728346e-07,1.6483641e-07
203,0.004398498,0.008767163,2.8547893e-07,2.0816378e-07,5.862894e-07,0.009516866,5.4343253e-08,0.36610898,1.5790847e-06,0.026304672,1.2304635e-07,0.5616063,3.554833e-08,7.7641363e-07,9.910967e-08,0.022953263,0.00033812327,2.1620713e-06,2.6905013e-07
204,0.0034062148,2.6229353e-07,6.927852e-05,1.7895537e-06,1.4660089e-06,4.937396e-07,1.2863138e-07,0.013430151,2.8553948e-06,0.2877501,2.501329e-07,0.6396513,4.263754e-07,0.002975364,2.0984604e-07,0.05269789,1.3394106e-07,1.0805339e-05,9.4720446e-07
205,7.25687e-07,0.07350856,0.023880983,0.029461386,0.005852814,0.004728825,1.4654559e-07,0.26293272,0.15632528,1.2994813e-07,1.564413e-07,0.27645728,0.1322805,7.583444e-07,3.94432e-06,4.7077524e-06,0.00085515896,0.0336996,6.2569e-06
206,1.678081e-07,1.7304939e-07,0.0045184297,1.6304793e-07,2.836777e-07,1.4943146e-07,1.7455254e-07,0.0009151108,0.0268409,0.11761674,1.631036e-07,0.5104514,7.3645396e-08,0.33138558,3.1785757e-07,1.4461493e-07,9.461689e-08,0.008269631,3.024386e-07
207,0.0036231787,3.6874263e-07,2.670079e-06,5.669844e-07,0.03713957,1.7202701e-06,1.3362322e-07,0.004434174,0.024002196,0.0007065986,1.2109194e-07,0.7949129,8.116597e-08,1.7380986e-06,8.93961e-08,0.059165027,7.768339e-08,0.070451505,0.0055573634
208,2.6054856e-06,0.8601519,1.3654786e-05,0.0023959465,6.0959854e-07,1.6371929e-07,1.7591861e-07,0.012582866,7.731482e-06,0.07338974,0.040932734,1.206253e-07,6.5830804e-08,1.36594e-07,0.0051560076,9.0344585e-08,5.5081003e-08,1.7320119e-07,0.0053651812
209,3.3077737e-07,3.5124123e-07,0.011245667,3.756967e-07,6.9232766e-07,2.71135e-07,1.1166487e-07,0.0031442011,8.400914e-07,0.56663334,7.009569e-07,3.0206837e-07,0.19034828,0.22862251,8.666063e-07,2.575149e-07,1.7711665e-07,3.1239674e-07,3.468768e-07
210,1.1658777e-07,9.362643e-08,1.978667e-07,1.370679e-07,1.3104071e-07,8.696844e-08,6.67209e-08,6.1722886e-08,7.52643e-07,1.7330615e-07,6.9081676e-07,0.7282988,5.7847483e-08,3.867421e-07,0.2716905,9.100699e-08,7.639947e-08,7.4076565e-06,1.3482183e-07
211,1.2452593e-07,1.0921032e-07,2.6982417e-07,1.17608636e-07,3.0293768e-07,0.049783982,6.964886e-08,0.0042869467,2.3396346e-06,0.13740456,2.8273243e-07,0.6950289,4.279935e-05,0.053740468,0.009239025,0.050465424,8.355642e-08,3.5546411e-06,6.7901453e-07
212,4.181123e-07,0.53883636,3.375667e-06,2.1478422e-07,0.08081852,0.010937325,7.90771e-08,0.0013767454,0.0009957048,0.14262547,0.21460976,1.7757483e-07,9.285551e-08,0.009794328,5.4605994e-07,2.6127427e-07,1.3306455e-07,1.4370603e-07,2.7544255e-07
213,3.3668064e-07,2.6776067e-07,1.3590212e-06,1.6858327e-06,0.05219349,0.0007658798,0.44500268,1.779196e-07,0.03968282,0.041895468,0.22584325,0.12692727,1.19028414e-07,6.020019e-07,7.4862305e-06,3.5324388e-07,1.2669601e-07,0.06767609,6.3817896e-07
214,1.914233e-06,0.3667765,6.9042085e-07,8.4464506e-07,0.0017897573,2.582699e-07,1.0422019e-07,1.5712833e-07,9.14485e-07,3.5657624e-07,2.0368998e-07,0.48397604,8.465584e-08,2.4345966e-06,3.6304664e-07,4.323488e-07,7.282025e-08,0.14744823,6.440559e-07
215,0.23512137,0.44177634,2.6263982e-07,4.5745503e-07,0.0019436873,2.9536605e-07,2.8501174e-07,0.023282027,8.252253e-08,0.027923213,0.0072202543,5.3212084e-08,0.06802147,9.231298e-08,0.19470978,9.847301e-08,4.399415e-08,6.284801e-08,1.2802973e-07
216,1.9669812e-07,2.309117e-07,2.1673757e-05,1.9807551e-07,2.4579142e-06,3.1041955e-07,1.19021884e-07,0.0006476981,0.013526285,0.21262461,2.6815e-07,0.40799513,9.629441e-08,0.36427367,0.00088805356,2.1730897e-07,9.2009806e-08,1.8155915e-05,5.979867e-07
217,0.18209082,1.2473933e-07,5.204856e-07,5.2930443e-07,3.8314377e-07,1.6017904e-07,1.9065347e-07,0.0040187007,1.8002977e-06,0.06729894,1.5480897e-07,0.73792624,1.0442462e-05,5.9342233e-06,0.008639505,1.1082148e-07,7.319091e-08,5.228556e-06,2.0008659e-07
218,0.23256151,0.38017392,4.978504e-07,5.8732013e-07,5.424535e-06,0.03585803,2.3510579e-07,0.0006595221,3.49136e-05,2.3973868e-07,1.6563665e-07,0.3423914,9.4042676e-08,0.0017046464,0.0016912542,7.1758484e-07,7.6651425e-08,9.461931e-06,0.0049071494
219,2.6449598e-07,0.0029059723,2.7297074e-07,1.7124094e-07,5.3139655e-07,2.445027e-06,1.15999065e-07,2.422596e-07,2.0682387e-06,0.00015764004,0.007523055,0.43621796,6.490124e-08,5.875521e-07,0.451981,0.046030086,0.013711256,0.0414655,7.7565477e-07
220,5.574703e-07,4.2234151e-07,1.7145599e-06,4.8944946e-07,1.1825856e-06,4.9381816e-07,1.721471e-07,6.623419e-06,0.04507322,0.7591756,7.3772634e-07,1.6841146e-06,2.91034e-07,6.2922522e-06,4.22934e-07,5.4125906e-07,2.0445111e-07,0.15153657,0.04419292
221,2.1612883e-07,2.1656498e-07,3.9910424e-07,3.426381e-07,1.1413365e-06,0.0025115772,1.355333e-07,7.7699633e-07,1.5505626e-06,0.48630646,3.2362627e-06,0.19367118,2.2563543e-07,0.3085009,0.008998196,6.5059993e-07,2.9264177e-07,1.8409933e-06,6.035489e-07
222,3.9056252e-07,0.0005263241,9.31872e-07,2.6573053e-07,2.4263102e-06,0.00052658265,9.1873815e-08,6.190534e-06,1.3594132e-06,0.15317886,1.8872132e-07,0.8246702,9.657149e-08,0.013162475,3.4869856e-07,9.873115e-07,9.3297395e-08,3.633115e-05,0.007885937
223,0.16598426,1.10514854e-07,0.0009312155,0.021525733,6.290163e-07,1.3891821e-07,1.0482897e-07,1.1150022e-06,5.9685505e-07,3.3189005e-07,0.19805464,0.5838001,7.0801455e-08,0.0005647568,0.0291346,1.2893146e-07,5.594331e-08,1.2706283e-06,1.4519829e-07
224,1.9886846e-07,1.5615917e-07,6.508757e-07,3.5273175e-07,0.009610824,1.6055146e-06,1.5033231e-07,1.2708875e-07,0.025575802,0.18602939,2.3067633e-07,0.69097,1.2117081e-07,1.8021722e-06,1.921388e-07,0.08779899,1.19013485e-07,6.471801e-06,2.8685993e-06
225,2.7364672e-07,1.5819913e-07,4.269416e-07,8.726544e-07,0.07218725,0.049999516,0.644531,1.3128823e-07,4.1174903e-07,2.4179593e-07,4.3924558e-07,0.12847018,7.1235704e-08,2.2304077e-05,4.3465727e-07,0.031290207,0.0034789953,0.07001651,5.6930674e-07
226,4.07793e-06,0.80316,1.3968751e-07,4.4703515e-07,1.0048645e-07,1.1024152e-07,1.441941e-07,0.024254005,6.377188e-06,0.050124697,1.1109937e-07,0.120897666,4.6613607e-08,0.001551283,1.09211534e-07,7.357468e-08,4.2884846e-08,4.6573697e-07,8.252615e-08
227,3.8346155e-07,3.1071818e-07,0.01589853,2.9095284e-07,4.4324734e-06,4.0544498e-07,1.7976654e-07,0.0036813559,9.007502e-07,1.0674285e-06,0.60706544,8.501963e-07,2.8074592e-07,0.33263412,0.040708978,3.4347954e-07,1.8554776e-07,1.6060866e-06,3.6969294e-07
228,4.625748e-07,5.110325e-07,0.4010858,4.263363e-07,0.004271992,5.754989e-07,1.5352153e-07,1.8431241e-07,2.1442647e-06,2.9333472e-07,3.0621624e-07,9.121693e-07,0.5539383,6.457988e-07,1.9932605e-07,3.9362314e-07,0.038156785,1.7386278e-06,0.0025382084
229,6.213013e-08,5.60382e-08,8.731212e-07,5.3077482e-08,2.6287464e-07,1.11264136e-07,5.768771e-08,1.6312255e-07,0.009714174,8.2629974e-08,6.5162105e-08,0.48935324,4.1337785e-08,0.053537015,4.962659e-08,1.077026e-07,3.682173e-08,0.44739333,1.7002291e-07
230,2.1671482e-07,2.297557e-07,5.930574e-07,2.8300792e-07,1.4129312e-06,0.058080636,2.0294912e-07,0.0057321573,0.008467096,0.19187358,3.5083826e-07,0.65188825,1.7501756e-07,0.0001555785,2.786458e-07,0.07123154,1.8864014e-07,2.971967e-06,0.012564182
231,1.8348226e-07,1.2692047e-07,4.704207e-07,2.2615234e-07,9.91545e-07,0.022109786,2.944175e-07,0.00053621695,0.14632991,0.49812502,4.1380588e-07,0.22088563,8.548909e-08,0.06112365,4.3838875e-07,0.050883137,1.039459e-07,2.654506e-06,6.374042e-07
232,3.104127e-07,3.059901e-07,1.3290816e-06,4.6738467e-07,0.110783696,0.320044,1.761308e-07,2.1738002e-07,0.047246262,0.021444976,3.6870384e-07,5.1087227e-07,6.0477595e-07,0.4960149,3.1237894e-07,0.004457838,4.6141506e-07,4.134286e-07,2.749439e-06
233,0.010055669,2.900794e-07,4.871615e-07,0.41331553,0.0031887675,0.009733683,0.0058048163,0.22928204,0.007816669,2.651321e-07,2.0665044e-07,0.14217742,7.803935e-08,0.1549209,0.0017006088,0.02199539,8.981378e-08,2.0196358e-06,5.0468907e-06
234,4.2391167e-07,3.9018482e-07,0.016511934,3.900159e-07,0.0480983,0.3328244,3.002339e-07,0.018915756,4.3017477e-05,0.49948344,5.356432e-07,0.0051610507,7.2813066e-07,2.1555213e-06,2.00314e-06,4.5545535e-06,3.336926e-07,2.02982e-06,0.07894823
235,6.412745e-07,5.197687e-07,9.3279675e-07,1.0712164e-06,2.0085015e-06,0.034202356,0.0017111725,0.009694562,1.0222454e-06,0.89974475,4.6833927e-07,1.8990615e-07,1.6622083e-07,3.6553922e-07,1.1810137e-06,0.054610483,1.5624732e-07,1.8114442e-07,2.7718164e-05
236,0.00051319273,3.8793257e-07,3.7621004e-07,2.4762784e-07,4.597111e-07,1.955476e-07,8.206912e-08,0.017344104,0.022864489,0.1979477,1.5627396e-07,0.76132494,9.396758e-08,8.147563e-07,1.486795e-07,1.858757e-07,7.3614316e-08,2.1002727e-06,2.3577543e-07
237,8.706039e-07,5.9369273e-07,6.375662e-07,0.03001448,0.07514263,0.054960467,3.2077773e-07,0.014018533,6.5222326e-07,0.107132435,7.576168e-07,7.559013e-07,0.22359951,1.2314287e-06,0.009151228,0.126165,3.113939e-07,7.689899e-07,0.3598088
238,4.710385e-07,4.7525072e-07,2.6844764e-06,5.314453e-07,0.9205335,0.020979501,3.5441246e-07,0.004201168,1.9578902e-06,0.006436612,7.151126e-07,6.829564e-07,3.330217e-07,9.0979194e-07,4.804494e-07,1.6428276e-06,6.8572035e-07,6.600027e-07,0.04783667
239,3.3048173e-07,0.37300944,2.8890165e-07,1.9809532e-07,4.878907e-06,0.012358858,6.8845495e-08,0.00088090205,7.875032e-07,0.07827426,2.4442193e-07,0.38884962,5.567928e-08,0.13126954,1.0594613e-07,1.7794666e-07,6.477778e-08,0.015349609,5.984067e-07
240,1.5833089e-07,1.7257894e-07,3.2718683e-07,2.0083274e-07,6.199151e-07,7.401082e-07,6.681706e-08,2.8961745e-07,1.1077132e-06,0.1263741,1.540746e-07,0.73696816,6.277679e-08,5.483913e-07,8.136839e-07,0.09931981,6.508886e-08,0.03732772,4.8572538e-06
241,3.3461495e-07,2.1287909e-07,8.7254426e-07,5.304031e-07,0.07912471,0.08508437,2.2329478e-07,1.4116809e-07,2.1496492e-06,0.14520916,7.1121104e-07,0.655756,3.6065495e-07,8.0233585e-06,0.012747231,1.6325292e-05,2.5610652e-07,0.02204664,1.6921147e-06
242,3.8291643e-07,0.4576998,1.8883037e-07,1.6728299e-07,0.00040559366,3.8364345e-07,8.1273726e-08,0.009535379,1.1109893e-06,0.081143506,1.4127288e-07,0.39277923,6.4230974e-08,0.05842461,2.2128786e-07,1.4127774e-07,5.4850428e-08,7.999986e-06,8.3784414e-07
243,3.5288127e-07,2.5005195e-07,8.7772116e-07,3.891084e-07,6.4299356e-06,6.033081e-07,1.3374472e-07,0.0071090907,0.008818452,0.69603926,2.7957976e-06,5.405909e-07,2.1437484e-07,6.8679446e-07,0.28801826,5.5131085e-07,1.6431717e-07,3.3535426e-07,4.985796e-07
244,1.2175173e-07,9.518285e-08,3.0108143e-07,1.2541435e-07,0.009981156,7.6148905e-07,7.283785e-08,0.002000723,0.0007984537,0.26259023,1.8177988e-07,0.31733868,1.7580211e-07,1.3338442e-06,5.881904e-07,4.2282738e-07,6.4724496e-08,0.35397157,0.05331497
245,1.958521e-07,4.3725115e-07,8.2035143e-07,1.6610801e-07,9.44427e-07,2.2163704e-07,1.1268091e-07,0.0034507238,0.06658602,0.15817873,3.3250933e-07,0.71670026,1.1970866e-07,0.054522153,0.0005562562,1.6912558e-07,9.938533e-08,1.942221e-06,2.823654e-07
246,3.598824e-07,2.5139468e-07,1.0939732e-06,9.953814e-07,4.9981554e-06,8.001253e-07,0.1703607,2.6954655e-07,8.3911766e-07,2.8161023e-07,3.4873457e-07,0.23362929,0.24967413,0.21427082,1.888833e-07,0.10431949,1.01832875e-07,2.4728564e-05,0.027710339
247,3.8073122e-07,2.8435093e-07,5.864768e-07,4.7022786e-07,0.31175262,0.08785921,1.622957e-07,1.9229833e-07,4.4963915e-07,0.5813278,1.1516747e-06,2.5861652e-07,0.011923698,5.0549784e-07,0.0071290284,1.2075647e-06,2.4008668e-07,3.12865e-07,1.435031e-06
248,2.2307954e-07,2.0359415e-07,4.4435154e-07,2.6355684e-07,4.387239e-07,2.1694296e-07,0.006293999,0.0052916612,9.273869e-07,0.687023,0.2937749,2.3143232e-07,1.8316868e-07,3.4776713e-07,0.0076123546,2.0962386e-07,9.898258e-08,2.2260264e-07,2.0711093e-07
249,1.2414322e-06,0.7098813,4.8377075e-07,8.391848e-07,0.12803824,0.13263118,2.0528465e-07,0.020182773,4.3183988e-07,6.598445e-07,3.2570824e-07,7.892338e-07,1.5885628e-07,3.6057318e-07,3.3531265e-07,8.2234334e-07,3.0293305e-07,0.0023231055,0.0069364808
250,7.0635747e-07,0.5427143,0.002590669,2.815761e-07,2.554869e-07,1.2388757e-07,7.2932124e-07,0.026966859,0.0038053999,1.5491199e-07,1.6658832e-07,0.40115112,4.2527762e-07,0.022759445,1.00213434e-07,1.0174885e-07,7.388086e-08,8.8987235e-06,2.0875656e-07
251,1.2903118e-07,1.2833486e-07,6.308342e-07,1.4990941e-07,8.180445e-07,3.6483954e-07,6.391113e-08,1.13411566e-07,0.057694774,0.16557327,2.6041187e-07,0.48534283,1.13171815e-07,0.29138437,1.7786165e-07,1.9048689e-07,1.0179684e-07,1.2353921e-06,2.184114e-07
252,2.8632806e-07,2.8603085e-07,9.080063e-07,2.7846355e-07,0.4501268,0.27458236,1.5303142e-07,1.9331385e-07,6.0557267e-07,3.9760062e-07,3.6092064e-07,3.0707554e-07,2.5076636e-07,6.361851e-07,4.0139182e-07,0.2752589,2.1517062e-06,2.87204e-07,2.4329034e-05
253,1.6325286e-07,1.2114309e-07,0.000990222,3.2863102e-07,1.61824e-07,2.4840108e-07,6.181546e-08,0.0020550669,7.697675e-07,0.11626472,0.83497864,1.6105943e-07,1.817548e-07,2.6492472e-07,5.94708e-07,0.045707855,6.521365e-08,1.1927769e-07,1.7679852e-07
254,1.4297238e-07,1.6194687e-07,5.0768244e-07,1.6498075e-07,2.9456905e-07,2.9834533e-07,2.322174e-07,5.866574e-07,0.09848415,0.25321186,2.775378e-07,0.61775947,7.734018e-08,1.2061923e-06,0.0024238755,0.028115084,7.2582026e-08,1.0506683e-06,5.171097e-07
255,1.4771089e-07,1.6994709e-07,4.9431986e-07,1.1261558e-07,0.048364572,1.5488794e-07,0.00030545617,9.445398e-08,2.1580038e-06,0.027025813,1.1711661e-07,0.9239769,6.961586e-08,0.0003177661,9.317541e-08,1.329331e-07,7.409515e-08,5.38967e-06,2.4427118e-07
256,4.0042318e-07,2.0101864e-07,7.0883596e-07,0.13362838,6.3037845e-07,0.04638364,1.4102447e-07,0.018341951,0.0029446173,0.00077479135,1.8036282e-07,0.743225,8.117774e-08,0.013034918,1.2724477e-07,0.041611224,7.803117e-08,5.2406816e-05,5.6331646e-07
257,2.1786403e-07,2.1741091e-07,4.5850322e-07,1.5774484e-07,1.6148433e-06,0.0033183102,0.01137805,2.2374437e-07,0.021837132,0.0016169614,0.13356002,0.5657982,0.0004654623,0.17793816,1.5985593e-07,0.084081486,9.8255846e-08,2.2996212e-06,6.902436e-07
258,1.2387282e-07,1.4496763e-07,0.00314244,1.3753908e-07,5.055103e-07,6.0916307e-07,1.2651041e-07,3.3139108e-07,0.020131402,0.067575134,2.3680012e-07,0.79885656,6.690898e-08,0.015572394,1.2601589e-07,0.094716884,6.470271e-08,1.7550683e-06,9.0279644e-07
259,2.9750254e-07,2.7541623e-07,6.1320736e-07,2.7157174e-07,2.8552156e-06,1.4021888e-06,1.9122409e-07,0.008171658,1.4463609e-06,0.11531906,0.009652201,0.6029264,1.534743e-07,9.657881e-07,0.18533765,0.05970967,1.0658519e-07,0.01887162,3.118447e-06
260,6.047519e-07,2.7650017e-07,7.98987e-07,0.016542027,4.937964e-07,2.2508722e-07,0.6514004,1.6153632e-07,6.3666124e-07,1.3193309e-06,4.2568385e-07,0.044685,0.28735277,3.998031e-06,3.2863016e-07,1.9758673e-07,1.17192265e-07,9.92933e-06,4.545808e-07
261,3.6013316e-07,3.2531483e-07,1.2896538e-06,3.9595824e-07,0.023118936,2.2387192e-06,2.1374017e-07,0.019903483,1.511583e-06,0.74464095,7.2427497e-07,5.146181e-07,2.6778525e-07,2.990104e-06,5.949453e-07,0.21232352,2.7399912e-07,5.051407e-07,8.580199e-07
262,6.772551e-07,0.56242657,8.098489e-07,3.2911382e-07,0.0013252338,4.5242336e-07,1.6571481e-07,0.025923701,3.265956e-07,0.41031083,4.150306e-07,1.6002448e-07,9.983165e-08,6.875849e-07,3.3454467e-07,7.225086e-06,7.843987e-08,1.495959e-07,1.9019781e-06
263,3.38899e-07,0.138208,0.014269478,1.6775022e-07,1.2048595e-06,3.2440138e-07,8.931233e-08,0.0028792266,5.104998e-07,0.18616073,1.9958668e-07,0.54541147,8.9535504e-08,0.11280414,3.848581e-07,0.00025498518,8.8236206e-08,8.238772e-06,4.0883359e-07
264,9.748711e-07,0.71497947,1.9263372e-05,2.3780461e-07,2.3279672e-07,1.3496779e-07,0.010109526,0.014724972,0.0966009,0.022966312,5.373813e-07,0.05797071,0.068186305,2.7933288e-06,8.9029825e-08,1.15441594e-07,0.0007312257,2.5799118e-06,0.013703626
265,0.00047087698,0.5426729,0.0032849882,0.021726683,1.1425845e-05,1.2512398e-06,1.8451293e-07,0.003178207,6.692854e-07,0.10717996,0.02575805,2.6371117e-07,9.791494e-08,3.3768802e-07,0.25931537,0.032138627,1.3447512e-07,2.8324652e-07,0.004259654
266,2.4317146e-07,3.5039128e-07,4.8875705e-07,2.0140044e-07,7.1481736e-07,3.379613e-07,1.3970063e-07,0.020393386,0.016846413,0.9623654,4.4550896e-07,1.17953e-07,1.6306377e-07,2.2700239e-07,0.00039086593,1.4340468e-07,8.8180514e-08,1.07123846e-07,1.9799651e-07
267,6.367371e-06,4.531214e-07,3.1129434e-07,0.67375076,0.015578553,5.712597e-07,0.013475151,0.012526546,2.449037e-07,0.27874732,2.010273e-06,1.8066234e-07,0.0035485546,1.4320449e-06,0.0023595048,6.232466e-07,1.9800886e-07,2.1853481e-07,1.0456436e-06
268,5.077934e-07,0.021219235,1.7307559e-07,0.0010381498,2.036184e-07,1.14326454e-07,1.0345958e-07,0.043512885,1.4209456e-06,0.079375714,2.4778907e-07,0.8348753,6.5346015e-08,0.019966833,1.3078439e-07,1.0812875e-07,7.276683e-08,8.519496e-06,1.6796837e-07
269,9.531069e-07,5.596745e-07,1.072564e-06,0.0017729312,0.008369655,7.4338925e-07,1.119127e-07,0.0019157637,0.32959923,0.02391451,2.3244624e-07,0.61710966,1.2083935e-07,0.0008293964,2.0103978e-07,0.01647157,1.3647883e-07,8.922385e-06,4.2538245e-06
270,9.628691e-08,9.0052716e-08,4.1903178e-07,9.957766e-08,3.9042962e-07,1.1108577e-07,4.880541e-08,0.0003189242,0.18194936,9.0459075e-08,8.162355e-08,0.607125,6.475929e-08,0.210586,5.886828e-08,1.1220682e-07,1.8684273e-07,1.861778e-05,2.2808238e-07
271,1.00387346e-07,1.16235256e-07,2.186523e-07,1.0267863e-07,7.9251794e-07,2.988105e-07,4.7182194e-08,1.2020902e-07,5.251591e-07,0.2583115,1.512909e-07,0.7294851,7.1069735e-08,4.3694627e-07,1.7597041e-07,0.012193891,6.2041906e-08,5.919973e-06,3.5569334e-07
272,0.41002813,0.31556225,8.857892e-07,9.2194347e-07,0.103682704,1.0065258e-06,0.002707129,0.010339936,1.952928e-07,3.5896485e-07,3.5971533e-07,2.7475218e-07,0.14171039,3.8078375e-07,0.015964128,3.3037605e-07,1.4644817e-07,3.2856875e-07,3.6616274e-07
273,0.052509032,5.196716e-07,3.472933e-07,0.0050258413,2.1154842e-07,1.5133763e-07,0.00012628363,0.055381913,0.010278425,0.0018516182,2.9441415e-07,0.6369598,5.823756e-08,0.23786242,1.5297469e-07,1.2953993e-07,5.7438218e-08,2.473164e-06,1.7085249e-07
274,0.019160014,2.8061396e-07,0.010041132,1.2917102e-06,0.022812767,3.0544513e-07,0.47145972,1.8387166e-07,0.414516,6.8657545e-07,3.0292802e-07,1.6574072e-07,0.036210835,3.5546282e-06,1.3247723e-07,3.4359363e-07,1.0490902e-07,1.6856747e-07,0.02579207
275,2.1030652e-07,1.5686312e-07,8.505122e-07,2.1857988e-07,3.5056027e-07,1.9539813e-07,0.0017075674,0.0014684565,0.019507745,0.07857822,5.526507e-07,0.39930364,0.17579465,0.32363433,2.8885256e-07,1.8875656e-07,1.08664835e-07,2.0747277e-06,2.9416535e-07
276,1.0023715e-06,7.3505794e-07,0.014168841,6.665888e-07,1.6204252e-06,1.7402696e-06,6.480603e-07,0.015043735,7.0081967e-07,0.51922,4.889992e-06,4.8121683e-07,0.14009663,7.575469e-07,1.0679776e-06,0.29317552,0.018278489,4.9581143e-07,2.0923726e-06
277,3.6824065e-07,0.0069645066,1.0423649e-06,1.2923299e-06,0.0067731957,0.028828774,2.0920801e-07,1.5182678e-07,8.0505123e-07,2.1367184e-07,2.3592051e-07,0.9273134,7.22637e-08,1.3702377e-06,0.013339548,3.1177908e-06,0.001668555,0.0054096906,0.009693471
278,2.0778613e-07,1.6161012e-07,1.9633683e-06,1.9849307e-07,0.24520437,0.03330425,1.454384e-07,0.0018841715,7.723221e-07,0.24079233,3.231372e-07,4.846963e-06,1.10628285e-07,0.3270565,2.5494154e-07,4.569153e-07,1.6891909e-07,0.15174805,6.010058e-07
279,5.9378357e-07,4.5731667e-07,2.4212743e-06,3.6100954e-07,2.735512e-06,0.0007097068,1.8250613e-07,2.0890968e-06,7.959877e-07,0.49245188,6.10759e-07,3.2096193e-07,3.306145e-07,0.3149845,1.9004287e-06,0.19183974,2.3326606e-07,2.4016856e-07,7.894259e-07
280,1.8789733e-07,3.150369e-07,0.061499324,1.6476277e-07,4.3261693e-07,3.7481632e-07,1.3592987e-07,1.6821073e-07,5.741344e-07,0.041718725,3.3112912e-07,0.8805715,9.0321336e-08,1.1710847e-06,0.0043835905,0.011811566,1.8536906e-07,9.975369e-06,1.2088337e-06
281,4.616462e-07,0.0028645424,4.881331e-07,2.4764287e-07,0.03187216,2.7579813e-07,3.5389405e-07,4.1286876e-07,4.176008e-06,0.17960401,2.5572496e-07,0.78564054,9.627343e-08,8.305785e-07,5.1419556e-07,1.8911622e-07,1.6006656e-07,9.833641e-06,4.5526045e-07
282,0.25529224,1.7693216e-07,5.512029e-07,0.012541866,0.014827582,0.043069635,1.112931e-07,7.067402e-07,6.8382883e-07,4.4395588e-07,2.7755917e-07,0.49244368,1.01356456e-07,3.960201e-07,0.008542031,0.11907947,1.0053711e-07,0.05419901,9.1128277e-07
283,1.9858413e-07,1.0655949e-06,8.3344014e-07,1.2557672e-07,8.0365015e-07,7.350804e-07,1.6231868e-07,0.0028918798,0.097753994,0.24469833,3.068123e-07,0.5546074,9.6211885e-08,7.0286904e-07,1.4130869e-07,0.01894145,7.62985e-08,0.046230186,0.03487148
284,0.1854201,3.3365757e-07,5.948644e-06,7.8523914e-07,0.21576782,0.018818745,2.4347446e-07,0.018264731,1.6063073e-06,0.5414553,1.198101e-06,2.3503439e-07,6.3921e-07,8.631117e-07,0.014057653,8.201137e-07,2.2943554e-07,2.603504e-07,0.0062025245
285,1.9918018e-07,1.4355992e-07,0.001016448,6.108291e-07,2.324208e-06,1.0949093e-07,0.5398093,7.497333e-08,4.593733e-07,2.2038375e-07,2.937887e-07,0.45899448,4.999913e-08,9.655911e-07,0.00017113083,8.7520064e-08,5.014358e-08,3.1275822e-06,1.540464e-07
286,3.9159053e-07,2.6626378e-07,9.337368e-07,3.68136e-07,5.7262974e-07,2.6695355e-07,1.4201363e-07,6.0800244e-07,0.010521822,0.20280236,0.29931432,0.22000647,0.04876696,0.14010786,1.861943e-06,3.375799e-07,1.3080853e-07,0.07847378,6.9962715e-07
287,4.876195e-07,0.042043645,1.668194e-07,2.1395182e-07,1.9194007e-07,8.831847e-07,1.9027353e-06,0.8598672,1.3163084e-07,1.02579634e-07,1.0172924e-07,1.01013484e-07,3.5765254e-08,4.95206e-07,1.7970568e-07,0.09808369,6.525195e-08,7.321325e-08,2.3934317e-07
288,2.041588e-07,1.6175609e-07,5.300661e-07,1.8340437e-07,0.04827962,0.016760543,6.325804e-08,0.0014956305,8.1976646e-07,0.12148538,0.00092657696,0.7880792,0.00072299666,0.0022915157,5.7866816e-07,0.018806336,8.024053e-08,5.440617e-06,0.001144151
289,6.2361473e-06,0.014898796,0.021632224,2.4375345e-06,1.0963064e-06,3.1765028e-06,3.0777935e-07,0.023351198,0.00838076,0.5422313,8.547827e-07,6.03319e-07,2.4679318e-07,6.391794e-07,0.00058485614,0.38890323,3.0827695e-07,5.1113625e-07,1.1942487e-06
290,2.7972825e-07,1.347399e-07,6.4105217e-07,4.911296e-07,2.6444945e-06,1.4348113e-07,0.35599118,9.582873e-08,0.0036488995,0.07524883,0.020665977,0.033569373,1.3066105e-07,6.6587916e-07,0.51069075,1.2664819e-07,7.84633e-08,0.00017936203,2.5627892e-07
