,Connecting Tubule,Distal Convoluted Tubule,Endothelial Cell,Intercalated Cells Type A,Intercalated Cells Type B,Leukocyte,Mesangial Cells,Principal Cells,Proximal Tubule,Thick Ascending Limb
390,0.45542523,0.17652947,3.6120498e-06,0.05157408,4.8106117e-06,0.017238876,3.0658268e-06,5.023798e-06,0.2385438,0.060672
391,1.9436818e-06,0.08049226,0.042299118,0.23020549,0.052624356,0.02485801,0.10717347,2.2263498e-06,0.3398524,0.12249074
392,4.9413115e-06,2.498642e-06,0.52717894,0.27218643,2.4127753e-06,2.316299e-06,0.054839704,0.07784061,0.06794087,1.1951512e-06
393,0.609412,3.8087765e-06,0.14680943,0.0073826713,1.8119684e-06,0.044471547,0.13881981,1.8392542e-06,0.044207748,0.00888928
394,0.06290651,3.668041e-06,0.00092296145,0.11765513,0.03342116,0.033008102,4.7059875e-06,0.47564977,0.090073235,0.1863548
395,6.8784034e-06,0.029507017,0.007925991,0.042302832,0.037255496,0.044571478,0.017135222,0.53879005,0.081153646,0.20135133
396,0.16351141,0.24411933,0.20297624,0.12578914,1.6600561e-06,0.036102828,0.14604789,6.298666e-06,0.08144252,2.6355601e-06
397,2.5759734e-06,9.607937e-06,0.1480204,0.13774104,0.00030019207,0.046155136,0.054258037,5.330939e-06,0.33466402,0.27884364
398,0.13552856,0.084655315,5.528434e-07,0.010305955,0.00249961,0.017676359,4.037392e-07,0.36709607,0.012870062,0.36936712
399,1.2870621e-05,0.10314013,1.1197611e-06,0.3029221,0.053756353,1.1630856e-06,0.05409297,0.34840664,0.10741605,0.030250588
400,0.14980042,8.240663e-06,0.0859763,6.6045095e-06,0.027987015,0.037870206,0.16583887,0.49624822,0.036262263,1.8895033e-06
401,0.3544792,0.039328802,5.047736e-07,0.0077756904,0.052140925,0.035889447,0.03709697,0.31607348,0.019897988,0.13731702
402,0.2736769,0.09091334,0.0668777,0.063806646,0.04546399,0.007987643,0.0387002,0.32188675,0.06110795,0.029578863
403,0.36455324,0.15263297,0.046201117,6.0619013e-06,0.019866524,5.9337987e-07,4.7300586e-05,0.21015055,0.20653896,2.7290523e-06
404,0.21244584,0.026433596,0.028576765,0.024754543,9.92503e-07,0.012484533,0.072036624,0.2939469,0.0011447559,0.32817543
405,0.21008405,6.039553e-06,0.04805712,0.12304697,2.7403798e-06,2.3455482e-06,3.349203e-06,0.055474464,0.14335316,0.4199698
406,0.08335101,0.026313916,0.05664587,1.9223235e-06,0.14114894,9.218511e-07,0.033367436,0.16291794,0.015997443,0.48025456
407,0.096210815,0.0784335,5.445823e-07,0.12975736,6.50482e-07,0.025538323,0.015606837,0.33130643,0.12194516,0.20120038
408,3.6720558e-05,5.1719117e-06,0.067690015,1.2064216e-06,0.112948835,0.017284691,4.3405307e-06,0.04769907,0.16433524,0.58999467
409,5.694699e-05,0.15271921,0.028431354,2.2393866e-05,0.058626242,0.048345994,0.026713343,0.48130593,0.20377605,2.5106274e-06
410,2.6792102e-05,0.039176177,0.028384868,0.060075704,1.1692756e-06,0.03443355,6.2548665e-06,3.3885149e-06,0.27053612,0.56735593
411,2.8244415e-06,0.55061126,0.033034407,0.009619894,2.3073e-06,3.7697202e-05,0.04666938,0.0049004164,0.08778648,0.26733533
412,5.4615525e-06,0.017294833,0.050704896,0.048086476,0.031658895,0.02726818,0.009516458,0.25916287,0.061244782,0.49505714
413,5.177679e-06,0.15437804,0.006716235,1.23152095e-05,8.407583e-05,0.016714498,0.037999082,0.13777198,0.1485904,0.49772823
414,5.468228e-06,0.537548,0.14599133,9.56077e-07,0.04858122,0.034158777,0.0335899,3.2062844e-06,0.10586692,0.09425419
415,0.4990728,4.0968553e-06,0.06517586,1.0803427e-05,0.25176898,9.932604e-06,0.0671045,5.365868e-06,0.11680956,3.8115213e-05
416,3.4527714e-06,0.01809276,0.06982817,0.22896548,0.06415101,9.491283e-07,0.0052978727,0.18983705,0.023250574,0.40057266
417,1.1711002e-05,0.06903507,0.038738724,0.21903455,0.08534114,0.009388161,0.07400394,0.24207807,0.21337995,0.04898865
418,1.8310317e-05,1.6595409e-06,0.17631038,0.24681298,6.0965135e-06,0.047675543,0.21078752,0.11510937,0.20327713,1.027062e-06
419,2.0467871e-06,0.08906387,2.2185186e-06,1.8217163e-06,0.052319888,0.031508956,0.083393864,8.448158e-07,0.32171687,0.4219896
420,2.5502093e-06,0.08460962,0.27903205,2.2344716e-06,0.043908875,0.022255564,3.2231455e-06,0.097614005,0.1367472,0.3358247
421,1.5779021e-06,1.6179984e-06,0.25627658,0.103315584,0.01591624,0.07140945,0.033538368,1.6290184e-06,6.014791e-07,0.5195384
422,2.5962841e-05,0.12618253,4.805068e-06,7.1649985e-05,0.03936208,0.054994486,0.058286652,0.42170495,0.29936284,4.043575e-06
423,0.14973469,0.030545918,0.1278904,0.06910267,0.012040961,3.4846337e-06,4.5655266e-05,0.34704086,0.10582382,0.1577716
424,1.0882149e-05,0.1750063,0.034077488,0.17251377,1.727629e-05,9.4928896e-07,2.1321204e-05,0.45069662,0.16765407,1.3776801e-06
425,0.18096437,0.011010617,0.23694243,0.0871917,0.034305215,0.01154359,0.0769934,0.23786975,0.06035832,0.06282056
426,0.5577601,3.564567e-06,0.17471753,1.0792095e-06,0.091954984,9.723329e-07,2.450085e-06,7.742214e-06,0.17554134,1.0238026e-05
427,7.551461e-06,0.055245098,8.205117e-06,8.425242e-06,0.036662877,0.033510663,0.06403793,2.8042066e-06,0.2810435,0.52947295
428,0.19580123,5.251641e-06,0.08392045,0.3842425,2.7666651e-06,0.0071832603,1.8021473e-06,0.18084955,0.07195912,0.07603413
429,2.828354e-06,1.5269203e-06,0.1322461,0.51658577,1.0785895e-06,0.007674051,0.06320494,0.26211032,1.0941478e-05,0.0181624
430,0.49069795,0.07101355,0.059232432,0.11731376,0.056193378,0.007062274,0.0151288975,1.2742778e-06,0.18335545,1.0009614e-06
431,0.036962647,0.068970114,0.04104622,0.07496017,0.02244983,0.023836724,1.7311208e-06,0.5146417,0.21712652,4.3275763e-06
432,1.1580862e-05,8.4034555e-06,4.091193e-06,0.18460278,1.8944725e-06,8.6978625e-06,3.001499e-06,3.2337248e-06,0.8153543,2.0062325e-06
433,3.3016315e-06,0.17097105,9.087784e-07,0.17064634,0.076107554,1.0862627e-06,0.07808313,2.197968e-06,0.5041808,3.664766e-06
434,6.3581633e-06,0.061608173,0.014995952,1.6899693e-06,1.3952266e-06,0.069419436,0.006581808,8.08773e-06,0.84737474,2.3204561e-06
435,0.09647819,0.39600468,8.236128e-07,0.069553345,0.04005972,1.4388702e-06,0.032422356,0.21395381,0.034136735,0.11738888
436,1.9179026e-06,0.122229144,0.4041204,0.26706868,0.05259544,0.029553812,0.032248877,0.06719756,0.024982827,1.3223524e-06
437,0.031924535,0.31227627,0.034881584,0.09369234,0.034548648,5.6829725e-07,1.4618377e-06,0.41196528,0.056600064,0.024109205
438,2.0961623e-05,0.04184766,0.088986784,0.14980564,0.19240053,0.111567505,1.9894335e-06,0.23301941,0.13430502,0.048044473
439,0.09681168,0.03192421,8.2993176e-07,0.049385786,0.05541109,6.1292e-07,9.143866e-07,0.4705762,0.11487013,0.18101852
440,1.0306098e-05,2.3812404e-06,8.8880114e-07,2.277066e-06,0.09890721,0.047864694,0.0090978425,0.066565566,0.1764296,0.6011192
441,0.2228294,3.760339e-06,0.028537791,9.578321e-05,1.9825702e-06,3.1073992e-05,0.03186194,0.03168538,0.5787444,0.10620846
442,0.28139457,2.0004557e-06,0.13221546,0.31635767,0.04720088,0.03594404,0.02277852,0.10357104,2.126287e-06,0.060533673
443,0.112158276,8.208074e-06,0.014511179,0.037569642,1.56958e-06,0.03902167,0.06051826,0.037015274,0.61522347,0.08397241
444,0.36333457,0.12639816,0.24224447,0.0009728561,0.119889274,0.015597564,1.1008844e-06,0.014917968,0.11664272,1.310838e-06
445,0.10472345,0.10929481,1.58792e-06,0.28366563,0.027206423,5.9252636e-07,0.032459144,0.3114892,0.13115449,4.64334e-06
446,4.6587243e-06,0.0008137186,9.857836e-07,0.072206795,1.8221609e-06,0.016015222,1.1042821e-06,0.026512977,0.13498619,0.74945647
447,0.10474187,0.07123628,0.028216938,0.42738017,1.0110184e-05,0.017198125,0.01585166,0.1666718,0.11107934,0.057613697
448,0.28178456,4.858383e-06,0.21431217,0.10236238,0.026978087,0.028689163,0.06394088,0.11990831,0.14237027,0.019649362
449,0.11392706,0.047661576,0.022737063,2.6109788e-06,0.0076927845,0.054444063,0.019511815,0.58876246,0.14525767,2.8497802e-06
450,0.3359919,0.117522955,0.3216122,1.7454944e-06,2.4157282e-06,0.05975787,0.0641721,8.412745e-06,0.10092657,3.945831e-06
451,2.5400379e-05,1.179995e-06,1.2222152e-06,0.18004857,0.045050126,4.5148236e-06,3.819523e-06,0.7165708,0.058293074,1.382256e-06
452,0.13984756,0.049888078,0.043121617,0.016284207,0.03517119,0.015905833,0.009801701,0.19017066,0.11641288,0.38339624
453,0.035834335,0.13726167,0.007342917,0.14913541,0.017527997,0.018427284,4.89443e-07,1.3800534e-06,0.056179922,0.57828856
454,0.26547393,0.041994352,0.03699294,0.004426816,0.03842073,0.015057323,7.8361177e-07,0.20784487,0.38682088,0.0029673572
455,0.059177633,5.2554977e-05,0.008417252,2.7504584e-06,0.059187464,2.1645114e-06,0.06289329,0.39596227,0.41430318,1.4405265e-06
456,0.15801995,1.4857049e-05,7.949876e-07,0.14855999,0.12874798,0.06641364,0.014736416,0.22679566,0.18056309,0.07614764
457,0.19176663,0.10803328,0.019180816,0.24651475,0.10398063,2.432287e-06,0.055877257,8.202174e-06,0.22813356,0.04650252
458,3.2299922e-05,0.3080747,1.17580585e-05,0.2947905,4.6641453e-06,0.037698902,2.7537812e-06,2.8676552e-06,0.03536963,0.32401192
459,0.15776186,1.2680739e-05,0.04629514,0.08773883,1.0386866e-05,0.061583795,0.02746776,0.3222016,0.19892848,0.09799941
460,0.53214043,2.315976e-06,0.28423053,0.045175064,1.3355585e-06,1.1960445e-06,0.06452131,0.07392492,6.75845e-07,2.18721e-06
461,0.19143723,2.1059022e-05,0.017164059,0.49584246,0.0050470675,0.00758919,0.005796785,0.2167734,7.834197e-07,0.060327858
462,1.4097172e-05,0.4906144,0.07930478,1.1113455e-06,4.269981e-06,0.030376641,3.9121865e-06,0.086210705,0.3134691,1.1018867e-06
463,0.13440606,1.3193987e-06,0.24566841,0.027775558,9.107543e-06,2.651875e-06,8.92635e-07,0.3720748,0.03452697,0.1855342
464,5.439121e-06,0.24553879,1.5255234e-06,7.3339993e-06,1.8921282e-06,7.4634687e-07,1.616184e-06,0.09014503,0.33861962,0.32567802
465,0.000101548474,0.5700888,5.637572e-06,0.008247523,0.016990611,0.017239837,0.060706284,0.22056794,0.106050305,1.5508618e-06
466,0.09968671,2.038464e-05,0.4480897,4.8023085e-06,6.096446e-06,1.5305898e-06,5.4464663e-06,0.1226249,0.15216452,0.17739584
467,0.069890484,0.045924697,0.000535195,2.7337696e-06,0.04972544,0.07761262,0.03628944,0.18573438,0.26539192,0.26889312
468,0.11020955,0.015999978,0.05574914,0.15799657,7.158971e-06,0.014115615,1.8226822e-06,1.6268438e-06,0.5103338,0.1355847
469,8.081697e-06,0.101931095,0.09293558,0.030178072,0.012638657,0.00089726946,6.176034e-07,0.043952834,0.104415946,0.6130419
470,0.018352192,5.643513e-07,0.058771614,3.922473e-06,0.05460272,0.030585166,0.1525704,0.41547018,0.26964262,6.0233776e-07
471,9.4601804e-05,0.02934402,0.0035774095,0.2357052,4.6981304e-06,1.3873929e-05,0.011837537,0.5240077,0.19541386,1.1238112e-06
472,0.23202467,0.33077607,0.04495087,8.709617e-07,0.052617505,0.010487677,3.7081109e-06,0.15447956,0.14328398,0.031375133
473,0.32551298,0.00016175555,1.4359516e-06,1.8464973e-05,2.5366314e-06,1.8857392e-06,1.6737421e-06,0.076330215,0.16377185,0.43419713
474,0.0037645455,2.8682207e-06,0.029213676,0.30550495,0.03161816,0.002520646,0.066829324,0.29363275,0.21583135,0.051081732
475,0.14434546,0.16447242,0.03381296,1.4860733e-06,0.05576741,0.037146922,0.10795832,0.29095486,0.101160064,0.06438015
476,0.0003139354,0.19780686,6.4713527e-07,0.011501097,0.35392424,5.103964e-07,5.582332e-07,0.067665674,0.3687845,1.9831675e-06
477,6.754095e-06,1.2580339e-05,0.1886631,0.060235877,3.993528e-05,1.2251054e-06,4.4768194e-06,1.6244602e-06,0.1858518,0.5651826
478,0.3409648,8.120232e-06,0.15745772,0.024853773,0.042502213,0.013027454,0.021921618,0.198872,0.160736,0.039656363
479,6.113541e-06,0.22973527,0.04131164,0.1993918,1.9479226e-06,0.07388011,0.026340717,0.32959524,0.072409585,0.027327524
480,1.9291554e-05,0.04626202,0.05033015,0.073852636,0.019677138,0.081803344,6.3412385e-06,0.2145026,0.28379756,0.22974889
481,0.25732782,0.0581172,6.423156e-06,2.3656041e-06,0.06762457,0.027864957,0.03535108,0.22851956,0.23409577,0.091090225
482,0.20650552,0.06644277,0.04839815,0.358591,1.32205205e-05,0.023282448,0.008041705,0.020808022,0.2679146,2.558729e-06
483,0.27061933,0.10310191,7.7454815e-06,0.12170918,0.042603236,7.74329e-07,0.009841209,0.3462492,0.043507256,0.062360134
484,0.098109335,0.009375578,0.20071343,0.095291406,0.07420025,0.07736292,1.2383092e-06,0.1535073,0.29143605,2.4703163e-06
485,2.2866489e-06,0.41299665,0.10841327,0.2718149,0.02985151,0.011179026,0.05481223,7.648222e-07,0.105897635,0.0050316406
486,0.0010671564,0.34981772,0.031516053,0.05904927,0.07279462,1.3603142e-06,0.00393706,0.07427193,0.33832347,0.06922134
487,3.1567256e-06,0.02148761,0.03578534,0.020446451,0.042904276,0.024513384,0.01775477,0.57843524,0.105265774,0.15340394
488,0.04403641,4.628015e-06,0.03251944,0.0034288608,0.09481377,0.036173444,1.0190769e-06,0.63236165,0.15665644,4.3457812e-06
489,0.46442512,5.7982325e-05,0.081664436,0.037224174,1.8404457e-06,0.027639382,6.651704e-07,4.963574e-06,0.013974362,0.37500718
490,2.2989094e-05,0.04064776,0.011984329,0.49165767,2.6133355e-06,0.008447185,2.0862085e-06,0.014195822,0.32795712,0.10508238
491,0.12315592,0.05700127,0.099886075,0.06713515,0.04850797,0.005936958,0.034650773,2.2922657e-06,0.17951645,0.38420716
492,0.15488255,1.3434494e-06,8.78623e-06,0.21322861,0.08393509,0.021662943,0.023582678,2.8585405e-06,0.2066403,0.29605484
493,0.20938039,6.966297e-06,9.75109e-07,0.28691438,0.15480652,0.030260473,2.4091796e-06,0.23583962,5.9205304e-06,0.08278245
494,0.00015380967,0.588042,0.021356476,0.08032103,0.014518821,3.75176e-07,0.04375803,8.916273e-06,0.25183636,4.091978e-06
495,0.09892549,0.13911363,0.15406647,0.38463435,0.08754584,0.030675098,0.04790378,1.1775505e-06,0.05168242,0.0054517803
496,1.8394016e-05,0.00013083885,0.2791241,0.009982752,0.075779356,0.044546135,8.062742e-05,0.055318296,0.44610727,0.088912144
497,0.048883315,3.8958005e-06,0.063632704,2.7012784e-06,0.050465018,0.0159628,0.05111981,0.028869513,0.30996552,0.4310947
498,0.18082848,0.112220526,0.0043233754,1.0018036e-06,0.03477441,0.007141643,5.3376596e-07,0.18986224,0.0020307205,0.46881706
499,2.1420433e-06,0.06755062,1.742363e-05,0.062478513,1.7995746e-05,0.015004451,0.05667507,0.46142265,0.21594644,0.120884664
500,0.17550345,2.84293e-06,0.1505557,0.04482064,0.030531147,0.06010203,0.050770827,0.3504879,0.058090013,0.07913547
501,0.3153218,1.5831083e-06,0.056127135,2.1596192e-05,0.058528185,0.019337725,6.728345e-07,0.10536115,0.2239955,0.22130463
502,1.4687139e-05,1.2281693e-06,3.9957336e-06,0.04294121,9.874713e-07,0.028952582,0.042059448,0.446722,0.36486933,0.074434556
503,3.888148e-05,0.10336138,0.016888613,0.07501902,0.026078707,0.016202478,4.1044208e-07,0.6236419,0.05900253,0.07976609
504,0.5621059,2.436269e-06,0.20129052,1.4480006e-05,1.9787922e-06,0.06018848,3.2254086e-06,3.5322097e-05,0.17628032,7.730214e-05
505,1.2695884e-05,0.14167583,0.21739975,0.14775887,1.8217428e-06,0.06964161,0.051348872,0.37215817,6.3865684e-07,1.7762028e-06
506,7.629386e-06,0.08284187,0.060593303,1.1911894e-05,0.001588476,0.024406482,1.6337553e-05,0.055578392,0.2022544,0.5727012
507,5.03385e-06,0.02365458,0.04014903,1.7366152e-06,0.13969706,0.02353806,0.04017504,0.4393778,0.18593054,0.10747112
508,0.14874196,6.177058e-05,0.030252695,0.124014325,0.0048180013,1.9171453e-06,0.00075412163,0.40768167,0.108082354,0.17559123
509,9.887986e-06,0.4486349,0.045110226,2.208265e-05,0.103887774,1.1589193e-06,0.05281984,3.079585e-06,0.30244333,0.047067866
510,2.6502182e-06,1.4169107e-06,0.008528354,9.809975e-07,0.06841425,0.006312685,0.075531736,0.32556137,0.22426577,0.29138076
511,0.10712338,3.5657424e-06,0.039474975,0.18759778,0.11964608,0.06382295,6.4233006e-07,0.20816351,0.06605867,0.20810841
512,4.7579206e-06,4.3333184e-06,0.030731885,3.993005e-06,0.11182039,0.01254256,1.3330717e-06,0.3922281,0.30243552,0.15022708
513,4.702805e-06,1.5522124e-06,0.06517751,0.04897462,0.021438234,3.099163e-07,6.9247864e-07,0.44926816,0.32683372,0.088300474
514,2.2133654e-06,0.21075502,0.047472227,0.098431386,4.4012513e-06,0.037110854,0.012779094,3.1341842e-05,0.37480465,0.21860883
515,0.5854436,6.1110554e-06,0.01385362,9.318722e-07,9.985873e-07,8.2187927e-07,1.1479594e-06,0.115427256,0.19792235,0.08734317
516,0.057451762,2.5512567e-05,0.17337821,2.6324444e-06,3.0313865e-06,2.2249337e-06,0.20053196,0.058004167,0.5105962,4.274106e-06
517,0.009995575,0.4257429,0.08092484,0.04493751,0.0116242515,1.0840215e-06,0.013591391,0.27656174,0.048435934,0.088184714
518,0.17227833,1.2344311e-06,0.047049668,2.236074e-05,0.03646062,0.022139313,7.6949544e-07,0.5485291,0.17351653,2.146429e-06
519,0.14103197,0.6268048,0.098513246,2.6297926e-06,2.3795799e-06,4.7590535e-07,0.04188067,0.013367336,0.07839526,1.1916264e-06
520,0.19434172,0.26436716,0.040677857,0.03031464,0.043568857,0.032499313,6.5628733e-06,0.030389082,0.07971097,0.2841238
521,0.18509023,2.8786992e-06,0.07294942,0.11721286,8.0602795e-06,0.022273961,0.505704,7.3971833e-06,0.030043438,0.06670778
522,0.12961842,0.09964269,0.36092967,0.01852045,0.04761445,0.026342,0.042316232,0.18835706,0.0866577,1.2387085e-06
523,3.4506127e-06,0.1307858,0.10480442,1.035286e-05,0.1360589,0.018050844,0.061228953,2.2975114e-06,0.2852357,0.26381928
524,0.036152236,0.10310979,0.0024500235,0.32258457,0.04418539,0.021146389,0.009607073,0.3675991,0.09316208,3.2852167e-06
525,3.1542825e-06,0.015536251,0.081328034,6.3385756e-05,0.023992034,0.03361097,0.119631454,1.5647138e-06,0.48982564,0.2360075
526,8.652414e-05,0.12858954,5.3923486e-07,0.032519072,0.062494777,0.012943346,0.06511303,0.21714915,0.39963385,0.08147016
527,0.22545828,0.013120297,0.14207722,0.25673,1.1363426e-06,0.02068551,4.941142e-06,1.9268364e-06,0.33955914,0.0023614182
528,0.018983552,5.2076884e-06,0.020024337,0.08384844,0.13095365,2.8224813e-05,7.4673258e-06,0.39158443,0.11130724,0.24325745
529,0.1393235,2.0537016e-06,0.009011639,0.17249079,0.05847629,4.709608e-07,1.1454283e-06,0.48588574,0.048537355,0.086270936
530,0.063619226,1.6762126e-05,0.052740064,0.062330503,0.06520922,0.025376126,0.06474493,0.3053078,0.23023248,0.13042289
531,0.26532295,2.3896355e-05,0.027799701,1.1988881e-06,0.008894796,0.030213093,0.03800815,0.19736764,0.0018901444,0.4304784
532,2.8522994e-05,2.0095415e-06,7.6099755e-06,0.31116232,0.10595905,0.062466353,0.023172744,0.19865537,0.29854402,1.9060387e-06
533,0.19130859,1.3441083e-05,1.1512624e-06,0.06586568,0.16393632,4.6253982e-07,9.938668e-07,0.41477573,0.16409594,1.7204462e-06
534,0.10624228,8.821992e-07,0.04813609,0.19637531,0.10641314,0.039467514,2.327553e-05,0.34491774,0.101639345,0.056784425
535,0.17577349,0.24299721,0.027382767,1.7350968e-06,0.056405958,1.03845e-06,0.017205367,0.40512747,0.07508237,2.2683045e-05
536,0.0001099445,0.28724653,0.27880123,3.007765e-05,0.0448911,0.104493365,0.019613575,0.0674793,0.1973329,2.0252985e-06
537,1.745639e-06,0.26590648,4.0408565e-07,6.584246e-07,8.6593525e-07,0.009565553,0.013259094,1.0877457e-06,0.2471315,0.46413252
538,2.7744396e-05,0.05319827,0.05605496,0.3437136,0.043589223,0.01479284,0.047532246,0.2088793,0.17759423,0.054617584
539,0.13604026,0.081203714,0.055491462,0.0951135,5.3340438e-05,0.019066839,0.0040957606,0.35657004,1.1268568e-06,0.25236398
540,0.069029845,0.4583893,7.7782107e-07,0.001064174,0.016514653,3.346124e-07,9.713894e-06,0.023115855,0.19886951,0.23300587
541,3.3075325e-05,0.15085988,0.036050502,0.037053794,2.6531438e-06,0.017102167,8.21536e-06,2.0431038e-05,0.28204235,0.47682685
542,0.12150888,0.00031312706,4.340089e-07,0.10820582,0.049854018,0.013551488,0.025801562,0.19365358,0.0037919285,0.48331922
543,3.4983514e-06,3.3513302e-06,0.09584998,3.7290827e-06,0.016005384,0.037348934,3.1933635e-06,3.8493004e-06,0.54714537,0.30363268
544,0.2680642,2.5504082e-06,0.10304116,0.065271854,4.081145e-06,0.030595273,0.056846842,0.3367356,3.236898e-07,0.13943803
545,7.248837e-06,3.271351e-06,0.05522307,0.107451275,1.5213781e-05,1.1494174e-06,0.2347851,0.37715045,0.16922013,0.05614311
546,2.5323147e-06,0.14279237,0.07689648,0.1366417,0.041243214,0.04205506,6.3925263e-06,0.3386157,0.22174567,9.444685e-07
547,0.15078458,0.027435258,0.010797041,0.6516582,0.0685287,0.0048784357,3.1409003e-05,1.4770613e-06,0.085883185,1.8667579e-06
548,0.055772632,0.20076096,0.030482205,1.6322198e-06,0.18005987,0.0012542295,2.5301638e-06,0.05175992,0.231853,0.24805295
549,0.16479903,3.7509637e-06,0.018040987,0.029422175,0.044837877,0.027073845,2.5082213e-06,0.45396787,0.22567435,0.036177654
550,8.658094e-06,2.5028578e-06,0.024583256,0.14035314,0.06707441,0.023185555,0.049573854,0.29753008,0.11117272,0.28651583
551,0.05849444,0.53257406,0.026649414,0.038557623,0.052568384,0.007884749,0.06313942,9.54751e-07,0.03647867,0.18365231
552,0.32144633,8.177519e-07,2.2702286e-06,4.389819e-06,0.04664746,0.01412924,0.037147757,0.5254583,0.0355397,0.019623801
553,0.51906884,3.3625736e-06,0.07853033,8.6659675e-06,7.071351e-05,0.006519563,0.33606216,2.3958544e-06,0.059729926,4.0301093e-06
554,5.848121e-06,0.157106,3.085801e-06,0.05232751,1.4748513e-06,1.0695311e-06,0.03033532,0.25227082,0.012313774,0.49563506
555,0.17962885,0.06480835,0.051693432,0.051536057,0.027564704,0.017107444,2.954635e-06,0.05499491,0.10271448,0.4499488
556,0.034347065,5.63206e-07,0.056585524,0.13582236,0.036027033,0.02610478,0.03517614,0.51706207,0.08619949,0.07267492
557,0.37897345,2.4307012e-06,0.017987747,8.303186e-07,0.075885095,0.0229684,0.05537692,0.25904042,0.08751424,0.10225049
558,0.40684333,0.2319629,0.003187717,8.65746e-06,6.209461e-07,0.012832614,0.017131547,1.2630835e-06,0.2218913,0.10614013
559,0.18482712,0.06428107,0.24240863,0.0523491,0.021775478,0.015355918,0.042630646,7.483939e-06,0.0055203163,0.3708442
560,0.143274,0.08077102,0.033898473,0.0725693,2.0501727e-06,0.030343125,1.0288488e-06,0.19013493,4.6651527e-07,0.44900563
561,0.491007,1.1869284e-06,0.05459959,0.037818618,7.064526e-06,0.0036526746,0.0020780452,0.054909524,0.006490046,0.34943625
562,0.22658458,0.06553105,0.039296884,3.0381595e-06,0.032654304,0.015554799,0.0859407,0.5343952,2.3108403e-06,3.7128237e-05
563,2.1438333e-05,0.04206591,0.49850717,1.3793845e-05,2.573108e-06,0.11704124,0.07570386,0.060957972,0.13836755,0.06731856
564,1.4348297e-05,0.033764347,0.07365617,0.12272709,4.1900466e-06,0.009383388,0.029575968,0.7306429,0.00023060576,9.3228454e-07
565,2.9237704e-06,0.28290161,0.22858103,0.024261098,0.030577743,1.4235432e-06,0.094891205,2.0406942e-06,0.19389652,0.14488445
566,0.013086926,0.002170349,0.046118274,0.034353346,0.05485059,0.043817014,0.05596412,1.4855443e-06,0.37650457,0.37313336
567,0.1520618,1.6359514e-06,0.0013220597,0.041439887,0.03590407,0.016980166,0.075514644,0.056919254,0.102917425,0.51693904
568,0.0011096139,0.042079005,0.022672433,1.6000206e-06,0.036879152,0.021384582,4.651694e-07,1.4084196e-06,0.2061645,0.66970724
569,4.72013e-06,0.055522047,0.030806432,0.21926638,3.397623e-06,0.0224001,4.0698995e-07,0.17619424,0.28478667,0.21101557
570,0.15528485,8.4690225e-07,0.101898365,2.1106036e-06,0.093885764,0.008031261,0.013013305,0.48588988,0.14198664,6.9762755e-06
571,0.26711804,1.39216745e-05,0.034824997,0.11185213,1.3025241e-06,0.014878068,0.05405961,0.17257899,0.04751046,0.29716253
572,0.05196232,0.36017537,0.0053306096,0.010385518,1.5965963e-06,0.014731023,1.7242197e-05,1.2361385e-05,0.07249216,0.48489183
573,0.056446746,0.047355004,0.09164314,9.996581e-07,2.032025e-06,0.018487424,0.063480675,0.40101922,0.0833564,0.23820835
574,0.08885882,1.1184159e-06,1.5611164e-06,0.032653272,0.12530775,0.028285988,0.046718508,0.5687508,0.07849463,0.030927477
575,0.14735661,6.7484666e-06,0.11397761,4.064898e-06,1.9685378e-05,0.021715034,0.17007487,0.1763002,1.1429645e-05,0.3705337
576,0.0005507601,5.9807526e-06,0.13506855,0.08877154,0.12949237,1.2300435e-06,2.5005613e-06,0.09908199,0.39788643,0.14913863
577,6.102667e-05,0.122604206,0.049171437,0.15608527,0.060864802,1.1382336e-06,0.09426381,0.20277174,0.29615963,0.01801691
578,8.313223e-06,0.31873262,2.9609436e-07,0.21641321,1.2099351e-06,0.029473031,0.013096187,0.08743921,0.0024907582,0.33234516
579,8.725626e-06,0.17651811,0.0068991994,0.021400945,6.6913475e-07,0.052942924,0.014392224,0.3302244,0.06208599,0.33552682
580,0.01978294,0.09952295,0.04653705,0.025281806,0.04755221,0.05847089,1.3643743e-06,0.045647644,0.60749644,0.049706686
581,5.0727945e-06,0.02197031,0.0049562748,0.068141825,0.07020579,0.032478865,2.102055e-07,0.36583728,0.13354684,0.30285746
582,0.10552346,1.0932984e-06,0.19210914,0.017212773,0.11451736,4.337444e-06,0.42270067,0.14792778,2.6546527e-06,7.431774e-07
583,0.090176836,1.1703148e-05,0.01539067,0.20754117,0.035681795,7.907127e-07,4.6555897e-07,0.0949058,0.55620116,8.952264e-05
584,0.12830248,0.020012302,0.43835315,7.302787e-05,0.048454404,1.5253876e-06,0.13299677,1.1455287e-06,0.19252324,0.03928193
585,3.2663859e-06,0.035688438,0.09901892,0.3277068,0.00010914985,0.006588175,0.016911512,0.14903887,0.24966837,0.115266524
586,9.874584e-06,0.20840947,0.28762275,0.00014880933,0.1499724,0.10855632,0.0064039794,0.16033475,0.004315318,0.07422638
587,0.016027322,1.2632771e-06,0.22625874,0.0712601,0.030174213,0.023384463,0.08282186,0.16189042,0.14430207,0.24387954
588,0.09103697,0.04544731,0.35353157,1.3869802e-06,0.13598134,0.04715711,0.06496737,1.9966883e-05,0.26185197,4.9908663e-06
