,endothelial cell,mast cell,pancreatic A cell,pancreatic D cell,pancreatic PP cell,pancreatic acinar cell,pancreatic ductal cell,pancreatic epsilon cell,pancreatic stellate cell,type B pancreatic cell
187,3.2797676e-09,7.683942e-09,0.36691383,0.103835315,0.3698652,5.461766e-09,3.0402452e-09,0.07034935,2.254244e-09,0.089036375
188,6.8021507e-07,0.00030626944,2.7507397e-08,4.709159e-08,2.426322e-08,0.40020472,0.21612692,0.010970014,0.3723913,1.2642892e-08
189,2.2887876e-08,5.631188e-06,0.48301527,5.356677e-07,0.025251452,1.6151699e-08,0.4310208,0.05402872,6.365213e-09,0.0066776997
190,7.588969e-09,1.2701393e-08,0.17783527,0.2401338,0.23919515,4.341046e-09,4.276505e-09,0.09794221,3.4781809e-09,0.24489358
191,2.1743771e-08,0.00095779623,1.6230866e-08,0.3583705,0.0015234784,0.38050628,1.4181603e-08,0.007508878,5.2898246e-09,0.25113302
192,0.06766669,0.1445014,7.958282e-05,0.14029835,0.03963303,0.18372324,0.18284659,0.06673966,0.0039460766,0.17056528
193,9.447711e-09,0.004358202,2.4869944e-08,3.0010174e-06,5.304386e-08,0.52301615,0.45815817,0.014464283,1.2092599e-08,1.0592366e-07
194,0.0009624393,9.650823e-07,0.0046897912,0.013573206,0.5520666,1.2708003e-08,0.19468795,0.12964807,1.1718165e-08,0.10437084
195,1.2208938e-08,0.002457051,0.5543944,6.984186e-07,0.14465387,1.8984705e-08,0.24059382,0.05789991,7.4181696e-09,2.5400462e-07
196,9.728975e-09,0.0059499317,0.261028,0.04412828,0.002147561,1.0456536e-08,0.35429782,0.02429117,9.881694e-06,0.30814734
197,1.2507587e-07,0.00034779872,3.2581006e-06,0.2305769,0.03551361,0.24584243,0.19932862,0.049983613,3.9774073e-09,0.23840372
198,5.8079768e-09,6.366432e-08,7.604972e-08,1.1092296e-07,7.1252856e-08,0.32835218,0.50544435,0.027953811,5.8866196e-09,0.1382494
199,4.9947833e-09,9.015135e-09,1.4101207e-07,0.0006620862,0.71876436,8.629821e-09,4.7309054e-09,0.0022570868,4.120502e-09,0.2783163
200,6.921038e-09,8.562328e-09,0.37703925,0.084606916,0.3762411,5.0840865e-09,2.9697906e-09,0.08480246,2.635031e-09,0.07731022
201,1.0785239e-08,0.0029027292,0.07928259,4.494224e-07,1.9843476e-07,0.582065,0.30431953,0.031429555,7.411742e-09,5.3128332e-08
202,1.5140161e-08,0.00061100634,9.256996e-09,0.0070113367,2.9576952e-08,0.63913655,0.3526435,0.00059758476,1.6642142e-08,1.4188172e-08
203,1.1183257e-05,0.05966717,0.019237261,0.18271424,0.040822934,0.20269573,0.20565756,0.09356053,4.660303e-08,0.19563328
204,2.5493534e-09,5.8723697e-09,0.00053709245,0.31530952,0.29868722,5.43717e-09,3.0274923e-09,0.07548249,3.3707768e-09,0.30998364
205,2.8347562e-09,5.3326863e-09,0.32946384,0.3292115,0.3111849,4.7983724e-09,3.4746068e-09,0.027105696,2.4612117e-09,0.00303405
206,1.0814829e-08,0.008553878,0.08073569,0.29703268,0.015577412,0.31271482,0.031865805,0.069688074,3.5745518e-09,0.18383163
207,3.684547e-09,7.971748e-09,0.4143915,0.13072847,0.38504457,5.255482e-09,3.0336713e-09,0.042351704,2.805131e-09,0.027483746
208,1.0733751e-08,0.0023086562,0.07156521,0.1758934,0.22355756,0.23806228,2.9641253e-08,0.076298915,3.5785042e-09,0.21231386
209,6.126426e-09,2.2881213e-08,1.0136983e-05,0.30696934,0.30283242,6.6243016e-09,1.5501394e-08,0.08245813,4.232607e-09,0.30772993
210,0.0009104261,7.397087e-07,0.012700597,0.0013044085,0.57167685,1.2311105e-08,0.18047962,0.047785804,8.248902e-09,0.1851416
211,5.199068e-09,6.93592e-08,1.2595997e-06,0.25919458,0.2542944,0.14805119,1.3939185e-08,0.07729568,2.4160989e-09,0.2611628
212,0.019782977,0.09175021,0.15999247,0.15032205,0.15302356,0.033075884,0.16567816,0.15563326,0.005226761,0.0655147
213,6.4470584e-09,9.85397e-07,8.106833e-07,0.21462879,0.24768575,0.2564933,0.025772847,0.007500574,1.3578428e-08,0.2479169
214,1.0155716e-08,0.0042690267,0.15427092,0.15415008,0.15171358,0.15998934,0.08012683,0.13877189,2.8132903e-09,0.15670834
215,1.0825139e-07,0.0031891,0.08589223,0.00013774991,0.39886582,1.2160605e-07,0.33303827,0.10983785,3.9031082e-08,0.06903878
216,4.976332e-09,7.374533e-09,0.2917679,0.15150212,0.2876639,4.087849e-09,2.5022202e-09,0.15815635,2.5359832e-09,0.11090967
217,2.2947422e-09,3.2715555e-08,0.23691078,0.21687235,0.22011986,3.5346472e-09,2.1956537e-09,0.09206832,1.8674602e-09,0.23402867
218,0.0013813352,0.0057360576,1.2873601e-06,5.671696e-07,0.5335647,1.47527714e-08,0.04474427,0.08020908,0.29338127,0.04098139
219,0.0053200857,0.039620135,6.2820874e-07,7.141603e-07,0.18484177,3.016183e-08,0.54829234,0.08708918,4.122068e-08,0.13483505
220,2.9528224e-09,7.948786e-09,0.14429283,0.19748746,0.1562826,3.924561e-09,2.4502511e-09,0.25603518,2.3955442e-09,0.24590194
221,2.3899766e-08,0.0012567284,0.2910766,0.12942992,0.29555708,0.012218377,0.006756533,0.14910196,4.894064e-09,0.11460274
222,0.16829853,0.16406955,0.002460884,0.032481108,0.036866233,0.17358883,0.16896911,0.06121615,0.16156255,0.030487066
223,4.1599217e-09,5.294629e-08,0.08036178,0.16800922,0.32950297,0.091164865,5.649269e-09,1.105178e-05,2.6819702e-09,0.3309501
224,0.2900688,0.28783754,1.4344157e-07,0.009757671,5.5027704e-06,1.3805933e-08,0.004809482,2.964648e-07,0.12522641,0.28229412
225,2.7141024e-07,0.012232885,0.1435488,0.0024879281,0.013315041,2.4513241e-08,0.7006296,0.036904905,1.2992507e-08,0.09088058
226,1.7455125e-08,0.036883,4.5242352e-08,4.413872e-07,0.45778313,2.2778263e-08,0.472343,0.032550972,0.00043925623,6.7527e-08
227,5.1679434e-09,1.1838627e-08,0.32549146,0.6428141,0.011307548,7.578227e-09,4.351808e-09,0.020380598,3.934955e-09,6.338609e-06
228,1.3521602e-08,0.018571224,5.366949e-08,0.35077506,0.13070998,1.3996892e-08,0.35180578,0.07868146,1.1989742e-07,0.0694563
229,6.30415e-08,6.3096485e-07,0.20402655,0.06465443,0.20157056,0.17458491,0.19073597,0.12701623,5.59677e-09,0.037410613
230,0.0012977122,0.008049305,0.2112338,0.13008517,0.20094879,2.4941983e-08,0.21144322,0.17529006,2.335808e-08,0.06165188
231,2.0091543e-08,0.0060658073,0.17994139,1.6764818e-05,0.0039169616,0.32454503,0.3079474,0.10530192,8.061776e-09,0.0722647
232,2.5574296e-09,6.3632903e-09,0.30315238,0.1103946,0.29112768,4.2088057e-09,2.6749416e-09,0.05473321,2.2221265e-09,0.24059217
233,0.0067487266,0.012515041,0.2466048,0.062277324,0.038064502,2.7970895e-08,0.31325164,0.0991434,6.3163895e-08,0.22139446
234,5.948248e-09,9.369753e-09,0.44812962,0.043462045,0.38800678,5.288006e-09,3.267639e-09,0.09042359,3.126725e-09,0.029977888
235,6.0750973e-09,1.6478545e-08,0.31983772,0.13845198,0.021032562,6.7410197e-09,0.15559793,0.049539413,4.945161e-09,0.31554034
236,2.491008e-08,0.0013990084,0.21732482,1.11059755e-07,0.00086567923,0.34368387,0.3207963,0.026660264,0.08926999,2.9840223e-08
237,1.5434498e-08,1.8147625e-06,0.64080536,1.3978267e-07,0.0017074376,1.5372464e-08,0.33624834,0.021236807,9.477998e-09,6.488817e-08
238,1.3609161e-08,0.004203139,0.15701252,0.15491499,0.15427396,0.16113207,0.06402938,0.14783809,4.659456e-09,0.15659583
239,6.1282237e-09,1.2590996e-07,0.14900841,0.041532725,7.590853e-07,0.08152547,5.8709997e-09,2.2118246e-07,4.8560427e-09,0.7279323
240,0.0028492608,0.07594669,0.63772434,0.026240258,0.18473594,7.718957e-09,5.185977e-09,0.07250303,4.495775e-09,5.2058965e-07
241,8.021173e-09,0.0028180366,2.1282998e-08,5.502595e-05,1.5785436e-06,0.41649744,0.19263884,0.00041896943,8.14025e-09,0.38757005
242,0.040593565,0.025869392,0.19955862,0.004652987,0.07686315,0.21214932,0.19938579,0.034559302,0.20526044,0.0011074488
243,4.1209525e-09,1.6838827e-07,0.19934763,0.20054886,0.20380522,3.633899e-09,2.9373737e-09,0.19407935,3.2087164e-09,0.20221871
244,2.363757e-07,0.00010736626,0.30470335,0.036356136,0.17695217,1.2769875e-08,0.31091392,0.021303931,7.97687e-09,0.14966287
245,0.0024786077,0.039622683,0.21923357,0.107695915,0.19603656,1.03502494e-07,0.22212015,0.18282482,5.710383e-08,0.029987434
246,1.0639197e-07,0.00021185786,0.25732684,0.22433981,0.003515468,1.260372e-08,0.048356425,0.016657228,1.1237792e-08,0.44959223
247,8.574506e-09,7.488805e-09,0.29352415,0.13999787,0.28055304,4.091018e-09,2.9064782e-09,0.1882543,2.9410923e-09,0.09767062
248,2.15249e-07,0.008864164,5.5137587e-08,5.9045693e-08,1.9293988e-07,0.5985082,0.37280756,0.019819533,4.6195986e-08,2.1305935e-08
249,4.138537e-09,2.9126777e-05,0.25244856,0.09920451,0.24495943,0.25019577,8.734414e-09,0.13470772,3.3468455e-09,0.018454816
250,5.120831e-08,0.008190999,0.24859655,1.8766036e-07,0.2992809,2.0955623e-08,0.42697978,0.016951453,1.1515961e-08,4.9168154e-08
251,3.0034326e-09,5.407336e-09,0.2849969,0.1743885,0.22704086,3.8890806e-09,2.5430875e-09,0.033666763,2.1988238e-09,0.279907
252,5.7478168e-08,2.5160858e-07,3.76374e-07,0.25778294,2.9784582e-07,1.1953886e-08,0.13203816,0.008376645,1.3962356e-08,0.6018012
253,9.588732e-09,1.3309597e-07,0.14174558,0.18933995,4.0448995e-06,1.2778503e-08,0.18694809,0.011126567,7.962754e-09,0.47083563
254,6.678446e-08,0.004845625,0.26940456,0.03591613,0.2569475,0.26729184,6.321687e-08,0.10926004,4.4711608e-09,0.056334227
255,3.000978e-09,0.00014462096,0.24307783,0.18343267,0.22957271,0.056423075,3.6524204e-09,0.037553016,2.3471396e-09,0.249796
256,2.116508e-08,1.3420092e-07,4.073911e-08,0.1874633,0.48277882,1.7719831e-08,0.076055326,0.012670864,7.283524e-09,0.24103148
257,0.0008242714,1.6037515e-07,0.09488592,0.042902924,0.5544774,1.4265219e-08,0.28242132,0.024487903,2.1715303e-08,9.031583e-08
258,0.005686127,0.021870662,0.07499333,0.15394326,0.1637032,0.16204157,0.16978262,0.086139746,1.7980868e-08,0.16183947
259,3.0153424e-09,4.568257e-08,0.43278402,0.06490994,0.026682928,5.5718794e-09,3.0975567e-09,0.04465639,2.7274234e-09,0.43096668
260,0.0003551436,0.014379459,0.2483902,0.08670497,0.062500976,2.6421445e-08,0.2674338,0.07464289,1.8278756e-08,0.24559258
261,0.00024047206,0.002684634,3.4823127e-08,0.2553774,0.29887092,1.3445724e-08,0.1474123,0.0038124586,7.055888e-09,0.2916018
262,7.885614e-09,0.0004914589,4.116303e-08,2.3766273e-05,0.34245437,0.3531986,0.014929017,0.034158923,0.0006591797,0.25408462
263,2.3398243e-09,8.921094e-09,0.26984704,0.14562818,0.2661228,4.0183776e-09,2.658138e-09,0.07390031,1.8300663e-09,0.24450164
264,0.0010526585,3.165666e-06,1.360507e-06,0.00777962,0.7944798,1.2743858e-08,0.014622753,0.06987104,1.0815058e-08,0.11218961
265,3.3010674e-09,2.8523884e-06,0.2459836,0.24252996,0.21636997,4.031562e-09,2.4771036e-09,0.04235864,2.3902156e-09,0.252755
266,3.6696843e-09,8.173348e-09,0.48720577,2.9233643e-05,5.7437496e-06,6.972939e-09,3.9366133e-09,2.7773017e-06,3.0115326e-09,0.5127565
267,0.0015561873,0.05685296,0.10322676,0.11149593,0.0013163192,0.3412722,0.32969517,0.054584246,1.5282813e-08,1.7281363e-07
268,7.3203765e-08,0.0013122121,0.20323154,2.0697541e-07,0.018936781,2.3908756e-08,0.7381178,0.038401317,1.2664505e-08,5.5782174e-08
269,3.3082272e-09,7.4265047e-09,0.24735367,0.18858099,0.2633166,3.9663592e-09,2.5999112e-09,0.0979674,2.1950755e-09,0.20278138
270,4.335342e-09,8.5401545e-08,3.2764663e-06,0.0007372431,0.28888848,0.29898927,8.075575e-09,0.28921875,3.3660739e-09,0.122162834
271,8.55051e-09,0.0011977853,0.28653353,8.4155076e-08,2.1254802e-07,0.38155964,0.32339764,0.0073110694,6.3879955e-09,2.5321146e-08
272,0.03672266,0.014110105,1.3922776e-08,0.24139078,1.9871021e-07,0.2518743,0.24173711,0.025052931,0.17784779,0.011264116
273,3.5763065e-08,2.2036529e-08,0.29859427,0.28930995,0.06662446,9.252719e-09,0.29087514,0.054594222,5.6885736e-09,1.8923932e-06
274,2.5806914e-08,0.0032152778,1.5204611e-08,1.0436234e-05,5.542451e-07,0.16862357,0.5471094,0.0026725105,8.602829e-09,0.2783682
275,0.0708841,0.031875093,0.2509952,1.3922023e-07,2.301971e-07,1.1144738e-08,0.28753045,0.029401438,0.32931337,4.228197e-08
276,4.548238e-09,0.0006307463,0.22366464,0.23004276,0.08937086,0.2067966,0.00954692,0.06872854,2.4877684e-09,0.17121889
277,3.3178558e-09,5.0828253e-09,0.37841833,0.19588578,0.3735581,4.1394714e-09,2.4802789e-09,0.03443529,2.1698336e-09,0.017702539
278,5.6053068e-08,0.013009322,0.056185935,0.2353645,0.05783158,1.4129275e-08,0.31241634,0.016580818,9.745095e-09,0.30861145
279,0.0005271554,2.4804467e-07,0.009493621,0.32427263,0.33259013,8.116588e-09,0.089884065,0.12054483,5.771934e-09,0.12268731
280,4.5452744e-09,0.00059968274,1.2662174e-06,0.41438589,0.029630063,6.0649574e-09,5.4428657e-09,0.3678647,3.854171e-09,0.18751834
281,0.33975685,0.018735707,0.33218527,0.28383273,0.024665976,5.6061187e-09,5.0364957e-09,0.0008227434,1.6254697e-08,7.6170784e-07
282,2.6382496e-09,5.1273235e-09,0.3231,0.08068497,0.30907395,4.585574e-09,2.9496818e-09,0.17313065,2.440913e-09,0.11401047
283,2.4381901e-08,0.04571652,6.74909e-08,0.2561628,1.9496541e-05,0.27017257,0.26246905,0.068408586,8.073431e-09,0.0970509
284,5.1303077e-09,2.0334396e-08,0.4853278,9.077432e-06,0.4714953,6.1253584e-09,3.98225e-09,0.01228254,3.533348e-09,0.030885136
285,2.671492e-09,7.7558076e-09,0.24520375,0.24294586,0.23089238,4.4227564e-09,3.0300444e-09,0.030385822,1.940278e-09,0.2505722
286,0.039508883,2.6471207e-06,0.30680206,4.494257e-06,0.01402334,1.0611445e-08,0.1789261,0.03694914,0.23785128,0.185932
287,2.4475135e-09,5.2768225e-09,0.25327057,0.2469669,0.24127299,3.7224106e-09,2.05479e-09,0.0074130283,1.905753e-09,0.25107655
288,3.583476e-08,0.0023281616,0.3337579,0.31769708,0.10742253,8.4753715e-09,0.11833632,0.080861956,1.0172344e-08,0.039596062
289,0.0017029925,0.017438494,0.113384254,2.3074037e-07,1.1231941e-07,0.4082415,0.38316575,0.01731772,0.058748923,4.0484604e-08
290,1.3037486e-07,8.851609e-07,0.27407363,8.2989764e-08,4.5656134e-07,1.4287126e-08,0.37455675,0.35136804,6.7966734e-09,2.0234616e-08
291,2.696158e-09,1.2183344e-08,0.20691146,0.20752539,0.2076182,3.875944e-09,2.984659e-09,0.17388283,2.263093e-09,0.20406204
292,2.47179e-09,6.897312e-09,0.21445759,0.20243593,0.20990524,3.8416172e-09,2.3880609e-09,0.16468453,1.7797156e-09,0.20851676
293,2.57601e-08,0.0009451118,1.3197591e-07,2.8136438e-07,0.3859547,1.680557e-08,0.4587187,0.04156411,9.01191e-09,0.11281697
294,0.006373341,0.052257646,0.42962006,2.5175592e-07,7.2526933e-07,1.7321858e-08,0.49280003,0.018948056,1.7199781e-08,4.4754508e-08
295,2.751477e-09,1.4111654e-08,0.14700568,0.20476979,0.3193586,4.6823954e-09,2.6667288e-09,0.005038341,1.9804658e-09,0.3238276
296,7.345375e-09,0.00028444655,0.060800955,0.0020461609,0.2851606,0.3765488,0.01860134,0.017574586,3.8950163e-09,0.23898305
297,1.4256526e-06,0.00041936923,0.17833711,0.24600084,0.023079816,0.073589996,0.15147635,3.784062e-05,4.6250648e-08,0.32705712
298,0.0026630634,0.06735807,0.043048836,7.91494e-07,0.017520478,0.4156746,0.40221247,0.031868976,8.884382e-08,0.019652583
299,8.851978e-09,8.741048e-08,0.08079716,0.07491678,2.6214303e-07,0.33942172,0.105491996,0.014070839,6.246867e-09,0.38530114
300,3.8993475e-09,1.0397046e-08,0.37501737,0.025811994,0.19365937,0.0646313,4.6749524e-09,0.1156672,2.5956095e-09,0.22521275
301,4.3114934e-09,8.889193e-09,0.42470592,0.08764094,0.001446636,5.3844853e-09,3.1173844e-09,0.047072157,2.544022e-09,0.43913436
302,4.382882e-08,0.0031727382,7.8086636e-08,0.0028418188,2.6088424e-07,2.4289058e-08,0.4665007,1.8666138e-07,1.6639387e-08,0.5274841
303,7.3298446e-07,0.008753457,4.0666556e-08,1.0881374e-06,1.0823063e-07,0.41593325,0.39017707,0.00040461234,6.269615e-09,0.18472968
304,7.685396e-09,2.4871235e-07,2.9595276e-08,3.2637996e-05,0.38134703,0.40790468,1.3027162e-08,0.0049928282,3.3211958e-09,0.20572254
305,4.0473296e-08,0.014611939,0.41270843,2.0411017e-06,0.008108299,1.2042264e-08,0.0915469,0.05326244,0.3764487,0.043311205
306,0.088366434,0.16115306,4.921977e-08,4.0042682e-06,5.6152146e-07,0.3055328,0.30930066,0.092356026,0.0076751476,0.035611257
307,1.213441e-08,0.010067604,0.4565235,0.04866322,9.165349e-07,0.113558985,2.8605808e-07,0.026055828,1.0555509e-08,0.34512964
308,2.4234834e-09,1.909125e-08,0.22613114,0.22876173,0.18812768,3.7033672e-09,2.6443119e-09,0.14450906,3.2940037e-09,0.21247044
309,6.994678e-09,2.1090366e-07,0.13499472,0.20858318,0.23776567,5.8584484e-09,0.19959609,0.12482614,4.770073e-09,0.09423403
310,1.6072633e-08,1.15143575e-05,0.107013136,0.27235255,0.0058606192,0.2914632,0.017733632,0.034028955,3.662071e-09,0.27153638
311,2.8827147e-09,4.2785953e-09,0.2384826,0.17218606,0.17021243,4.126958e-09,2.769566e-09,0.24888301,2.320541e-09,0.17023581
312,5.914499e-08,0.0008176661,0.2001481,0.0024668272,9.458978e-07,0.36889365,0.33599475,0.0061872033,5.566756e-09,0.08549081
313,3.9253476e-09,7.1218134e-09,0.73698217,6.351613e-07,0.19880438,8.0050775e-09,4.483417e-09,0.06421243,3.8218544e-09,3.1223814e-07
314,2.2342257e-09,6.648825e-09,0.28598714,0.2900581,0.27634093,4.476845e-09,2.5581366e-09,0.016300619,2.120394e-09,0.13131325
315,4.676378e-08,2.874262e-07,0.49354175,7.716859e-08,1.15138064e-07,1.6879644e-08,0.4974353,0.009022457,8.956668e-09,2.979332e-08
316,0.039094914,0.10971498,5.744563e-08,1.228989e-07,2.4480866e-07,2.205067e-07,0.8039322,0.047255684,1.4717134e-06,3.9694466e-08
317,0.0017089485,8.524828e-07,1.3677626e-07,0.34221968,0.2809175,8.220384e-09,0.019878255,0.00043346744,1.0552732e-08,0.3548411
318,1.5672828e-08,7.978875e-08,4.537386e-08,2.283594e-06,0.37726852,1.5950777e-08,0.48705065,0.06127234,1.205377e-08,0.07440606
319,0.011656194,0.036652103,0.0972973,1.7447171e-07,0.016734423,0.37873,0.3868732,0.072056614,2.3131324e-08,3.5969126e-08
320,9.823396e-09,5.782301e-05,7.480794e-09,4.1889948e-08,1.3418419e-08,0.50990945,0.49002838,4.296276e-06,1.3294089e-08,3.239072e-08
321,4.8451745e-09,1.1342292e-08,0.39154685,0.014511823,0.446539,0.03134626,7.350841e-09,0.037516013,4.726932e-09,0.07854012
322,0.00038077356,1.6039142e-08,0.4240015,0.00033565395,0.04780586,9.794877e-09,9.1343324e-08,0.12409935,9.575082e-09,0.40337673
323,5.6234124e-09,1.0358059e-07,7.458547e-08,0.17380296,0.17175427,0.29161206,2.7214147e-08,0.013755089,0.06922608,0.27984938
324,2.1223237e-09,6.541928e-09,0.22598219,0.21980599,0.21350761,3.732747e-09,2.381984e-09,0.17101942,2.246727e-09,0.16968471
325,5.2565747e-09,6.685142e-05,0.12026385,0.07783977,0.0014722697,0.32855684,6.9304904e-09,0.08082095,4.384576e-09,0.39097944
326,1.6141223e-08,0.0072448556,6.769481e-08,0.38353488,0.065078944,6.517199e-09,4.5510413e-09,0.0476618,0.113193445,0.38328597
327,0.007228927,0.06459625,0.21592264,0.07578664,0.19735618,4.0372478e-07,0.22187194,0.17769627,2.8487062e-07,0.039540466
328,0.00077567616,6.3601064e-08,0.76283485,0.07332497,0.041955985,1.5831663e-08,0.019920377,0.1011876,1.0893158e-08,4.4754435e-07
329,0.02808934,0.07215512,1.2744933e-07,0.021198807,0.002799718,0.3929922,0.39840525,0.050452676,3.8854264e-08,0.033906672
330,0.03366617,0.15637003,5.739201e-08,7.964872e-08,7.806732e-08,0.3935444,0.39058605,0.025833033,9.358012e-08,2.7286584e-08
331,2.54577e-09,6.3124386e-09,0.39981335,0.3804102,0.16306649,5.040689e-09,2.9619023e-09,0.046010237,2.9862943e-09,0.010699716
332,0.0064255465,0.045420002,1.7225462e-08,5.3646268e-08,2.4585685e-08,0.48265243,0.46550184,6.546004e-08,3.2380473e-08,2.997883e-08
333,0.039072845,0.0047139823,1.0615449e-07,0.43797606,0.025587985,0.10230251,1.1943284e-08,0.07154939,0.15201105,0.16678606
334,4.682991e-09,3.689304e-08,0.026099976,0.29782996,0.2742834,6.3725096e-09,4.3683253e-09,0.10622845,3.6507855e-09,0.29555815
335,0.1597188,0.043483645,0.15700342,0.027761146,0.02309086,1.6045012e-08,0.19011381,0.086560525,0.21480021,0.097467594
336,0.038092908,0.03794555,0.04066113,0.001692799,0.0039734785,0.37573877,7.643205e-09,0.03419935,0.4508403,0.016855799
337,0.004618462,0.07084488,0.18845427,0.058289137,0.02466079,0.21598865,0.20639038,0.12424843,2.9691263e-08,0.10650501
338,0.4457493,0.09238408,0.42907026,1.70136e-07,0.019817019,8.193039e-09,1.8566276e-08,0.012830652,0.00014845085,4.1945135e-08
339,0.017596377,0.02101646,0.23805374,7.891797e-07,3.2924132e-07,1.1898381e-08,0.17800064,0.056814436,0.48851696,1.6315303e-07
340,8.7362e-09,6.1142026e-07,0.3290421,1.2477749e-06,1.2702525e-07,0.2662014,0.3996653,0.0050890665,4.915466e-09,3.6707288e-08
341,3.6518006e-05,0.00069691445,0.34254113,0.062144186,0.316587,7.750232e-09,0.07914879,0.15747075,1.9575157e-08,0.04137469
342,4.2465134e-09,2.907323e-08,0.06969505,0.25298944,0.25236607,4.4691233e-09,3.0114946e-09,0.17047025,2.9019844e-09,0.25447923
343,4.0418664e-09,5.7374323e-09,0.5288398,0.01961016,0.09214102,5.7328218e-09,3.2832703e-09,0.037347805,2.7039275e-09,0.3220611
344,7.4306565e-09,1.0981843e-06,0.034780666,0.4297863,0.0005017729,0.39387512,0.119739436,0.021315472,1.5914555e-08,5.2873737e-08
345,8.104367e-09,2.0237674e-05,0.3467173,6.731654e-08,7.2843306e-07,0.41166762,0.23926337,0.0023306373,6.650204e-09,2.0326855e-08
346,1.1085069e-07,0.024150638,0.14784013,0.14462148,0.12242969,0.15271892,0.15094721,0.1065385,9.77644e-09,0.15075332
347,8.7355596e-07,0.02292212,4.0582023e-08,0.29081568,0.28008854,9.885513e-09,0.22254248,0.0713208,0.0504382,0.061871234
348,3.851627e-09,7.494202e-09,0.74247116,1.7508212e-07,0.075500585,7.3124835e-09,4.3883643e-09,0.012058496,3.768089e-09,0.16996963
349,1.0935728e-08,0.0011117692,0.25630522,1.5275928e-07,0.0060251756,0.6510354,0.07996658,0.005555603,8.148242e-09,3.766596e-08
350,0.5367749,0.18068556,4.7730826e-08,0.023311058,0.1290675,1.1551353e-08,0.001381242,2.6919722e-07,0.12877943,3.680807e-08
351,1.4832555e-08,0.00023566303,0.4442391,0.12804434,0.16789913,9.4059995e-09,0.123698995,0.13588212,7.139725e-09,5.794222e-07
352,2.6777192e-09,7.3162734e-09,0.22137305,0.21287225,0.22266845,3.6710774e-09,2.3204425e-09,0.14915031,1.8156566e-09,0.19393593
353,3.9679047e-09,5.887492e-09,0.49789768,0.5020938,6.4254896e-06,5.678601e-09,3.2811496e-09,1.0135834e-06,3.064496e-09,1.1190168e-06
354,2.2599625e-07,0.36033383,0.18209891,1.0134445e-07,2.0312427e-07,0.02368398,0.4205847,0.013298089,1.15660175e-08,2.0063332e-08
355,7.433725e-09,9.162105e-06,0.18512504,8.01748e-05,1.4772562e-05,0.26551175,0.28002113,0.0120708635,3.2334164e-09,0.257167
356,6.774946e-08,0.0032331604,0.09632198,1.156863e-07,0.004427673,0.40722227,0.10668897,0.045741364,0.3363644,2.9373936e-08
357,0.0032107546,0.022498477,0.18484868,0.16790892,0.23449054,4.553069e-08,0.24070366,0.09421262,2.3271518e-08,0.052126285
358,2.3354799e-08,4.4029886e-08,1.9354417e-08,0.08384058,0.09803385,1.258912e-08,0.34031138,1.917101e-07,6.4069017e-09,0.4778139
359,0.13862583,0.024794845,0.2710628,6.730972e-06,0.17703867,5.842801e-09,8.440863e-09,0.055110697,0.27915415,0.054206297
360,0.22144262,0.043189883,0.21885513,0.12952003,0.07480276,8.808326e-09,0.03790484,0.059391197,1.6567006e-06,0.21489182
361,0.014409994,0.05270472,0.16155429,8.894144e-07,0.3490947,6.379725e-08,0.3723251,0.043557752,0.006352285,1.842637e-07
362,0.21827362,0.0040770993,0.40489873,0.04358489,2.7665237e-06,6.4925025e-09,5.9792806e-09,0.036612917,5.4208167e-09,0.29254997
363,4.506483e-09,2.0310972e-08,0.26244977,0.3243574,0.32371536,4.248455e-09,2.7119862e-09,0.037295606,3.5104875e-09,0.052181818
364,5.615878e-09,1.2838482e-08,0.1828107,0.11660826,1.4171101e-05,9.924787e-09,5.2432623e-09,0.00084453187,4.6450075e-09,0.6997224
365,6.881123e-08,0.015770154,0.3434117,0.055482816,0.122662954,2.2620355e-08,0.35046777,0.112203024,1.3654829e-08,1.4507388e-06
366,1.2238574e-08,0.00052302954,0.5026372,0.28591654,0.003663172,1.657178e-08,0.17919926,0.028060518,8.5581195e-09,2.2967973e-07
367,7.185468e-08,0.025676709,0.27784485,2.8765538e-07,3.505624e-06,0.32460335,0.3157673,0.056103818,1.7400563e-08,8.4939636e-08
368,1.0841548e-08,0.0035326183,0.16263847,0.013735686,0.3866934,1.1897994e-08,0.37714916,0.05625003,5.6528013e-09,7.3722003e-07
369,0.25106454,0.017010596,1.4247533e-08,2.5298402e-07,6.347969e-08,1.7129311e-08,0.44299635,2.0335829e-08,0.03299816,0.25593
370,1.1514157e-08,2.6611334e-08,0.28909612,0.21703659,0.062506884,1.0622952e-08,0.09931426,0.041589763,4.1133843e-09,0.2904564
371,6.06443e-09,1.9069176e-08,0.26518297,0.049862448,0.25475007,0.26963374,0.014673736,0.14510606,3.847443e-09,0.000790974
372,7.3640805e-09,0.2670416,0.33360288,0.36395895,2.6301275e-06,5.4098943e-09,4.1482475e-09,0.01955631,3.0035554e-09,0.015837578
373,0.04031924,0.121586554,0.29151392,0.021393823,0.020374954,4.5982956e-06,0.3242513,0.17485203,0.0057027373,8.7549535e-07
374,7.1063666e-09,3.110092e-05,2.2519188e-07,0.28659824,0.16983745,0.20319994,0.01083304,0.048537403,2.529695e-05,0.2809373
375,1.474633e-07,4.6627423e-07,0.3845233,0.06778186,0.14789169,1.3057141e-08,0.29658455,0.1032178,8.5253715e-09,1.7954207e-07
