,Astro_AMY,Astro_AMY_CTX,Astro_CTX,Astro_HPC,Astro_HYPO,Astro_STR,Astro_THAL_hab,Astro_THAL_lat,Astro_THAL_med,Astro_WM,Endo,Ext_Amy_1,Ext_Amy_2,Ext_ClauPyr,Ext_Hpc_CA1,Ext_Hpc_CA2,Ext_Hpc_CA3,Ext_Hpc_DG1,Ext_Hpc_DG2,Ext_L23,Ext_L25,Ext_L56,Ext_L5_1,Ext_L5_2,Ext_L5_3,Ext_L6,Ext_L6B,Ext_Med,Ext_Pir,Ext_Thal_1,Ext_Thal_2,Ext_Unk_1,Ext_Unk_2,Ext_Unk_3,Inh_1,Inh_2,Inh_3,Inh_4,Inh_5,Inh_6,Inh_Lamp5,Inh_Meis2_1,Inh_Meis2_2,Inh_Meis2_3,Inh_Meis2_4,Inh_Pvalb,Inh_Sst,Inh_Vip,LowQ_1,LowQ_2,Micro,Nb_1,Nb_2,OPC_1,OPC_2,Oligo_1,Oligo_2,Unk_1,Unk_2
1376,2.3027958e-06,0.014935768,6.770753e-07,1.4508703e-06,6.21646e-05,4.5716223e-07,6.943926e-05,0.07880749,0.093787774,4.8123223e-07,0.035266567,2.5752905e-07,2.5177732e-07,1.4977682e-06,4.6233035e-07,0.06323737,8.845154e-06,2.8068195e-07,2.0927932e-07,5.564856e-07,6.0276267e-07,1.7643565e-06,2.3118268e-06,0.030227024,2.9365708e-07,9.4910325e-07,1.0211367e-06,0.00021514624,3.5437733e-07,0.11525424,0.1135938,2.0041492e-07,0.00076361245,0.10739674,2.053681e-07,0.018328158,4.0378598e-07,2.517754e-07,0.09931829,0.0076357275,8.106932e-07,2.8778464e-07,0.0031452263,3.1377926e-06,0.1031145,0.07558257,3.773607e-07,5.0171724e-07,0.007965875,0.013499354,1.00268e-07,1.7881146e-07,3.4881876e-07,3.8137156e-07,0.0066756196,0.011083338,1.1528423e-06,6.545217e-07,3.44439e-07
1377,5.6466593e-05,0.03572096,0.03368872,0.020540414,1.6852904e-06,1.962747e-06,0.02492984,0.05439213,3.5067746e-06,0.009152995,0.07339705,1.9488536e-07,1.9330825e-07,5.201126e-07,1.6137739e-07,1.720831e-07,2.4954971e-07,2.22929e-07,2.1527816e-07,4.7214724e-07,0.063703366,0.073824294,0.042384915,0.072795734,2.0196556e-07,0.00016342076,1.9487218e-06,0.07705724,1.7942189e-07,3.2367882e-07,2.6260497e-07,1.7320639e-07,5.676361e-05,4.817687e-07,1.724478e-07,0.07129737,5.814085e-07,2.4519682e-07,0.07810841,0.00019669856,1.6799999e-05,2.230349e-07,3.4933078e-06,5.3017294e-07,0.07974044,0.07888951,0.020975213,0.011269902,7.1010516e-05,0.045392986,0.0029361106,9.59561e-07,2.1782131e-07,5.132108e-05,0.0291692,1.4099045e-07,1.545862e-07,6.1397526e-07,3.6998094e-07
1378,2.2716387e-05,0.022130681,3.990266e-07,7.6452e-07,3.0967385e-07,3.6106726e-07,1.0086213e-05,1.889524e-07,2.7366085e-07,0.05601038,0.06435681,0.058573566,0.06248662,0.0043902122,4.4281214e-07,2.0458572e-06,7.974498e-07,0.027538916,0.026153415,0.06051392,9.312414e-06,4.7405815e-06,0.044461224,8.483926e-07,0.058809582,0.05274419,0.020960506,0.04661596,0.06328211,1.5088877e-07,4.015464e-07,0.024825858,0.04418454,7.693566e-07,6.3938833e-06,7.558081e-07,1.9417696e-06,1.0063793e-06,0.059846118,0.0263152,1.0160076e-06,0.019357638,0.058637448,0.0313186,8.386222e-07,0.00039672534,4.8535543e-07,2.8645075e-06,0.011988459,0.020767935,1.8539151e-07,0.016779087,1.3349787e-06,0.005917464,3.9598635e-08,2.2164132e-08,2.6748763e-08,0.0105288485,3.6651352e-05
1379,4.078878e-06,0.054187324,0.062385395,0.01886288,0.007287403,4.0860823e-06,9.741401e-07,0.026754547,1.2050555e-06,5.0132086e-05,0.054173313,7.677457e-07,3.8174298e-07,6.031287e-07,8.850653e-07,7.694431e-07,8.447448e-07,7.5785107e-07,7.6819e-07,6.0666235e-07,0.08069528,7.4780455e-06,0.03835362,0.106105804,4.573593e-07,4.9089755e-07,8.039894e-07,0.10971041,4.172155e-07,7.27055e-07,7.3790005e-07,9.709975e-07,2.1014688e-05,0.024682783,2.709241e-07,0.003252893,4.797632e-07,3.034384e-07,0.10694292,8.835979e-07,1.4109011e-06,6.251715e-07,6.814021e-07,1.0903246e-06,0.04221323,0.11189672,0.0035424319,0.009338455,0.00961068,0.09539329,9.890725e-08,3.4605537e-07,2.667845e-07,6.6071934e-06,3.028002e-06,0.012084307,0.022409359,7.076361e-07,1.4444691e-07
1380,3.9078595e-06,3.2877015e-06,2.0841449e-06,0.01750268,0.03257171,2.7976039e-06,0.013018677,0.057963356,6.343328e-06,0.19807741,0.03437201,4.0807114e-07,4.112418e-07,4.1998868e-07,4.6111933e-07,6.0562024e-07,4.0132647e-07,4.2057584e-07,3.4733202e-07,4.371793e-07,5.3958365e-07,3.634959e-07,5.1448893e-07,5.384025e-07,4.318616e-07,4.3094866e-07,4.573669e-07,9.571957e-07,5.038581e-07,4.2196754e-07,5.0078216e-07,4.6222397e-07,4.8147893e-07,5.859406e-07,5.1132423e-07,5.3186255e-07,5.0076403e-07,5.6103016e-07,4.6960224e-07,5.009642e-07,6.9706186e-07,4.8894617e-07,6.2748603e-07,7.6699365e-07,5.0352855e-07,4.9813343e-07,6.075923e-07,5.738449e-07,5.9243816e-06,4.4440563e-07,2.7160067e-07,4.1927913e-07,7.650476e-07,1.436039e-05,0.037903763,0.07956192,0.28321275,3.390966e-07,0.24575587
1381,3.0956014e-06,2.3797373e-05,0.049824502,0.03020254,0.014866765,0.0005809745,0.046793673,0.025952855,2.8174558e-05,4.1498893e-06,0.067979515,2.9618398e-06,1.3782511e-06,0.010619837,3.862623e-06,1.120238e-06,1.26128825e-05,9.560748e-06,0.088188514,2.187065e-06,4.277486e-06,4.2737764e-05,2.4244669e-06,6.523452e-06,1.5099049e-06,3.3088952e-06,1.2710074e-06,0.3408672,1.0172703e-06,1.2349461e-06,8.1780087e-07,6.932943e-07,0.0027943063,0.017139193,6.839272e-07,0.04600516,2.9318624e-06,1.3142269e-06,1.3033657e-05,0.0050868406,1.8071722e-06,2.3070595e-06,1.5868352e-06,0.031428322,3.1555999e-06,0.043078765,1.3627251e-06,0.04394114,0.026791569,0.057663776,7.8061487e-07,9.5263584e-07,4.1407728e-07,6.9423044e-07,0.003204064,0.010517787,0.03627998,2.6099483e-06,5.9586404e-07
1382,0.004244206,0.03165728,1.2995004e-06,5.381492e-06,7.338669e-07,0.025463233,1.0172787e-06,5.288947e-07,4.5210467e-07,0.058983706,0.07715346,4.76214e-06,0.06447863,3.296224e-05,5.0222104e-07,0.002345628,4.5730965e-07,1.1728457e-06,9.715955e-07,0.069145195,0.07314696,0.008489549,0.07377717,5.442851e-07,5.6308784e-07,0.059051532,0.011071138,0.05810527,0.06386323,2.56803e-07,9.162799e-07,3.5171975e-05,0.05862996,9.878072e-07,7.29922e-07,1.1361833e-06,3.7924328e-06,8.9174046e-07,0.028410591,0.0032975397,0.013198864,3.4761786e-06,0.005341804,0.013101452,1.2911628e-05,0.031636726,0.06765404,0.07141154,0.00057562446,0.005011099,0.0033133407,1.9919141e-06,0.0025487058,0.006177455,9.347649e-08,3.002582e-08,3.57224e-08,5.3588988e-06,0.00859588
1383,0.009619992,5.7014204e-06,4.3543247e-07,4.572586e-06,0.08958618,5.467702e-07,0.04595688,7.3136727e-07,4.530904e-06,0.054308664,0.06648842,0.016115373,3.8311194e-07,1.6723288e-07,1.8733923e-07,1.2970163e-07,1.5781832e-07,1.8637665e-07,1.7933212e-07,1.485401e-07,1.2469947e-07,1.7769656e-07,1.5299388e-07,3.0850953e-07,9.3789015e-07,1.8308712e-07,2.463982e-07,3.7999823e-07,2.1698243e-07,1.1928316e-07,2.27078e-07,1.0517102e-06,0.09334226,0.016959555,0.09487295,0.091653846,0.093092024,0.094577484,0.04891945,0.034303397,8.446732e-07,0.038160566,1.2023663e-06,5.635856e-07,0.006334622,0.00011963468,0.08277081,0.0017744174,0.004468669,6.1743526e-07,1.8403763e-07,3.7341633e-07,2.403378e-07,0.0080442205,1.239386e-06,0.008496464,2.0288576e-07,1.8943564e-07,6.373876e-06
1384,6.837247e-06,8.9739007e-07,1.5030233e-06,0.02778046,0.035480466,0.001922183,0.0243966,0.05123719,0.011925899,0.027851915,0.055382617,4.2144293e-06,2.8324138e-07,2.1915584e-07,2.542248e-07,3.5222774e-07,3.1486726e-07,3.0027593e-07,2.6396782e-07,1.3061876e-07,1.5579946e-07,2.1599207e-07,1.5733279e-07,2.6872942e-07,2.6412496e-07,1.7049037e-07,4.9671735e-07,2.897867e-07,1.9878846e-07,0.009557487,9.971985e-07,9.106451e-07,0.008676173,6.9126025e-07,2.3036505e-06,0.09749029,0.09151221,2.257777e-06,0.08343265,2.1391797e-06,0.00913805,1.121693e-06,4.272205e-07,5.038376e-07,0.113835745,0.104684085,0.056476105,3.0872093e-06,0.0005430383,4.7630738e-07,0.0011153804,1.3685329e-06,0.017532213,0.015247335,3.1802865e-06,0.04546668,0.10927659,4.0013106e-07,1.0485085e-06
1385,1.5541503e-06,0.00017911453,9.887409e-07,0.00641172,0.032799833,6.6601416e-07,0.00020487978,0.061896995,0.06153762,1.2501676e-05,0.05656549,3.6955518e-07,2.805115e-07,3.6843775e-07,3.7320973e-07,0.0047668857,0.011384158,2.7038686e-07,2.7633178e-07,2.6225078e-07,6.188398e-07,1.8278582e-06,1.0260153e-06,8.801411e-07,3.0292227e-07,3.624938e-07,0.016967181,0.010934261,2.485277e-07,0.08758498,0.085787065,2.551996e-07,0.068504974,0.081726044,3.0161837e-07,0.07835003,0.00683451,1.6814842e-06,0.07899022,0.037120577,8.693792e-07,2.6384728e-07,0.0015520478,1.1944803e-06,0.07385793,0.06382607,4.590211e-07,1.2968452e-06,0.005066997,0.02833127,3.7511013e-06,2.8563338e-07,3.2402318e-07,2.3347523e-06,0.009544322,0.024505712,0.004729577,3.0748974e-06,3.1671556e-07
1386,0.12454221,0.018604873,0.011257751,6.3136486e-06,5.118481e-07,2.1425253e-06,9.960426e-07,7.395454e-07,6.9241463e-07,5.4698456e-05,0.093311705,1.5942182e-06,0.1720541,8.0993567e-07,5.4862085e-07,0.0077710752,1.4905653e-06,0.0054381816,1.2335697e-05,2.5442973e-06,7.6663156e-07,0.003366761,1.6936151e-06,8.9588735e-07,0.01092116,1.4062532e-06,0.05981236,0.023789568,0.18869382,3.6407894e-07,1.0547519e-06,0.06768651,0.0700426,9.879712e-07,2.5715833e-06,9.81373e-07,1.1357519e-06,1.1155113e-06,0.0017670972,0.00454914,0.014595548,7.303835e-06,1.6799668e-06,0.044010177,6.431716e-07,3.359946e-06,2.219722e-06,1.4777411e-06,7.812152e-07,8.055172e-06,1.3161004e-07,0.061638895,5.6443037e-07,6.015695e-07,8.3706276e-08,5.724387e-08,6.171667e-08,1.1309357e-06,0.016019695
1387,0.013187198,0.047318902,0.010268699,0.031062879,2.648223e-06,0.004218235,0.0011638227,9.055928e-07,1.5407717e-06,0.045478236,0.054240715,3.9128147e-07,9.715429e-07,0.051940292,0.0047357273,4.890528e-07,2.1677326e-06,0.011404306,0.004606435,0.053139046,0.05333815,0.051707104,0.05264897,0.05026973,3.6421793e-07,0.052517578,5.173245e-07,0.052797616,0.020205256,6.935201e-07,1.0041766e-06,5.400238e-07,0.04518758,7.951892e-07,3.1675216e-07,1.7402938e-06,3.854438e-07,3.6491988e-07,0.051239394,0.017167212,0.0040281336,0.0003054542,0.04809564,0.037616465,0.034744456,0.044890296,0.0023106437,1.0973395e-05,0.02574547,0.0026603956,0.014446661,6.2899545e-07,2.4491936e-07,1.3522789e-06,8.2871026e-08,3.55178e-08,4.4566693e-08,0.0052838125,3.7157778e-07
1388,6.866631e-06,2.2962577e-06,1.1027371e-06,0.035351057,1.7748189e-05,1.2194067e-06,0.07591421,2.108892e-06,0.03919207,0.16855738,0.10398088,4.6133238e-07,4.614376e-07,2.0689902e-07,1.7330314e-07,2.2417521e-07,2.4145555e-07,2.321186e-07,2.52115e-07,1.7870903e-07,1.8323942e-07,2.4616756e-07,2.350123e-07,4.0094903e-07,0.0032552858,2.7249158e-07,3.479018e-07,2.610222e-07,3.1088234e-07,2.495313e-07,3.9249574e-07,4.815965e-07,3.146714e-05,5.24308e-07,4.330758e-06,7.0997487e-07,1.1588148e-06,0.05115931,4.1202853e-07,4.475668e-07,0.0031563968,5.55243e-07,2.2419809e-07,2.1735096e-07,0.036896747,5.581632e-07,7.123255e-07,1.3025125e-06,0.11826519,4.7322527e-07,0.043903112,1.3970653e-06,0.018166875,0.0004968589,0.0261242,0.10378003,0.17171805,1.6786584e-07,5.0573067e-07
1389,4.074517e-05,0.03383158,0.012018393,0.021255659,4.711799e-05,0.0021966717,0.000979935,0.003653945,1.4037706e-05,0.02309033,0.040980358,0.006528324,1.3532036e-05,5.056663e-05,9.016424e-06,0.030462302,2.3754164e-06,3.8611224e-06,3.2648202e-06,0.03141824,0.037481915,0.040688466,0.03900492,0.040404864,3.8438197e-06,0.038445566,0.038320493,0.039881244,1.8580479e-06,0.011558918,5.1819916e-06,3.223958e-06,0.038898475,0.030511608,1.9441284e-06,0.039053515,0.03306328,1.8800796e-05,0.04071709,0.032251064,0.03556551,9.766235e-05,0.014474815,0.011872982,0.03942826,0.0392993,0.026126307,0.037735846,0.016803108,0.03943272,1.9160316e-06,8.806631e-05,4.3623454e-06,9.237065e-06,2.5104882e-07,1.2968354e-07,1.2960838e-07,0.032111064,3.1731906e-05
1390,4.177496e-06,0.00032033853,1.1188241e-06,1.98732e-06,5.1995394e-06,2.4701253e-06,0.01609506,0.100244544,0.056434132,8.7519106e-07,0.03870076,4.8044683e-07,3.603523e-07,4.6505568e-07,1.0062505e-06,0.024252957,1.0865999e-05,5.0896836e-07,4.0110106e-07,3.989177e-07,5.93131e-07,1.4376775e-06,5.51508e-06,2.6035814e-06,4.4558365e-07,5.867318e-07,7.385767e-07,0.00026768562,4.6089397e-07,0.17605242,0.17284028,2.7240898e-07,8.158056e-06,0.15832017,2.5670607e-07,0.09938073,4.5740052e-07,4.2703675e-07,0.09187326,0.0022373013,6.794267e-07,4.3800623e-07,1.230975e-06,1.2270981e-05,0.016882885,0.0024099422,5.664842e-07,3.6926056e-07,0.0038707745,0.010939654,0.0057767257,1.6574693e-07,1.6641718e-07,3.0561338e-07,0.0069684647,0.016062876,1.8154101e-07,2.7704806e-07,1.8551569e-07
1391,0.009559743,0.036063764,1.8994987e-06,3.8977296e-06,3.6704523e-07,2.32643e-06,5.030301e-07,4.5636503e-07,5.7083304e-07,0.021666484,0.054954328,0.051700443,0.055519126,0.04420402,1.1075014e-06,5.885262e-06,2.2912022e-06,8.537187e-07,7.199333e-07,0.0041841967,1.666382e-06,1.7958074e-06,0.05410917,0.04987681,5.0495135e-05,0.052150335,0.03383782,0.006926376,0.053825155,3.4073778e-07,1.3060827e-06,5.2098108e-06,0.026181027,0.03932039,0.0019577176,4.41001e-06,0.021527445,0.049624562,0.028077295,0.0433506,0.0018559715,0.0023837525,0.02270669,0.00020511112,4.5873535e-06,0.017646423,0.05501432,0.052000932,0.007570844,0.05051578,2.5864447e-06,2.800839e-05,2.2090435e-06,0.0002492499,6.086389e-08,5.2542436e-08,7.703318e-08,0.05038189,0.0007282985
1392,0.0011203645,0.01151512,2.15015e-06,0.023072608,0.018242218,0.0017447165,0.03834852,4.2697307e-06,1.339057e-05,0.042401213,0.05707557,8.9773914e-07,1.9238175e-07,1.1799289e-07,8.363224e-08,9.958237e-08,9.798158e-08,1.2229495e-07,1.2850529e-07,7.6859656e-08,7.809489e-08,1.2395984e-07,9.392051e-08,1.1734165e-07,2.4550002e-07,9.569401e-08,2.6146103e-07,2.0977343e-07,1.4079414e-07,1.1588138e-07,3.02361e-07,4.1114167e-06,0.05994462,0.049338795,0.060208507,0.05805235,0.05981537,0.059788615,0.029910814,0.022768918,0.052977495,0.03085471,8.557526e-07,4.341912e-07,0.024518535,0.055928208,0.060666405,0.057260297,0.0012460877,5.3273715e-07,6.439918e-07,0.00889373,0.035576038,0.05093382,0.00074522645,0.020228315,1.84871e-06,3.4185723e-05,0.0067567467
1393,0.024063127,9.548617e-06,1.273472e-06,0.090541355,5.8626056e-06,0.0100930855,0.044359792,5.034121e-07,8.664176e-07,0.12213106,0.10886457,1.05070846e-07,9.879716e-08,1.0198687e-07,1.5993727e-07,1.6521375e-07,1.4810954e-07,1.2270871e-07,1.3831955e-07,9.386326e-08,1.18346115e-07,1.3607487e-07,1.2600897e-07,1.3538808e-07,1.0073166e-07,1.07230186e-07,1.1490438e-07,1.2535695e-07,8.478855e-08,8.449257e-08,9.068696e-08,1.1761345e-07,1.2127028e-07,1.2785561e-07,9.922451e-08,1.1549609e-07,1.253645e-07,1.03408e-07,1.822306e-07,1.388952e-07,1.0814367e-07,1.0514511e-07,9.730196e-08,9.071178e-08,1.3780661e-07,1.1894556e-07,1.1400763e-07,1.3057944e-07,0.0017193469,1.3016728e-07,0.06975425,0.038181778,0.12031929,0.00017399425,0.12093289,0.12427244,0.12456892,4.0085817e-07,1.1459447e-06
1394,0.045259982,1.5842863e-06,3.3286285e-06,0.00014967399,0.0821005,1.6111606e-05,0.010940748,1.1195974e-05,8.239604e-06,0.03433547,0.07147675,5.986417e-07,3.119843e-07,7.4008364e-07,7.795202e-07,1.2660083e-06,5.9853835e-07,2.9609896e-07,2.7416976e-07,2.5652025e-07,2.3435688e-07,2.8650157e-07,2.992935e-07,8.9016635e-07,3.9963422e-07,3.2238734e-07,3.6302572e-07,4.6830883e-07,3.7812256e-07,6.4966855e-07,5.5572497e-07,3.7177702e-07,1.3549663e-05,1.2331103e-06,2.2375662e-06,0.14856899,0.04732529,3.3366214e-06,0.06063356,0.0022920212,3.0736857e-05,5.762827e-07,5.243528e-07,1.0178103e-06,0.09703461,0.15037434,0.0021625892,0.036514804,0.013902169,3.755955e-07,0.045779284,5.469373e-07,2.2861003e-07,5.155338e-07,0.024473304,0.04346001,0.08310938,4.0286315e-07,6.353798e-07
1395,4.417123e-06,0.023614924,0.032745898,0.043898188,5.164505e-07,3.3286904e-06,0.0002256628,0.011191472,2.0924147e-06,0.019542066,0.08405903,2.6614342e-07,3.2109287e-07,4.0375932e-07,4.831813e-07,3.8544758e-07,3.419661e-07,3.939416e-07,3.0729254e-07,0.018796384,0.084625095,1.3868096e-06,0.0847013,0.08321869,2.0515908e-07,9.87959e-07,3.676099e-07,0.08706638,3.6186225e-07,0.00080296036,5.8937694e-06,2.025046e-07,0.0055956054,0.022269629,2.1026828e-07,0.03259302,4.5105966e-07,2.5934165e-07,0.08554648,0.012671723,0.0067688585,3.2472704e-07,2.0790214e-06,0.0021235947,0.080402836,0.0851904,4.5155966e-06,1.2387969e-06,0.021972101,0.047621783,9.434625e-08,2.1990604e-07,1.3117288e-07,2.0660587e-05,0.0028737101,0.017479338,0.00025407207,3.5715934e-07,0.0020956458
1396,0.016783852,0.016827084,0.01686939,0.016949879,0.016760603,0.016774083,0.01674699,0.016982635,0.016796472,0.01710355,0.017736837,0.017524032,0.017412378,0.01745653,0.017561676,0.017566655,0.017563598,0.017877815,0.017892811,0.017436117,0.017290678,0.017329812,0.01722924,0.017322915,0.017575866,0.017741984,0.017322494,0.01737614,0.01759884,0.01705854,0.0172239,0.017783983,0.017403439,0.017120793,0.017429905,0.01713674,0.017299118,0.01716952,0.017359031,0.017249543,0.017341873,0.017440006,0.017462408,0.017559877,0.017188804,0.017422883,0.017448865,0.017214099,0.017144162,0.017184565,0.01722613,0.017560082,0.01740829,0.017281286,0.012313025,0.007438869,0.010968916,0.017483985,0.017266318
1397,0.062371563,0.059461955,1.7133822e-05,2.2864693e-05,8.608827e-07,4.871842e-06,2.54343e-06,2.4722713e-06,9.968361e-07,0.117386155,0.14318605,5.349697e-07,1.0596816e-06,0.028134024,4.2077525e-07,9.4664335e-07,4.3889054e-07,3.3215583e-06,1.6209463e-06,0.21684676,0.13159671,0.018076932,2.6348862e-06,8.8054804e-07,5.2879864e-07,3.461514e-05,1.0829582e-05,1.4051833e-05,2.1569092e-06,3.817581e-07,4.8139117e-07,1.7350139e-06,1.239407e-06,4.6515373e-07,4.2487423e-07,5.2982324e-07,4.827634e-07,4.0171244e-07,0.043983985,0.0107927155,3.5370397e-06,6.4532145e-07,0.03392028,7.959899e-06,0.0714077,1.8199379e-06,5.685713e-07,0.00815211,0.017690694,4.418565e-07,2.185565e-07,8.242874e-07,3.793376e-07,0.036842074,2.8819815e-07,1.6058256e-07,1.6909884e-07,9.656322e-07,4.1115024e-07
1398,0.07167714,0.06879496,0.0011601616,0.045617037,9.73052e-06,0.0062628933,0.017028565,8.208733e-06,9.30619e-06,0.05603649,0.07810507,4.1898195e-07,1.3999365e-05,0.06863162,4.646394e-07,2.845018e-06,1.037725e-06,1.1089469e-05,1.7920527e-06,0.074705824,0.07447512,1.1659135e-05,0.07234566,1.3745951e-06,4.5194204e-07,0.069263,7.4577383e-07,0.07190696,0.029711455,2.9646435e-07,7.716669e-07,4.9480946e-07,0.0064090667,3.8658092e-07,1.9436467e-07,3.7479603e-07,2.0624569e-07,2.2650866e-07,0.03061282,0.0023659235,5.195534e-07,3.9991454e-07,0.032948803,0.00073947455,1.8349658e-06,0.016540375,3.354347e-07,2.968298e-07,0.07165807,3.376199e-07,0.032917283,4.2606501e-07,2.7307968e-07,4.0832456e-06,1.4978153e-07,6.372454e-08,7.448646e-08,1.1315947e-06,2.560809e-07
1399,3.6916592e-06,2.8925057e-05,1.1250777e-06,1.5986692e-06,0.31866047,7.054091e-07,0.10765481,2.269796e-06,0.0006539929,0.06110561,0.05268175,3.50707e-07,3.142449e-07,2.4202384e-07,2.335895e-07,2.6714554e-07,2.9500046e-07,1.9828542e-07,1.9840725e-07,2.2519511e-07,2.0375164e-07,2.655603e-07,2.5705359e-07,3.6839532e-07,4.156156e-07,2.3418212e-07,3.2551188e-07,3.201701e-07,2.6226286e-07,1.510609e-06,2.2529782e-06,2.5587326e-07,0.08645574,0.00019120783,0.16353229,1.7616085e-06,2.911074e-06,0.15925702,8.987232e-07,0.0385634,1.859515e-05,7.245341e-07,3.6319116e-07,2.9940108e-07,0.010580376,6.920944e-07,5.482708e-07,5.974879e-07,1.6499798e-06,3.3531657e-07,3.1045903e-07,5.710544e-07,0.0005748012,4.900143e-06,3.150594e-06,1.4644643e-06,6.5014297e-07,2.1362821e-07,9.1490756e-07
1400,3.5341907e-06,5.5689275e-06,0.009273577,7.1575914e-06,0.05305421,1.0276094e-06,0.034472223,0.026204756,0.05607843,3.1978213e-06,0.032144845,2.2910815e-07,1.6724896e-07,9.974423e-08,1.0888319e-07,1.2073237e-07,1.4263964e-07,1.02054564e-07,1.027919e-07,9.1292335e-08,1.0290645e-07,1.2559249e-07,1.1495781e-07,1.574905e-07,2.838039e-07,1.08494206e-07,1.873571e-07,2.607417e-07,1.3537885e-07,3.6349675e-07,6.228767e-07,2.5109293e-07,0.069209844,0.026451461,0.075163566,0.07883842,0.07950968,0.07851763,0.07623506,0.0016795488,0.0037090662,6.2657546e-06,2.0344447e-07,2.0831993e-07,0.03851336,0.013130925,0.077450275,0.049400724,0.0030097766,3.9395152e-07,1.2074584e-07,8.5715914e-07,7.7042273e-07,0.0077813203,0.023667432,0.013951506,0.07250986,1.9449608e-07,9.167832e-06
1401,0.013395471,0.047508415,0.04272029,0.02360124,3.0063644e-05,0.00012140271,0.009664583,0.004750774,3.0248488e-05,0.023355572,0.052844834,3.830447e-07,3.9619502e-07,0.040613215,6.696615e-07,0.00454136,1.1044126e-06,2.7627953e-05,1.2368434e-06,0.051359743,0.053595077,0.048393082,0.051819686,0.0487515,2.1748833e-07,0.047320075,3.9339952e-07,0.052221913,8.63268e-07,0.010687844,1.3130959e-06,5.7394556e-07,0.01920628,1.203642e-06,2.700403e-07,0.04447736,5.6215015e-07,3.3958463e-07,0.050359346,0.016481878,0.019857388,6.2056654e-07,0.015159697,0.00888386,0.05109778,0.051720157,8.581163e-06,2.4557537e-06,0.037730716,0.03201345,0.0145791555,4.1244306e-07,4.0300534e-07,1.430048e-06,0.0098555535,0.0011870887,2.0921613e-07,1.1737923e-05,8.1869297e-07
1402,0.01266854,7.68307e-06,2.1932335e-06,3.1106617e-06,0.00690073,0.053472865,0.059915103,0.05253126,0.0314596,0.011950904,0.1148835,2.3096497e-07,3.055057e-07,3.3676062e-07,2.3576405e-07,2.2968752e-07,4.092151e-07,2.935588e-07,2.8825082e-07,4.5008898e-07,4.9304526e-07,2.2437061e-07,2.958061e-07,3.162581e-07,2.3517009e-07,2.8844937e-07,2.1972049e-07,4.3063318e-07,3.3606034e-07,0.012734223,2.4530748e-06,3.0832456e-07,7.7259153e-07,1.0450724e-06,3.174904e-07,6.3767516e-07,3.8641653e-07,4.563902e-07,1.3290104e-06,7.165606e-07,4.2409795e-07,2.9021663e-07,2.6948658e-07,2.59637e-07,8.073604e-07,4.4107475e-07,3.0420733e-07,4.451337e-07,1.4393535e-06,3.914555e-07,0.032944705,3.7879337e-07,3.898651e-07,0.030424982,0.053715806,0.21967891,0.30668536,2.300764e-07,5.6029967e-07
1403,0.010826373,0.0019085659,1.8781213e-05,0.0027175746,0.053360756,0.0011753003,0.049406376,2.9436967e-05,0.0022943409,0.054064326,0.056567375,0.00015517646,5.5998754e-07,1.1552665e-07,7.225587e-08,8.0495276e-08,8.375737e-08,1.3872346e-07,1.443117e-07,8.133123e-08,8.587246e-08,1.0959569e-07,9.782457e-08,1.0405886e-07,4.358404e-07,1.0234717e-07,1.8747181e-07,3.6320708e-07,1.7637781e-07,1.2361333e-07,9.0517455e-07,0.024972698,0.056482524,0.053186033,0.05718532,0.054109942,0.05575864,0.056312792,0.05179792,0.048740685,0.003800688,0.023846516,1.1020527e-06,8.5296864e-07,0.007342867,0.0015165911,0.024807673,0.049718596,0.018440554,2.5205775e-06,0.00030674355,0.04294392,0.054032445,0.030062448,1.5405097e-07,8.403596e-08,9.62223e-08,1.6682907e-05,0.052084327
1404,0.009722213,0.009706738,0.009766068,0.009815772,0.009877377,0.010291952,0.010234976,0.009966886,0.009840001,0.010979396,0.021688832,0.021699205,0.02152261,0.021472258,0.022400552,0.022139858,0.021860534,0.021925831,0.021828637,0.021534089,0.021173216,0.021388816,0.021213818,0.021630008,0.021406462,0.021635517,0.021330265,0.021476625,0.021362346,0.012531756,0.013455289,0.021511452,0.016721807,0.017821543,0.018303417,0.018382633,0.018043807,0.015536569,0.018240653,0.017893948,0.018929953,0.021241512,0.02141067,0.021773418,0.014392779,0.020449856,0.016978838,0.020029036,0.010487985,0.020480214,0.013280907,0.02124709,0.020980487,0.014047692,0.0039443024,9.178372e-05,0.0034109983,0.02179521,0.015693597
1405,1.9918593e-06,6.891594e-07,9.849549e-07,0.021889878,0.00026465824,1.88326e-06,0.009586757,0.081739694,0.059838664,5.855107e-07,0.029322743,1.9598755e-07,1.8413233e-07,2.5957965e-07,2.501762e-07,3.6659543e-07,5.6419873e-07,1.6054094e-07,1.4993273e-07,1.9048674e-07,2.6120404e-07,5.44456e-07,4.0575955e-07,5.1888032e-06,1.7920794e-07,2.496743e-07,3.3172165e-07,1.6166734e-06,1.9347753e-07,0.09806581,0.09433629,1.4463158e-07,0.025665097,0.05363158,1.630933e-07,0.085026324,7.748347e-07,2.6067556e-07,0.08891697,0.016911874,6.121399e-07,3.4786495e-07,6.545933e-07,4.8925367e-06,0.090826064,0.083773755,2.4028293e-07,4.2814406e-07,0.0073472178,5.6331265e-07,1.4107128e-07,1.3521287e-07,1.3291566e-07,5.74739e-07,5.517907e-05,0.062368274,0.09040483,6.130715e-07,2.652519e-07
