"","cell_ID","Endothelial Cell","Thick Ascending Limb","Distal Convoluted Tubule","Proximal Tubule","Connecting Tubule","Principal Cells","Intercalated Cells Type A","Intercalated Cells Type B","Mesangial Cells","Leukocyte"
"631","630",0,0.0983306712885266,0,0,0,0.194974907982787,0.512699539914934,0,0,0.193994880813753
"632","631",0,0,0,0.447763679380347,0,0.552236320619653,0,0,0,0
"633","632",0,0,0,0.152291483226771,0.245222552913527,0,0.471756702417684,0.130729261442018,0,0
"634","633",0.157477915535116,0,0,0.471847213079205,0,0.370674871385679,0,0,0,0
"635","634",0,0.894769779947376,0,0,0,0,0,0.105230220052624,0,0
"636","635",0,0,0,0.603554080349765,0,0.396445919650235,0,0,0,0
"637","636",0.196091395451883,0,0,0.286711169957045,0,0.20984037566165,0,0,0,0.307357058929423
"638","637",0,0.410522645283138,0,0.251628447763517,0,0,0,0,0,0.337848906953345
"639","638",0,0.546803679688759,0,0,0,0.278950023639575,0,0.174246296671667,0,0
"640","639",0,0,0,0.322574958381743,0,0,0.332301083673397,0,0,0.34512395794486
"641","640",0,0.166275353274372,0,0.483020165206769,0,0.350704481518859,0,0,0,0
"642","641",0.108017574842839,0.40402507031241,0,0.487957354844751,0,0,0,0,0,0
"643","642",0,0.63321580499735,0,0.36678419500265,0,0,0,0,0,0
"644","643",0,0,0,0,0,0.362011963904301,0.396240708167972,0,0,0.241747327927727
"645","644",0,0,0,0.852140608850313,0,0,0,0,0.147859391149687,0
"646","645",0.157907137978642,0,0,0.157434448321776,0.137072176279915,0.33154639151608,0.216039845903586,0,0,0
"647","646",0.140045064713067,0.263366227710896,0,0.322674993448142,0,0.273913714127895,0,0,0,0
"648","647",0.114230992421783,0.389557513144722,0,0.496211494433495,0,0,0,0,0,0
"649","648",0,0.236880393260555,0,0.398028396361641,0,0.127647689625642,0,0,0,0.237443520752162
"650","649",0,0.361172129272903,0,0.408001046462235,0,0.230826824264862,0,0,0,0
"651","650",0,0,0,0,0.835703285028387,0,0,0,0,0.164296714971613
"652","651",0,0,0,0.239823723136006,0,0.760176276863994,0,0,0,0
"653","652",0,0,0.351470014964316,0.10411246393154,0,0.544417521104144,0,0,0,0
"654","653",0,0,0,0.12102734972515,0.374908320888871,0,0,0,0.155086913000349,0.348977416385631
"655","654",0,0.155881869556792,0,0,0,0.686280924439429,0.157837206003778,0,0,0
"656","655",0,0.377224120241001,0,0.406682838439181,0,0,0,0.216093041319819,0,0
"657","656",0.215843754857884,0,0.327828887758592,0.456327357383524,0,0,0,0,0,0
"658","657",0,0,0,0.298257983730119,0,0.268775103495922,0,0,0,0.432966912773959
"659","658",0.197361746736594,0.103465285271023,0.202881589632164,0.334527404203693,0,0,0,0.161763974156526,0,0
"660","659",0.143369572687588,0,0,0.326439202539185,0,0,0,0,0,0.530191224773227
"661","660",0.461790601868797,0.384007307961142,0,0.154202090170061,0,0,0,0,0,0
"662","661",0.147840000222966,0,0,0.252959625504251,0.476018751379624,0.123181622893158,0,0,0,0
"663","662",0,0.420765274682954,0,0,0.136460572661549,0.442774152655497,0,0,0,0
"664","663",0,0.343324296540602,0,0,0,0,0.656675703459398,0,0,0
"665","664",0,0.373118905361499,0,0,0,0.14226765544152,0,0.484613439196981,0,0
"666","665",0,0.722153329798228,0,0.277846670201772,0,0,0,0,0,0
"667","666",0.313018496936409,0,0,0.265186810419459,0,0,0.233723448941582,0.18807124370255,0,0
"668","667",0,0.39250052748212,0,0.180237657948648,0,0.223834881178491,0,0,0.203426933390741,0
"669","668",0.105408833252089,0.177824426870967,0,0.552134747823832,0.164631992053112,0,0,0,0,0
"670","669",0.142280848886014,0,0,0,0,0.399353417801798,0.167154015351219,0,0,0.291211717960968
"671","670",0,0,0,0.718091463787988,0,0,0,0,0,0.281908536212012
"672","671",0,0,0,0.379188514414397,0,0.620811485585603,0,0,0,0
"673","672",0,0.576470837293722,0,0.152971534994426,0,0.270557627711852,0,0,0,0
"674","673",0,0.222151739654178,0,0.174726311566287,0,0.603121948779535,0,0,0,0
"675","674",0,0.215945786261964,0,0.399685737787698,0,0.296204837221161,0,0,0,0.0881636387291768
"676","675",0,0.225904193781535,0,0.151313673303094,0,0.279273301052217,0,0,0,0.343508831863154
"677","676",0,0.456503001130438,0,0.368617938507113,0,0,0,0,0.174879060362448,0
"678","677",0,0.322365346058752,0,0.677634653941248,0,0,0,0,0,0
"679","678",0.11654363065315,0,0,0.283403326057731,0.243337124191809,0.174842638532609,0,0,0,0.181873280564701
"680","679",0.205615391684849,0.166725933445834,0,0.288076763593764,0.119438232195976,0.220143679079578,0,0,0,0
"681","680",0.175388430339064,0,0,0.35546626913258,0,0,0.469145300528356,0,0,0
"682","681",0,0.261120508026002,0,0.195385636169511,0.174066612916285,0,0,0.369427242888202,0,0
"683","682",0.364091961983024,0,0,0,0.146989016137534,0.345837523726075,0,0,0.143081498153367,0
"684","683",0,0,0.684427816621837,0.315572183378163,0,0,0,0,0,0
"685","684",0,0,0,0.251459269120975,0,0.550867365545508,0,0,0,0.197673365333517
"686","685",0,0.475991275309488,0,0.302236672482183,0,0,0.221772052208328,0,0,0
"687","686",0,1,0,0,0,0,0,0,0,0
"688","687",0.21254804223495,0,0,0.436323916331586,0,0.351128041433464,0,0,0,0
"689","688",0,0.59613092355721,0,0,0,0.40386907644279,0,0,0,0
"690","689",0.296302005406343,0.143944046651084,0.333898787694062,0.225855160248511,0,0,0,0,0,0
"691","690",0,0.148896478086416,0.196756798733081,0.546183775698863,0,0,0,0,0.10816294748164,0
"692","691",0,0.713061801404812,0.180084241043681,0,0,0,0.106853957551507,0,0,0
"693","692",0,0.292651329963132,0,0,0,0.328991719453644,0,0,0,0.378356950583224
"694","693",0,0,0.293604840621671,0,0,0.706395159378329,0,0,0,0
"695","694",0.346726530436126,0,0.141360973408445,0,0,0.0837569949938779,0,0.428155501161551,0,0
"696","695",0,0.445625692443811,0,0.150511996039394,0,0.22478426090682,0.179078050609975,0,0,0
"697","696",0,0.125290468007386,0,0.222243822524982,0,0.0757399587342092,0.301496339319824,0,0,0.275229411413598
"698","697",0.14257778473842,0.32515246676093,0,0.154914429225317,0,0.377355319275333,0,0,0,0
"699","698",0,0,0,0.206327719459883,0,0.777562405969893,0,0,0,0.0161098745702244
"700","699",0,0,0,0.622490432240997,0,0,0,0,0.377509567759003,0
"701","700",0,0,0,0.299693812951706,0,0.552500084966754,0,0,0,0.14780610208154
"702","701",0.255313277238233,0,0,0.312061271533294,0,0.432625451228473,0,0,0,0
"703","702",0,0,0,0.364328724242382,0,0.2890667028102,0.346604572947417,0,0,0
"704","703",0,0,0,0.851227701567805,0,0.148772298432195,0,0,0,0
"705","704",0.188104333604255,0,0,0.340660457699867,0,0.24833968608471,0,0,0,0.222895522611168
"706","705",0.124443744607527,0.327659713606767,0,0.135464336755633,0,0.412432205030072,0,0,0,0
"707","706",0,0.228380613453975,0,0.233702983132424,0,0.32807767856792,0,0,0,0.209838724845681
"708","707",0,0.795091358990331,0,0,0,0.204908641009669,0,0,0,0
"709","708",0,0.220243565532693,0,0,0,0.779756434467307,0,0,0,0
"710","709",0,1,0,0,0,0,0,0,0,0
"711","710",0,0.352009295854692,0,0,0,0.647990704145308,0,0,0,0
"712","711",0,0.373746735402757,0.49400485687154,0.132248407725703,0,0,0,0,0,0
"713","712",0,0.148537212049053,0,0.194390261437073,0,0.149342519560862,0,0.342219468745231,0,0.16551053820778
"714","713",0,0.55999060702106,0,0,0,0.44000939297894,0,0,0,0
"715","714",0,0.323465714037734,0.115041607130666,0.415426163260963,0.146066515570636,0,0,0,0,0
"716","715",0,0,0,0.190940324673266,0.734865544514575,0.0741941308121583,0,0,0,0
"717","716",0.320599139318019,0.209431401593626,0,0.469969459088355,0,0,0,0,0,0
"718","717",0.125673925999365,0,0,0.416448456153942,0,0.457877617846693,0,0,0,0
"719","718",0.144928858952874,0,0.183792450818794,0.239494376504835,0,0,0,0,0,0.431784313723497
"720","719",0.474647598936125,0,0,0,0,0.343923331665878,0,0,0,0.181429069397997
"721","720",0,0,0,0.160821949521887,0.727619426479435,0,0,0.111558623998679,0,0
"722","721",0.138397311871484,0,0,0.214887549902753,0.395424708499151,0.251290429726612,0,0,0,0
"723","722",0,0.430688815661549,0,0,0,0,0,0,0,0.569311184338451
"724","723",0,0,0.473360365253267,0.213497007164008,0,0.165909574917914,0.147233052664811,0,0,0
"725","724",0.300147426817976,0,0,0.433998615361918,0,0.265853957820107,0,0,0,0
"726","725",0,0.400576243074183,0,0.201205866407141,0,0.398217890518675,0,0,0,0
"727","726",0.446637793297442,0,0.39612874215323,0,0,0.157233464549327,0,0,0,0
"728","727",0,0.146587694608022,0.06812309800458,0.195920404455208,0.156288680144618,0.166511407800365,0,0,0,0.266568714987208
"729","728",0,0.682424503815005,0,0,0,0.317575496184995,0,0,0,0
"730","729",0,0.778614016077553,0,0,0,0,0,0,0,0.221385983922447
"731","730",0,0.648720181411306,0,0,0,0.351279818588694,0,0,0,0
"732","731",0,0.435442933814494,0.295196487715702,0,0,0,0.269360578469804,0,0,0
"733","732",0,0.543328455933887,0,0.175265004805221,0,0,0,0.165336595653737,0,0.116069943607154
"734","733",0.164770281734053,0.0979725554725014,0,0,0,0,0.536191011939571,0,0,0.201066150853875
"735","734",0,0,0.466022050347673,0,0,0.533977949652327,0,0,0,0
"736","735",0,0,0.443310312467024,0.24043691363154,0,0.316252773901436,0,0,0,0
"737","736",0,0,0,0.736971050004477,0,0,0.263028949995523,0,0,0
"738","737",0,0.17151798789753,0,0,0,0.254131104416276,0,0,0.574350907686194,0
"739","738",0.228980293903666,0.272232093675903,0,0,0,0,0,0,0,0.498787612420432
"740","739",0,0,0,0,0,0.653808744404495,0,0,0,0.346191255595505
"741","740",0,0,0,0.196368607805065,0,0.389413062312698,0.414218329882237,0,0,0
"742","741",0,1,0,0,0,0,0,0,0,0
"743","742",0,0,0,0.755911942257169,0,0.244088057742831,0,0,0,0
"744","743",0,0.177388466492056,0.220265201149742,0.198883080019323,0,0.403463252338878,0,0,0,0
"745","744",0,0.483405294836063,0,0.315006742955097,0,0.20158796220884,0,0,0,0
"746","745",0,0.213273478337663,0,0.355060631439369,0.229275783297798,0.202390106925171,0,0,0,0
"747","746",0,0.219743221022699,0,0,0.312310892158296,0,0,0.150155909324263,0.148311512028613,0.169478465466129
"748","747",0,0,0,0.15874065930034,0,0.466571535196404,0.219044753825912,0,0,0.155643051677345
"749","748",0,0,0.34636908568228,0.209373379639074,0,0,0,0.357703057760916,0,0.0865544769177308
"750","749",0.147007124610628,0.367102795002272,0,0.239259904507627,0,0.246630175879473,0,0,0,0
"751","750",0.102549921975548,0,0,0.44994683205565,0,0.447503245968802,0,0,0,0
"752","751",0,0.196413114283395,0,0,0,0.675439907438385,0,0,0,0.12814697827822
"753","752",0.576087110747059,0,0,0.423912889252941,0,0,0,0,0,0
"754","753",0,0.589154439232933,0,0.410845560767067,0,0,0,0,0,0
"755","754",0,0.135978057906642,0,0.319525755883846,0,0.200658818995301,0.164353505302685,0,0,0.179483861911526
"756","755",0,0,0,0.28790967632133,0,0.252672628293801,0.346476713145683,0.112940982239186,0,0
"757","756",0,0,0,0.627896405865166,0.0782949221229513,0.293808672011883,0,0,0,0
"758","757",0.119331894147946,0.149242054399553,0,0,0,0.502629565942381,0,0,0,0.228796485510121
"759","758",0.461592556320403,0,0,0.106287210949815,0,0,0.195159231839634,0,0,0.236961000890149
"760","759",0.429497998656209,0,0,0,0,0.57050200134379,0,0,0,0
"761","760",0,0,0,0.518731844396404,0.190414299829394,0.290853855774202,0,0,0,0
"762","761",0,0,0,0.540737377025941,0,0,0,0,0.459262622974059,0
"763","762",0.140122742549107,0.408378307710128,0,0.176615267358952,0,0,0.274883682381812,0,0,0
"764","763",0,0.11482884221006,0.00577945923834416,0.0653890466419292,0,0.0921130135201731,0,0,0.107034542557362,0.614855095832131
"765","764",0,0.234312778950027,0,0.243885155094098,0,0.521802065955875,0,0,0,0
"766","765",0.54935621990926,0.240539134547467,0,0,0,0,0,0,0,0.210104645543273
"767","766",0,0,0.4991586900786,0.268273059223844,0,0,0,0,0.232568250697557,0
"768","767",0.267691830504874,0.331181940263678,0.180910921236539,0.220215307994909,0,0,0,0,0,0
"769","768",0,0.808368014790621,0,0,0,0.191631985209379,0,0,0,0
"770","769",0.178709182341185,0,0,0.427188898290148,0,0.394101919368668,0,0,0,0
"771","770",0,0,0,0.226379136521872,0,0.536832017884674,0,0,0.236788845593454,0
"772","771",0,0.406141153710781,0,0.1722613422322,0,0.28236632684813,0,0,0.139231177208889,0
"773","772",0,0.182282127785173,0,0.157807075610132,0.406951204248013,0,0,0,0.0865623736381834,0.166397218718499
"774","773",0.147687266918262,0.327698227027603,0,0.302461422972347,0,0,0.222153083081788,0,0,0
"775","774",0,0.44335863287138,0,0.55664136712862,0,0,0,0,0,0
"776","775",0.396711800513786,0,0,0,0.142068102428397,0.179253272341674,0,0,0,0.281966824716143
"777","776",0.220174902848829,0.46073209132581,0,0.227103248731004,0,0,0,0,0,0.0919897570943566
"778","777",0,0.214516912033629,0,0.275505691366477,0.0274942468936347,0.482483149706259,0,0,0,0
"779","778",0,0,0,0.860652229970953,0,0,0,0,0.139347770029047,0
"780","779",0,0.552125275033131,0,0.318325843582909,0,0.12954888138396,0,0,0,0
"781","780",0,0.422345844260605,0,0.243140647720609,0.334513508018786,0,0,0,0,0
"782","781",0,0,0,0.551346902006052,0,0.214286596926089,0.234366501067859,0,0,0
"783","782",0,1,0,0,0,0,0,0,0,0
"784","783",0.189981969309839,0,0,0.166837153313474,0,0.453451804502151,0,0,0,0.189729072874536
"785","784",0,0.264410785921615,0,0.457190477266018,0,0.134862502088359,0,0,0,0.143536234724008
"786","785",0.114237720054993,0.485517901774343,0,0.400244378170663,0,0,0,0,0,0
"787","786",0,0,0.567284991979727,0,0,0.432715008020273,0,0,0,0
"788","787",0.136268218931311,0.536637008381511,0,0,0.327094772687178,0,0,0,0,0
"789","788",0,0.170764578396794,0.145268047916978,0.168275803541963,0,0.217107900113269,0.298583670030996,0,0,0
"790","789",0.142259348411168,0.13722475744341,0,0.258823565801471,0,0,0.133122798984441,0,0.179098425852288,0.149471103507222
"791","790",0,0.508342823897415,0,0,0,0.241423562175741,0,0,0,0.250233613926844
"792","791",0.4908871401908,0,0,0.5091128598092,0,0,0,0,0,0
"793","792",0,0.156479917431056,0,0.223290095362421,0.401142984036055,0.219087003170467,0,0,0,0
"794","793",0.25032743563389,0,0,0.539758438036196,0,0,0,0.209914126329914,0,0
"795","794",0,0,1,0,0,0,0,0,0,0
"796","795",0,0,0.140513280565349,0.256935978391297,0,0.318010248134856,0.284540492908498,0,0,0
"797","796",0.327772826447375,0.15810995695924,0,0,0,0.199666099587132,0,0,0,0.314451117006253
"798","797",0,0.367593565239806,0.046349032920367,0.26530229004098,0.320755111798847,0,0,0,0,0
"799","798",0,0.873354092745958,0,0,0,0,0,0,0.126645907254042,0
"800","799",0,0.743178775605336,0.256821224394664,0,0,0,0,0,0,0
"801","800",0,0.737315270945294,0,0,0,0.262684729054706,0,0,0,0
"802","801",0.23308365908455,0,0.454499363874883,0,0,0,0.312416977040567,0,0,0
"803","802",0,0.703809582803464,0,0.296190417196536,0,0,0,0,0,0
"804","803",0,0.463024120689093,0,0.292446175717633,0.244529703593274,0,0,0,0,0
"805","804",0.191155795607921,0.20754193494646,0,0.316228431017085,0.206040901293172,0,0,0,0,0.079032937135363
"806","805",0,0.141118010437134,0,0.326009396374601,0,0.305927928710821,0,0,0.226944664477444,0
"807","806",0,0.178013635150351,0,0.339114376190887,0,0.176115009794382,0.30675697886438,0,0,0
"808","807",0.118831965782762,0.141270619032058,0.603845453288652,0,0,0.136051961896528,0,0,0,0
"809","808",0,0.112623746795827,0,0,0,0,0.277756874609592,0.270493422399365,0,0.339125956195216
"810","809",0.456960611033342,0.289524939937622,0,0.253514449029036,0,0,0,0,0,0
"811","810",0,0.251897335923573,0,0.542760567778795,0,0,0.205342096297631,0,0,0
"812","811",0,0.522657258410265,0,0.370949643749402,0,0.106393097840334,0,0,0,0
"813","812",0,0.693946087260003,0,0,0,0.306053912739997,0,0,0,0
"814","813",0,0.190538953235721,0,0.320431126621813,0,0.334351078296362,0,0.154678841846105,0,0
"815","814",0.226221023966471,0,0,0,0.398555942353867,0,0.179120879695156,0.0891108885286161,0,0.10699126545589
"816","815",0.135228964374579,0,0,0.477638459575424,0,0,0.25221518204479,0,0.134917394005207,0
"817","816",0.0522562781928005,0,0,0,0,0.502540660235829,0.22034496428409,0,0,0.22485809728728
"818","817",0.29338855338955,0.149385022462587,0,0.152313737832841,0.17488052929727,0.230032157017752,0,0,0,0
"819","818",0,0,0,1,0,0,0,0,0,0
"820","819",0.142581939317141,0.270383210536697,0,0.321567775881171,0,0.26546707426499,0,0,0,0
"821","820",0.162102196930818,0,0,0.608529450345665,0,0,0,0.229368352723516,0,0
"822","821",0,0.535449111835953,0,0.347249506579748,0,0,0,0,0,0.117301381584299
"823","822",0,0,0.30158666495,0.489702181405503,0,0,0,0,0,0.208711153644497
"824","823",0,0.342349064369177,0.657650935630823,0,0,0,0,0,0,0
"825","824",0,0,0,0.523847397426361,0,0.476152602573639,0,0,0,0
"826","825",0.12380546143172,0.415294930632238,0,0,0,0.378123551328213,0,0,0,0.0827760566078291
"827","826",0.121739604210136,0.366224753268951,0,0.166970299961027,0,0,0.345065342559887,0,0,0
"828","827",0,0.863869279032602,0,0,0,0.136130720967398,0,0,0,0
"829","828",0.25568853453523,0,0.456489740935089,0.287821724529681,0,0,0,0,0,0
"830","829",0,1,0,0,0,0,0,0,0,0
"831","830",0,0,0.105154273370791,0.331187966792898,0,0.38056771763869,0.183090042197622,0,0,0
"832","831",0,0.484646591694467,0,0.23049830078963,0,0.284855107515903,0,0,0,0
"833","832",0,0.647846678507603,0,0,0,0.352153321492397,0,0,0,0
"834","833",0,0,0,0.266304528832197,0,0,0.43488530534639,0,0,0.298810165821413
"835","834",0,0.441433046709048,0,0.308911557279448,0,0.249655396011503,0,0,0,0
"836","835",0,1,0,0,0,0,0,0,0,0
"837","836",0,0,0,0.46942505768556,0.000812089236336573,0.529762853078104,0,0,0,0
"838","837",0.259888033375415,0.315314616060184,0,0,0,0.424797350564401,0,0,0,0
"839","838",0.201686845620654,0,0,0.798313154379346,0,0,0,0,0,0
"840","839",0,0.744147929478461,0,0.255852070521539,0,0,0,0,0,0
"841","840",0.201377596303362,0.144194093757568,0,0.141327988485301,0,0.370200849082872,0,0,0,0.142899472370896
"842","841",0.202348097901126,0,0,0.221206695079524,0,0.32068890571086,0.255756301308489,0,0,0
"843","842",0.149220874360146,0,0.210451128713249,0.188416530979547,0.0673376425124664,0.296078100148499,0.0884957232860924,0,0,0
"844","843",0,0.572903357859543,0.00945894268152146,0,0.417637699458936,0,0,0,0,0
"845","844",0,0.170258741984106,0,0.829741258015894,0,0,0,0,0,0
"846","845",0,0.0804693830678574,0,0.303235982530895,0,0,0.616294634401248,0,0,0
"847","846",0,0.467271687816695,0,0,0,0.532728312183305,0,0,0,0
"848","847",0,0,0,1,0,0,0,0,0,0
"849","848",0,0.253515369624764,0,0.439210313552854,0,0,0,0,0.307274316822383,0
"850","849",0.255473756483181,0,0,0.252632023471531,0,0.491894220045288,0,0,0,0
"851","850",0,0,0,0.325169757751542,0.0949132139414873,0.579917028306971,0,0,0,0
"852","851",0,0.479132637558804,0,0,0.12977419159282,0.1989566577964,0,0,0,0.192136513051976
"853","852",0.38333110154417,0.254170560180836,0,0,0,0.116894234113813,0.245604104161181,0,0,0
"854","853",0.250668869060846,0.220011475386115,0,0,0,0.152419632898625,0,0,0.12747679568871,0.249423226965704
"855","854",0,0,0,0,0.248515451242655,0.5991999564082,0,0,0,0.152284592349145
"856","855",0,0,0,0,0,0.122480412064628,0.328165374245867,0,0,0.549354213689505
"857","856",0,0,0,0.32617888544324,0.230679502500993,0.0209502966219462,0.422191315433821,0,0,0
"858","857",0,0,0,0.41013700913038,0,0.369135380459491,0.220727610410129,0,0,0
"859","858",0,0,0,0,0,0,0,0.401824319541224,0,0.598175680458776
"860","859",0,1,0,0,0,0,0,0,0,0
"861","860",0,0,0.305035852924421,0.17158242777451,0,0.290531154526895,0.232850564774174,0,0,0
"862","861",0,0.777293927870921,0,0.222706072129079,0,0,0,0,0,0
"863","862",0.327346210246155,0.142638638487827,0,0.272078961744935,0,0,0,0,0,0.257936189521083
"864","863",0,0.392374332759998,0,0.181280036626963,0,0.426345630613039,0,0,0,0
"865","864",0,0.697399049477899,0,0.302600950522101,0,0,0,0,0,0
"866","865",0,0.451411751427721,0,0.218437446348944,0,0.330150802223335,0,0,0,0
"867","866",0.155173611753546,0,0.427099026399757,0.417727361846697,0,0,0,0,0,0
"868","867",0.202928143219527,0,0.238472909373118,0.183864516860464,0,0.163913212578821,0.21082121796807,0,0,0
"869","868",0,0,0.113959317301089,0.237006736870815,0,0.359327572030238,0.289706373797858,0,0,0
"870","869",0,0.509354830171834,0,0.191873727498467,0,0.1421292849465,0.156642157383199,0,0,0
"871","870",0,0.289356191464231,0.295112447367223,0.210536347530137,0.204995013638409,0,0,0,0,0
"872","871",0,0,0,0.17973227340159,0.82026772659841,0,0,0,0,0
"873","872",0.217285354520116,0,0,0.217286814066266,0,0.234901019211832,0,0,0,0.330526812201786
"874","873",0,0.434454555715488,0,0,0,0.565545444284512,0,0,0,0
"875","874",0,0,0,1,0,0,0,0,0,0
"876","875",0,0.212528136787223,0,0.659838435379741,0,0.127633427833035,0,0,0,0
"877","876",0,0.596873589014523,0,0.403126410985477,0,0,0,0,0,0
"878","877",0,0,0,0.491757992889654,0,0.508242007110346,0,0,0,0
"879","878",0,0,0,0.506409139154054,0,0.493590860845946,0,0,0,0
"880","879",0,0.482397315678547,0,0,0,0.517602684321453,0,0,0,0
"881","880",0.166714376043191,0,0,0.399296877511417,0,0.433988746445392,0,0,0,0
"882","881",0,0,0,0.334837930903826,0,0.505252025570413,0,0,0,0.159910043525761
"883","882",0.157815066886403,0,0,0.494424065441226,0,0.347760867672371,0,0,0,0
"884","883",0.241946629668353,0.212929655105149,0,0.392302551714619,0,0.152821163511879,0,0,0,0
"885","884",0,0.307639766374191,0,0,0,0.525302527490268,0,0,0.167057706135541,0
"886","885",0,0,0,0.54989395357396,0,0.45010604642604,0,0,0,0
"887","886",0.255393895227452,0,0,0,0,0.495164910542544,0,0,0,0.249441194230004
"888","887",0,0.292472817824499,0,0.220125043259595,0,0.318800955936688,0.168601182979217,0,0,0
"889","888",0,0.206155914601859,0,0.226515929007653,0,0,0.567328156390488,0,0,0
"890","889",0,0.29085723536803,0,0.575450360539914,0,0,0.133692404092056,0,0,0
"891","890",0,0.562773560640419,0,0.17398660234769,0,0.263239837011891,0,0,0,0
"892","891",0,0,0.43026890882866,0.319615951101699,0,0.106956009331872,0,0,0.143159130737768,0
"893","892",0,0,0.467701214868109,0.532298785131891,0,0,0,0,0,0
"894","893",0.158659848283663,0.410101246149685,0.431238905566652,0,0,0,0,0,0,0
"895","894",0,0,0,0.169679585081757,0.0496662391229031,0,0.241795186095902,0,0,0.538858989699438
"896","895",0.166153768110083,0,0,0.58877126003973,0,0.245074971850187,0,0,0,0
"897","896",0.237846680076641,0,0,0.609704670418136,0,0,0,0,0,0.152448649505223
"898","897",0,0,0.170067154598899,0.293881182891053,0,0.209736485821953,0,0,0,0.326315176688095
"899","898",0,0.943534866877535,0,0,0,0.0564651331224655,0,0,0,0
"900","899",0,0,0,0.530503195076671,0.145784127760155,0.100771453532477,0.101039103885124,0,0.121902119745574,0
"901","900",0.0841863409625024,0,0.381389744511974,0.196912233083265,0,0,0,0,0,0.337511681442259
"902","901",0,0.552366889549135,0,0.292886273650825,0.15474683680004,0,0,0,0,0
"903","902",0.439789009512106,0,0,0.448585714862317,0,0.111625275625576,0,0,0,0
"904","903",0,0.726486980513535,0,0,0,0,0,0,0,0.273513019486465
"905","904",0.126921771597326,0.850634569304956,0,0,0,0,0,0,0,0.0224436590977175
"906","905",0,0.287089991246292,0.0632265450040264,0.300868395003537,0,0.159207684612037,0,0,0.189607384134108,0
"907","906",0,0,0.331876991149696,0.466728458035112,0,0.201394550815192,0,0,0,0
"908","907",0,0.139548757400501,0,0.427310757894032,0,0,0,0,0.207090998195327,0.22604948651014
"909","908",0,0.580055245636001,0,0.26697041304642,0,0,0,0,0,0.152974341317579
"910","909",0,0.563474551790125,0,0.34732096799396,0.0892044802159154,0,0,0,0,0
"911","910",0.182992399193651,0,0,0.386512568591897,0.213613351578927,0,0,0,0.216881680635526,0
"912","911",0.172824838332432,0.64387663402565,0,0.183298527641917,0,0,0,0,0,0
"913","912",0,0.17997289027445,0.35452432978987,0.212774208629571,0,0.252728571306109,0,0,0,0
"914","913",0.118172512855204,0,0,0.289362393514064,0,0,0,0.248646683091578,0.129329956604229,0.214488453934924
"915","914",0,0.214757481521407,0.257193259644119,0.528049258834474,0,0,0,0,0,0
"916","915",0,0.497448751403554,0,0.350128195797568,0,0.152423052798878,0,0,0,0
"917","916",0.338014090199458,0,0,0.208849304297138,0,0.283627994405821,0.169508611097583,0,0,0
"918","917",0,0.353205416793625,0,0,0,0.355526520675708,0.0916586414733145,0.117092136510172,0,0.0825172845471813
"919","918",0,1,0,0,0,0,0,0,0,0
"920","919",0,0.828856522423878,0,0,0,0.171143477576122,0,0,0,0
"921","920",0,0.385078685014387,0,0,0.244937735132833,0,0.294435879492178,0,0.0755477003606024,0
"922","921",0,0.132956527202227,0,0.735387896951858,0,0,0,0.131655575845914,0,0
"923","922",0.465790962161859,0,0,0,0.243004418840357,0.291204618997785,0,0,0,0
"924","923",0,0,0,0.314105263692492,0,0.251536725042647,0.255060839638713,0,0,0.179297171626148
"925","924",0,1,0,0,0,0,0,0,0,0
"926","925",0,0.278275190007843,0.142651380996376,0.346716465417819,0,0,0,0.232356963577962,0,0
"927","926",0.378473873754852,0.329959090004646,0,0.291567036240502,0,0,0,0,0,0
"928","927",0.273062651737755,0,0,0.335811513495493,0,0,0,0,0.189518263629351,0.201607571137402
"929","928",0.28104138335879,0,0,0,0.191404933589503,0.345145151399514,0.182408531652192,0,0,0
"930","929",0,0.164958167192187,0,0.347828669441364,0,0.487213163366449,0,0,0,0
"931","930",0.142397713775312,0.4848204987341,0,0,0,0.372781787490588,0,0,0,0
"932","931",0,0.39441562860608,0,0.222111188467399,0,0,0,0,0,0.383473182926521
"933","932",0,0.505402312302739,0.275144498665004,0.219453189032257,0,0,0,0,0,0
"934","933",0,1,0,0,0,0,0,0,0,0
"935","934",0,0,0,0.591143586162882,0.112110692507204,0.296745721329914,0,0,0,0
"936","935",0.19507002762925,0,0,0.41219392335066,0,0.39273604902009,0,0,0,0
"937","936",0.346200532439111,0.198843677481527,0,0.454955790079362,0,0,0,0,0,0
"938","937",0,0.70488864612948,0,0,0.29511135387052,0,0,0,0,0
"939","938",0,0,0,0.796552152107771,0,0,0,0,0,0.203447847892229
"940","939",0.260766320144888,0.579878809793952,0,0,0.15935487006116,0,0,0,0,0
"941","940",0,0,0,0.622120388034305,0,0.18825468207806,0.189624929887635,0,0,0
"942","941",0,0,0,1,0,0,0,0,0,0
"943","942",0,0.461877036659604,0,0.100434419874974,0,0.243113036893657,0,0,0,0.194575506571764
"944","943",0,0,0,0.199212855180936,0,0.800787144819064,0,0,0,0
"945","944",0,0,0,0.134708979154364,0.108747168443104,0.543840015731434,0,0,0.212703836671097,0
"946","945",0,0.682243095567442,0,0.317756904432558,0,0,0,0,0,0
"947","946",0,0,0.252277557423865,0.303066198739528,0.444656243836607,0,0,0,0,0
"948","947",0,0.396097951682141,0,0.310847283907482,0.293054764410377,0,0,0,0,0
