"","cell_ID","NK","CD4_T","Alveolar_Type_2","CD8_T","Monocytes","Macrophage","Alveolar_Type_1","Endothelial","DC","Fibroblast","Mast","B_cells","Muscle_cells","Proliferating_NK_T","Ciliated","Plasma","Club cell","Basal","Proliferating_Macrophage"
"209","208",0,0,0.836164101348186,0,0,0,0,0.163835898651814,0,0,0,0,0,0,0,0,0,0,0
"210","209",0,0,0,0,0.154798863792719,0,0,0.51896685867832,0,0,0.25916213266842,0.0670721448605411,0,0,0,0,0,0,0
"211","210",0,0,0,0,0,0.786875853588943,0,0,0,0,0,0,0.164646087975274,0,0,0,0,0,0.0484780584357835
"212","211",0,0,0,0.254619955420908,0,0.655028411077478,0,0.0903516335016142,0,0,0,0,0,0,0,0,0,0,0
"213","212",0,0.100648050435282,0.408166183904946,0.165939559658353,0,0,0,0.195808751815122,0,0.129437454186298,0,0,0,0,0,0,0,0,0
"214","213",0,0.065817649949654,0,0,0,0,0,0,0,0.152326595078206,0,0,0,0,0.440401550878087,0,0,0,0.341454204094054
"215","214",0,0,0.235677778130292,0,0,0.645796077047427,0,0,0,0,0,0,0,0,0,0,0,0,0.118526144822281
"216","215",0,0,0.301453305040664,0,0.142591512377923,0,0.277618281590594,0,0,0,0.119610734905595,0,0.158726166085224,0,0,0,0,0,0
"217","216",0,0,0,0,0.175536578213785,0.546414282592237,0,0.278049139193977,0,0,0,0,0,0,0,0,0,0,0
"218","217",0,0,0,0,0,0.782671679480424,0.217328320519576,0,0,0,0,0,0,0,0,0,0,0,0
"219","218",0,0,0.225643740866134,0.0746635486115635,0,0.334077190088309,0.198013601146363,0,0,0,0,0,0,0,0,0,0,0,0.167601919287631
"220","219",0.103776370833135,0,0,0,0,0.39034891749024,0,0,0,0,0,0,0.339819711819616,0,0,0,0,0,0.166054999857009
"221","220",0,0,0,0,0,0,0,0.672956919937656,0,0,0,0,0,0,0,0,0,0,0.327043080062344
"222","221",0,0,0,0,0,0.650271054528462,0,0.349728945471538,0,0,0,0,0,0,0,0,0,0,0
"223","222",0,0,0,0,0,0.818471548401976,0,0.169723895017045,0,0,0,0,0,0,0,0,0,0,0.0118045565809795
"224","223",0,0,0,0,0,0.687168257404872,0.229009874320708,0,0,0.0838218682744199,0,0,0,0,0,0,0,0,0
"225","224",0.127526154766273,0,0,0,0,0.644415741232235,0,0.210962242369147,0,0,0,0,0,0,0,0,0,0,0.0170958616323444
"226","225",0,0.17650745509423,0,0.0166066649012612,0.142104083974025,0.217951008608124,0,0,0,0,0,0,0,0,0.44683078742236,0,0,0,0
"227","226",0,0,0.6758179549749,0,0,0.224117882612627,0,0.0948099885478622,0,0,0,0,0,0,0,0,0,0,0.005254173864611
"228","227",0,0,0,0,0.366225017059114,0.160453896679512,0,0,0,0.473321086261374,0,0,0,0,0,0,0,0,0
"229","228",0,0,0,0,0,0,0,0,0,0,0.469313284244975,0.530686715755025,0,0,0,0,0,0,0
"230","229",0,0,0,0,0,0.900059802522257,0,0,0,0,0,0,0,0,0,0,0,0,0.099940197477743
"231","230",0.0104364292489253,0,0,0.243421432281175,0,0.512056023468583,0,0.226866778972595,0,0,0,0,0,0,0,0,0,0,0.00721933602872081
"232","231",0,0,0,0.129137933648258,0,0.391781513922981,0,0.47908055242876,0,0,0,0,0,0,0,0,0,0,0
"233","232",0,0,0,0.567042190395923,0.154343900584703,0,0,0,0.278613909019374,0,0,0,0,0,0,0,0,0,0
"234","233",0,0,0,0,0,0.276792827471278,0.123068245980327,0,0,0,0,0,0,0,0,0,0.121396083995681,0.478742842552714,0
"235","234",0,0,0,0.606241818529689,0,0,0,0.300491717254376,0,0,0,0.0932664642159348,0,0,0,0,0,0,0
"236","235",0.126305063591666,0,0,0,0,0,0,0.873694936408334,0,0,0,0,0,0,0,0,0,0,0
"237","236",0,0,0,0,0,0.802238659534536,0,0.184465477725052,0,0,0,0,0,0,0,0,0,0,0.0132958627404125
"238","237",0,0.0781872578845163,0,0.195954852050725,0,0.0975842540960489,0,0.0772861295633817,0,0,0.286637416983848,0,0,0.26435008942148,0,0,0,0,0
"239","238",0,0.603747952294943,0,0.396252047705057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"240","239",0,0,0.300185390087526,0,0,0.582048539220888,0,0.108096844704708,0,0,0,0,0,0,0,0,0,0,0.00966922598687817
"241","240",0.0964657918606281,0,0,0,0,0.718499599452464,0,0.123284569192882,0,0,0,0,0,0,0,0,0,0,0.0617500394940259
"242","241",0,0,0,0.357458944576054,0,0.560824771697249,0,0.0702606334852283,0,0,0,0,0,0,0,0,0,0,0.0114556502414686
"243","242",0,0,0.327488941925018,0,0,0.566902268664184,0,0.105608789410799,0,0,0,0,0,0,0,0,0,0,0
"244","243",0,0,0,0,0,0,0,0.855629293054303,0,0,0,0,0.144370706945697,0,0,0,0,0,0
"245","244",0,0,0,0,0,0.408272324347652,0,0.277576484422977,0,0,0,0,0,0,0,0,0,0,0.314151191229372
"246","245",0,0,0,0,0,0.902658664474673,0,0.0973413355253266,0,0,0,0,0,0,0,0,0,0,0
"247","246",0.101842876658159,0,0,0,0.0647740506673737,0.472578473809913,0,0,0,0,0.278348844966243,0,0,0,0.0824557538983112,0,0,0,0
"248","247",0,0.258281024874721,0,0.467154639634912,0,0,0,0.274564335490367,0,0,0,0,0,0,0,0,0,0,0
"249","248",0,0,0,0,0,0,0,0.887117476653351,0,0.112882523346649,0,0,0,0,0,0,0,0,0
"250","249",0,0.0845409189531728,0.446887115859422,0.468571965187405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"251","250",0,0,0.400588070067032,0,0,0.599411929932968,0,0,0,0,0,0,0,0,0,0,0,0,0
"252","251",0,0,0,0,0.0310441638413055,0.806596502590331,0,0.162359333568363,0,0,0,0,0,0,0,0,0,0,0
"253","252",0.0838410253136144,0.39539992661683,0,0.520759048069555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"254","253",0.0668069926078452,0,0,0,0,0,0,0.245807001884062,0,0.687386005508093,0,0,0,0,0,0,0,0,0
"255","254",0.0863099049089218,0,0,0,0,0.699202707155336,0,0.214487387935742,0,0,0,0,0,0,0,0,0,0,0
"256","255",0,0.163901177817099,0,0,0,0.785276960824661,0,0,0,0,0,0,0,0,0,0,0,0,0.0508218613582406
"257","256",0,0,0,0.147272192602126,0,0.768027981753447,0,0,0,0,0,0,0,0,0,0,0,0.0742523030168969,0.0104475226275309
"258","257",0.0960090418203167,0,0,0,0.0189048238442726,0.885086134335411,0,0,0,0,0,0,0,0,0,0,0,0,0
"259","258",0.13591570391387,0,0,0,0,0.753142991361352,0,0.110941304724778,0,0,0,0,0,0,0,0,0,0,0
"260","259",0,0,0,0,0,0.638926918453494,0,0.148557569909676,0,0,0,0,0.0987845757916198,0,0,0,0,0,0.11373093584521
"261","260",0,0,0,0,0,0.115460054021708,0,0,0,0,0.404036561876924,0,0,0,0.427145214855796,0,0,0,0.0533581692455717
"262","261",0.367274859345032,0,0,0,0,0,0,0.632725140654968,0,0,0,0,0,0,0,0,0,0,0
"263","262",0,0,0.402558355037366,0,0,0,0,0.597441644962634,0,0,0,0,0,0,0,0,0,0,0
"264","263",0,0,0.0636813856719406,0,0.147498448676251,0.653545400489503,0,0.135274765162305,0,0,0,0,0,0,0,0,0,0,0
"265","264",0,0,0.574016902410465,0,0,0.0540163774671818,0,0,0.1656574227735,0,0.114725963962002,0,0,0,0,0,0,0,0.0915833333868513
"266","265",0.0792509764368719,0,0.566648231824106,0,0,0,0,0.180912501658867,0,0,0,0,0.173188290080156,0,0,0,0,0,0
"267","266",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"268","267",0,0,0,0,0,0,0,0.383254366962093,0,0,0,0,0,0,0,0,0,0.616745633037907,0
"269","268",0,0,0,0,0,0.939293127429131,0,0.0607068725708693,0,0,0,0,0,0,0,0,0,0,0
"270","269",0,0.0481959769865315,0,0,0,0.873234484142527,0,0,0.0785695388709416,0,0,0,0,0,0,0,0,0,0
"271","270",0,0,0,0,0.272622219457563,0.727377780542437,0,0,0,0,0,0,0,0,0,0,0,0,0
"272","271",0,0,0,0,0,0.746477038838017,0,0.249413325073639,0,0,0,0,0,0,0,0,0,0,0.00410963608834346
"273","272",0,0.106438002433866,0.233778127154479,0,0,0,0.380358734058051,0,0,0,0.279425136353604,0,0,0,0,0,0,0,0
"274","273",0,0,0,0,0.17821097316905,0.82178902683095,0,0,0,0,0,0,0,0,0,0,0,0,0
"275","274",0,0,0,0,0,0,0,0,0.529748582867329,0,0.0540430937589701,0,0,0.0635077538139159,0.352700569559785,0,0,0,0
"276","275",0,0,0,0,0.115082762758757,0.54125791632808,0,0.0956547210988008,0,0,0.248004599814362,0,0,0,0,0,0,0,0
"277","276",0.584651583893322,0,0,0,0,0,0,0.317291754719464,0,0,0.0980566613872146,0,0,0,0,0,0,0,0
"278","277",0,0,0,0,0,0.787007862278278,0,0,0,0,0,0,0,0,0,0,0,0,0.212992137721722
"279","278",0,0.285322301108211,0,0,0.133775863293309,0.24828482533419,0,0.156175524195023,0,0,0,0.0802706977272839,0,0,0,0,0,0,0.0961707883419839
"280","279",0.344965196234233,0,0,0,0.144589522789827,0,0,0.51044528097594,0,0,0,0,0,0,0,0,0,0,0
"281","280",0,0,0,0,0,0.96372502140015,0,0,0,0,0,0,0,0,0,0,0,0,0.0362749785998503
"282","281",0,0.0848454250697135,0,0,0,0.753164936821547,0,0.124213537886524,0,0,0,0,0,0,0,0,0,0,0.0377761002222153
"283","282",0.217128078870467,0,0,0,0,0.327288172518046,0.287145179789228,0,0,0,0,0,0,0,0,0,0,0,0.168438568822259
"284","283",0,0,0,0,0,0.678098191507531,0,0.260959304199153,0,0,0,0,0,0,0,0,0,0,0.0609425042933159
"285","284",0,0.30650294573894,0,0,0,0,0.321661804896688,0.371835249364372,0,0,0,0,0,0,0,0,0,0,0
"286","285",0,0,0,0,0,0.530341702954457,0,0,0,0,0,0,0,0,0.410417045449011,0,0,0,0.0592412515965326
"287","286",0,0,0,0,0,0.461952396540038,0,0.224175734709692,0,0.133398084619036,0.180473784131234,0,0,0,0,0,0,0,0
"288","287",0.323597766374187,0,0.109046981412463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56735525221335,0,0
"289","288",0,0.0338101239775015,0,0.0678624381141298,0,0.611006432687454,0,0.111284204781169,0,0,0,0,0,0,0,0,0,0,0.176036800439746
"290","289",0.517995537348823,0,0,0,0,0,0,0.482004462651177,0,0,0,0,0,0,0,0,0,0,0
"291","290",0,0,0,0,0,0.0601204290346957,0,0.135627849576409,0,0,0,0,0.446104383305171,0,0.358147338083725,0,0,0,0
"292","291",0,0,0,0.170086421307505,0,0.248712008141614,0,0.255664626798916,0,0,0.145521632128548,0,0,0,0,0,0,0,0.180015311623417
"293","292",0,0,0.258521876161329,0,0,0.506896608529757,0,0.109641462343547,0,0,0,0,0,0,0,0,0,0,0.124940052965367
"294","293",0.0328498737810503,0,0,0.0804573357027476,0,0.688623239404722,0,0.19806955111148,0,0,0,0,0,0,0,0,0,0,0
"295","294",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"296","295",0,0.0794443239307498,0,0,0,0.511054393757269,0,0.17700353113168,0,0,0,0,0,0,0,0,0,0,0.232497751180301
"297","296",0.152764371408335,0,0.208741789841653,0,0.170456462856531,0,0.179503639642108,0.288533736251374,0,0,0,0,0,0,0,0,0,0,0
"298","297",0.309499042637764,0,0,0,0.0866360881051704,0.50924855315752,0,0,0,0.0946163160995449,0,0,0,0,0,0,0,0,0
"299","298",0,0,0,0,0,0.634426349942614,0,0.227028264694477,0,0,0,0,0,0,0,0,0,0,0.138545385362909
"300","299",0,0,0,0,0.0905404389426069,0.274080373563402,0,0.248926891476461,0,0.259832682769954,0,0,0,0,0,0,0,0,0.126619613247575
"301","300",0,0,0,0.194161243092814,0.238111697250186,0.567727059657,0,0,0,0,0,0,0,0,0,0,0,0,0
"302","301",0,0,0.398723643921619,0,0,0.588304111740745,0,0,0,0,0,0,0,0,0,0,0,0,0.0129722443376365
"303","302",0,0,0,0,0,0.56132102695093,0,0.237107142449008,0,0,0,0,0.167490284993163,0,0,0,0,0,0.0340815456068988
"304","303",0,0,0,0,0,0.829253568547778,0,0.170746431452222,0,0,0,0,0,0,0,0,0,0,0
"305","304",0,0,0,0,0.0915275894380008,0.452099976337087,0,0,0,0,0,0,0,0,0,0,0.200533630986903,0.162164977374968,0.0936738258630423
"306","305",0,0,0,0,0.121647058084001,0.683326929938149,0,0.148230865868456,0,0,0,0,0,0,0,0,0,0,0.0467951461093929
"307","306",0,0,0,0,0,0.181061337836295,0.473932491062381,0,0.345006171101324,0,0,0,0,0,0,0,0,0,0
"308","307",0.980822556247591,0,0,0.0191774437524091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"309","308",0,0,0.15932369500991,0,0.204507496300944,0.497729757506327,0.138439051182819,0,0,0,0,0,0,0,0,0,0,0,0
"310","309",0,0,0.621800182317247,0,0,0.105678717411962,0,0.272521100270791,0,0,0,0,0,0,0,0,0,0,0
"311","310",0.222392389221445,0.53222693681567,0,0.0142100764177152,0,0,0,0.231170597545169,0,0,0,0,0,0,0,0,0,0,0
"312","311",0,0,0,0,0.0852619904276086,0.759390265741228,0,0,0,0,0,0,0,0,0,0,0,0.108675890971649,0.0466718528595146
"313","312",0.135949193324937,0,0.214901520036776,0,0,0.58718452658485,0.0232044850543622,0,0,0,0,0,0,0,0,0,0,0,0.0387602749990735
"314","313",0.099424612884341,0,0.229377891989373,0,0,0,0,0.481110225949807,0,0.190087269176479,0,0,0,0,0,0,0,0,0
"315","314",0,0,0,0,0,0.8269385582134,0,0.1730614417866,0,0,0,0,0,0,0,0,0,0,0
"316","315",0,0.0778126720572836,0,0,0,0.751298211632141,0,0,0,0.0999399068785583,0,0,0,0,0,0,0,0,0.0709492094320171
"317","316",0,0,0.15547906085941,0,0,0.611274879464371,0,0.0813915579835646,0,0,0.151854501692655,0,0,0,0,0,0,0,0
"318","317",0,0,0,0,0,0.842090077259417,0,0,0,0,0,0,0,0,0,0,0,0,0.157909922740583
"319","318",0,0,0,0,0,0.469447793823997,0,0,0,0,0.168537162472485,0,0,0,0,0,0,0,0.362015043703518
"320","319",0,0,0,0.221941805485996,0,0,0,0.778058194514004,0,0,0,0,0,0,0,0,0,0,0
"321","320",0.112997791115979,0,0.770282880664797,0,0,0,0.0296972640070973,0,0,0.0870220642121264,0,0,0,0,0,0,0,0,0
"322","321",0,0.287095968734757,0,0,0,0,0,0.396367301049929,0,0,0,0,0,0.173306334816707,0,0,0,0,0.143230395398607
"323","322",0,0,0,0.117930562055279,0,0,0,0.279259838455562,0,0,0,0,0,0,0.602809599489159,0,0,0,0
"324","323",0,0,0,0,0.149835108564372,0.498669785043367,0.0541953606734484,0,0,0.0957955319879887,0,0,0,0,0,0,0,0,0.201504213730824
"325","324",0.0776746309254808,0.0954112488862844,0,0,0,0.556169737319694,0,0,0,0,0,0,0,0,0,0,0,0,0.270744382868541
"326","325",0,0,0,0,0,0,0.64776721837284,0.342270773650981,0,0,0,0,0,0,0,0,0.0099620079761783,0,0
"327","326",0,0,0,0,0,0.728064017870738,0,0.165741191639204,0,0.106194790490058,0,0,0,0,0,0,0,0,1.91830973766902e-19
"328","327",0.176245133588701,0,0.680916280533138,0,0,0,0.142838585878162,0,0,0,0,0,0,0,0,0,0,0,0
"329","328",0,0,0,0,0,0.50571093873032,0.154301784265606,0,0,0,0,0,0,0,0,0,0,0.285725418392119,0.0542618586119549
"330","329",0,0,0,0,0,0.379849317911332,0,0.0862144964640547,0,0.218657595209688,0,0,0,0,0.302257005109407,0,0,0,0.0130215853055182
"331","330",0.100308764626085,0,0,0,0,0.899691235373915,0,0,0,0,0,0,0,0,0,0,0,0,0
"332","331",0,0,0.110222302204145,0,0,0.678923176133179,0,0.150601170806739,0,0,0,0,0,0,0,0,0,0,0.0602533508559374
"333","332",0,0,0,0,0,0.129109915141086,0,0.168278024934091,0.203899902502935,0,0,0,0,0,0.389043375753268,0,0,0,0.109668781668621
"334","333",0,0.347402123077764,0,0,0,0,0,0.652597876922236,0,0,0,0,0,0,0,0,0,0,0
"335","334",0,0,0,0,0,0.704448218711747,0,0.295551781288253,0,0,0,0,0,0,0,0,0,0,0
"336","335",0.18368502904657,0.129752249621345,0,0,0,0.686562721332085,0,0,0,0,0,0,0,0,0,0,0,0,0
"337","336",0,0,0,0,0,0.607172384529992,0,0,0,0,0,0,0,0,0.386870632300035,0,0,0,0.00595698316997276
"338","337",0,0,0.430494986282141,0,0.10333197230248,0.211529227745872,0,0,0,0,0.0595027530419696,0,0,0,0,0,0.195141060627538,0,0
"339","338",0,0,0.431194547050111,0,0,0.0700333251651232,0,0,0,0,0,0,0,0,0,0,0.26905908131622,0.173739025870851,0.0559740205976947
"340","339",0,0,0.0905551585598133,0,0,0.118512987804897,0,0.0978329274530609,0.17397742518573,0,0,0,0,0,0,0,0,0,0.519121500996499
"341","340",0,0,0,0,0,0.616531319797358,0,0.328390971597912,0,0,0,0,0,0,0,0,0,0,0.0550777086047297
"342","341",0.12967548141764,0,0,0.260700757995557,0.244282941659722,0,0,0.224567452500579,0.140773366426502,0,0,0,0,0,0,0,0,0,0
"343","342",0.10716378195318,0,0,0,0,0.787992984999165,0,0.104843233047655,0,0,0,0,0,0,0,0,0,0,0
"344","343",0,0,0,0,0,0.762900949081184,0,0,0,0,0,0,0,0,0.237099050918816,0,0,0,0
"345","344",0,0,0.398707599849353,0,0,0,0.392973901607394,0.208318498543253,0,0,0,0,0,0,0,0,0,0,0
"346","345",0,0,0,0,0,0.512019846794488,0,0,0,0,0,0.160150224350692,0.327829928854819,0,0,0,0,0,0
"347","346",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"348","347",0,0,0,0,0.0511462786804977,0.785512496261452,0,0.156917887070612,0,0,0,0,0,0,0,0,0,0,0.00642333798743861
"349","348",0.159215741736964,0,0,0,0.108896944112273,0.587909955747562,0.143977358403201,0,3.54321418134937e-20,0,0,0,0,0,0,0,0,0,0
"350","349",0.34617045071374,0,0.245807231016088,0,0,0,0,0.286797663779411,0,0,0,0,0,0,0,0,0.121224654490761,0,0
"351","350",0,0,0,0,0.042442362852175,0.789484530767204,0,0.115563499864234,0,0,0,0,0,0,0,0,0,0,0.0525096065163869
"352","351",0.168944021590208,0,0,0,0.193409235157994,0.637646743251798,0,0,0,0,0,0,0,0,0,0,0,0,0
"353","352",0,0,0,0,0,0.742848044229429,0,0,0,0,0,0,0.149691136266626,0,0,0,0,0,0.107460819503945
"354","353",0,0.124897089145109,0.185979202069327,0,0,0,0,0.242311886582,0.446811822203564,0,0,0,0,0,0,0,0,0,0
"355","354",0,0,0.154224717514863,0,0,0.482002947451953,0,0,0,0,0,0,0,0,0,0,0,0.191151850773314,0.172620484259871
"356","355",0,0,0,0,0,0.738575410093327,0,0.175618136747185,0,0,0,0,0,0,0,0,0,0,0.0858064531594877
"357","356",0.0759622343273016,0,0,0,0,0.253832514213027,0.104897577887807,0,0,0,0,0,0,0,0,0,0.245322329091649,0,0.319985344480215
"358","357",0.00451710447499695,0,0,0.446575962590976,0,0,0,0.548906932934027,0,0,0,0,0,0,0,0,0,0,0
"359","358",0,0,0,0,0.39236849111049,0,0,0.60763150888951,0,0,0,0,0,0,0,0,0,0,0
"360","359",0,0,0,0,0,0.535710485994155,0.0541860660180036,0,0.273545589699429,0,0,0,0,0,0,0,0.125806060414388,0,0.0107517978740244
"361","360",0,0,0,0,0.174694167106274,0.340001005719554,0.230343088199217,0,0,0,0,0,0,0,0,0,0,0,0.254961738974955
"362","361",0,0,0,0,0,0.885584191927572,0,0.113844045573151,0,0,0,0,0,0,0,0,0,0,0.000571762499277687
"363","362",0.0793812175303702,0,0,0,0,0,0,0.211388433538012,0,0,0.591792022827386,0,0,0,0,0,0,0,0.117438326104231
"364","363",0.261088587991754,0,0,0,0.18184202876728,0,0,0,0,0,0,0.0774265756437114,0,0.0560638948096577,0.423578912787597,0,0,0,0
"365","364",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"366","365",0.0470719536190818,0,0,0,0,0.797403658273582,0,0.155524388107336,0,0,0,0,0,0,0,0,0,0,0
"367","366",0.231317612783082,0,0,0,0,0.768682387216918,0,0,0,0,0,0,0,0,0,0,0,0,0
"368","367",0,0,0,0.3536431970374,0,0.543227816664928,0,0.0598967293890505,0,0.0432322569086217,0,0,0,0,0,0,0,0,0
"369","368",0,0.815698385884946,0,0,0,0,0,0.168170767257868,0,0,0,0.0161308468571858,0,0,0,0,0,0,0
"370","369",0,0,0,0,0,0.330678729679798,0,0.311730821392039,0,0,0.223974139665119,0,0,0,0,0,0.133616309263044,0,0
"371","370",0,0,0,0.113981710076479,0.169919284454237,0.226931351828599,0,0.149766716380206,0,0,0.254133413607861,0.0852675236526175,0,0,0,0,0,0,0
"372","371",0,0.0535529870069414,0.150211338265589,0,0,0.50051656301306,0,0,0,0,0,0,0,0,0.1670228218174,0,0,0,0.12869628989701
"373","372",0,0.175985446649961,0,0,0,0.628360844474792,0,0.184047615626504,0,0,0,0,0,0,0,0,0,0,0.0116060932487431
"374","373",0.28046208157776,0,0,0,0,0,0,0.71953791842224,0,0,0,-2.12445501601031e-19,0,0,0,0,0,0,0
"375","374",0,0,0,0,0,0.981976024606512,0,0,0,0,0,0,0,0,0,0,0,0,0.0180239753934875
"376","375",0,0.0930691699180719,0.564577979476676,0,0.195745557540004,0,0,0.146607293065249,0,0,0,0,0,0,0,0,0,0,0
"377","376",0,0,0,0.127226995311354,0,0.453462598172435,0,0.231761311723378,0,0,0,0,0,0,0,0,0,0,0.187549094792833
"378","377",0,0,0,0,0.0665352289507528,0.850212412123247,0,0.0832523589260003,0,0,0,0,0,0,0,0,0,0,0
"379","378",0,0,0,0,0.106973163567621,0,0,0.204506079969542,0.688520756462838,0,0,0,0,0,0,0,0,0,0
"380","379",0,0.124313770403757,0,0,0,0.753465055397311,0,0,0,0,0,0,0,0,0,0,0,0,0.122221174198931
"381","380",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"382","381",0,0.445682395356938,0,0,0,0,0,0.554317604643061,0,0,0,0,0,0,0,0,0,0,0
"383","382",0,0,0,0.156189852778074,0,0,0,0.264878165471375,0,0,0.578931981750551,0,0,0,0,0,0,0,0
"384","383",0,0,0,0,0,0.269525004423967,0,0.523852476753771,0,0.206622518822262,0,0,0,0,0,0,0,0,0
"385","384",0,0,0.268084695182981,0,0.25826594773761,0,0,0.29826421853237,0.175385138547039,0,0,0,0,0,0,0,0,0,0
"386","385",0,0,0,0.390285695764536,0,0,0,0.609714304235464,0,0,0,0,0,0,0,0,0,0,0
"387","386",0,0,0.33952421134133,0,0,0.213657659940399,0,0,0,0,0,0.244007162654216,0,0,0,0,0,0,0.202810966064055
"388","387",0,0,0,0,0,0.517176239498141,0.365513490422483,0.109297658747943,0,0,0,0,0,0,0,0,0,0,0.00801261133143307
"389","388",0,0,0.0608117522667677,0,0,0.70727208247996,0,0.0752891393669101,0,0,0,0,0,0,0,0,0,0,0.156627025886363
"390","389",0,0,0.0706544188216418,0,0,0.511365795680698,0,0.0524992635770729,0.365480521920588,0,0,0,0,0,0,0,0,0,0
"391","390",0,0,0,0,0,0,0,0.187846621489606,0,0,0.35103900550824,0,0,0,0,0,0.133538226358191,0.327576146643963,0
"392","391",0,0.056824358928013,0.511732910121192,0,0,0,0,0.324202534852653,0,0,0.107240196098141,0,0,0,0,0,0,0,0
"393","392",0,0,0,0,0,0.872872505245553,0,0.0540820306980613,0,0,0,0,0,0,0,0,0,0,0.0730454640563855
"394","393",0,0,0.514504439889473,0,0,0,0.416899617383989,0.0685959427265384,0,0,0,0,0,0,0,0,0,0,0
"395","394",0,0.0746658772378805,0,0,0,0,0,0.181282704883531,0,0,0,0,0,0,0.744051417878589,0,0,0,0
"396","395",0.172383740112063,0,0,0,0,0.827616259887937,0,0,0,0,0,0,0,0,0,0,0,0,0
"397","396",0,0.128597622954846,0,0,0,0.871402377045154,0,0,0,0,0,0,0,0,0,0,0,0,0
"398","397",0,0,0,0,0.112970067625102,0.209283477145591,0,0.334298582774574,0,0,0,0,0,0,0,0,0,0,0.343447872454734
"399","398",0,0,0,0,0,0.769485345381169,0,0.230514654618831,0,0,0,0,0,0,0,0,0,0,0
"400","399",0,0,0,0,0,0.897101337730233,0,0.0745083981505779,0,0,0,0,0,0,0,0,0,0,0.0283902641191887
"401","400",0,0,0,0,0,0.817952246231913,0,0,0,0.140934918877178,0,0,0,0,0,0,0,0,0.0411128348909093
"402","401",0,0,0,0,0,0.827576200154286,0.163028975489638,0,0,0,0,0,0,0,0,0,0,0,0.00939482435607659
"403","402",0,0,0,0,0.183181095697581,0.816818904302419,0,0,0,0,0,0,0,0,0,0,0,0,0
"404","403",0,0,0,0,0,0.408296697616678,0.229197312751505,0.358496444675459,0,0,0,0,0,0,0,0,0,0,0.00400954495635806
"405","404",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"406","405",0,0,0,0.292901691723144,0,0.527673048088371,0,0.123343865111132,0,0,0,0,0,0,0,0,0,0,0.0560813950773527
"407","406",0,0,0,0,0,0.944511589230858,0,0,0,0,0,0,0,0,0,0,0,0,0.0554884107691417
"408","407",0,0,0,0,0,0.332424989142699,0,0.238373938303086,0,0,0,0,0,0,0,0,0.4022019380282,0,0.0269991345260149
"409","408",0,0,0,0,0,0,0.0480981417117773,0.376613151299696,0,0.575288706988527,0,0,0,0,0,0,0,0,0
"410","409",0,0,0,0,0,0.94815127238959,0,0,0,0,0,0,0,0,0,0,0,0,0.0518487276104101
"411","410",0,0,0.0496602720805839,0,0.0539090429329089,0.056421590214235,0,0,0,0,0,0,0,0,0.840009094772272,0,0,0,0
"412","411",0,0,0,0,0,0.522450491544043,0,0.155564962195591,0,0,0.236382471022592,0,0,0,0,0,0.0856020752377742,0,0
"413","412",0,0,0,0,0,0.694121248780498,0,0,0,0,0,0,0.0892214880382536,0,0,0,0,0,0.216657263181249
"414","413",0.0463591486896018,0,0,0,0,0,0,0.953640851310398,0,0,0,0,0,0,0,0,0,0,0
"415","414",0,0,0.166833386991977,0,0,0.752929450855105,0,0,0,0,0,0,0,0,0,0,0,0,0.080237162152918
"416","415",0,0,0,0,0.132232307206591,0.65228183069614,0,0,0,0,0,0.0517864434687104,0,0,0,0.163699418628559,0,0,0
"417","416",0,0,0.42423091656163,0,0,0.245132377864981,0.0274203890121526,0.051901327121261,0,0,0,0,0,0,0,0,0.251314989439976,0,0
"418","417",0.171084205150417,0.29253990468589,0,0,0,0,0,0.536375890163693,0,0,0,0,0,0,0,0,0,0,0
"419","418",0,0.187994117487534,0,0,0,0.489402326350991,0,0.189646417431074,0,0,0,0,0,0,0,0,0,0,0.1329571387304
"420","419",0,0,0,0,0,0.590307541217965,0,0,0,0.0991913362548616,0,0,0,0,0.303237032352278,0,0,0,0.00726409017489628
"421","420",0.111893421966011,0,0,0,0,0.488905222807871,0,0.399201355226119,0,0,0,0,0,0,0,0,0,0,0
"422","421",0,0,0,0,0,0.644899711876039,0,0.280711612605369,0,0,0,0,0,0,0,0,0,0,0.0743886755185914
"423","422",0,0,0.940473720668732,0,0,0,0,0.0595262793312684,0,0,0,0,0,0,0,0,0,0,0
"424","423",0,0,0,0,0,0.77253823986137,0,0.217467570817138,0,0,0,0,0,0,0,0,0,0,0.00999418932149271
"425","424",0,0,0.245171324798527,0,0,0,0,0.540694554416949,0,0.129477918536287,0,0.0846562022482363,0,0,0,0,0,0,0
"426","425",0.165030046686423,0,0,0,0,0.698134524536465,0,0.136835428777113,0,0,0,0,0,0,0,0,0,0,0
