"","cell_ID","Exc L5-6 FEZF2 IFNG-AS1","Exc L3 RORB OTOGL","Exc L2 LINC00507 GLRA3","Inh L2 VIP SLC6A16","Exc L5-6 FEZF2 C9orf135-AS1","Inh L1-6 LAMP5 AARD","Inh L1-3 SST FAM20A","Inh L1 SST DEFB108B","Exc L2-3 RORB CCDC68","Exc L3-5 RORB RPRM","Exc L2-3 RORB PTPN3","Exc L5-6 THEMIS SMYD1","Inh L3-5 SST GGTLC3","Exc L3-5 RORB LAMA4","Exc L2 LAMP5 KCNG3","Inh L5-6 PVALB MEPE","Exc L3 LAMP5 CARM1P1","Exc L3-5 RORB LINC01202","Oligo L2-6 OPALIN MAP6D1","Astro L1 FGFR3 SERPINI2","Exc L3-5 RORB LNX2","Exc L3 THEMIS ENPEP","Inh L3 PVALB SAMD13","Exc L5 THEMIS SLC22A18","Inh L5-6 SST ISX","Inh L5-6 PVALB GAPDHP60","Exc L3-5 FEZF2 LINC01107","Oligo L2-6 OPALIN FTH1P3","Inh L1-6 LAMP5 NES","Inh L3-5 SST OR5AH1P","Exc L6 FEZF2 KLK7","Inh L2-3 SST NMU","Inh L5 SST RPL35AP11","Inh L5-6 SST C4orf26","Inh L1-2 SST CCNJL","Inh L5-6 LAMP5 CRABP1","Exc L6 THEMIS LINC00343","Inh L5-6 SST FBN2","Inh L5-6 PVALB ZFPM2-AS1","Inh L1-3 VIP HSPB6","Exc L2-3 RORB RTKN2","Inh L3-5 PVALB ISG20","Inh L2-5 PVALB RPH3AL","Inh L2-5 VIP SOX11","Inh L1 PAX6 CHRFAM7A","Inh L1 LAMP5 BMP2","Exc L6 FEZF2 FFAR4","Inh L1-2 VIP HTR3A","Exc L6 THEMIS SLN","Exc L3-5 FEZF2 ASGR2","Inh L3-5 VIP TAC3","Inh L1 PVALB SST ASIC4","Oligo L3-6 OPALIN ENPP6","Exc L5 THEMIS RGPD6","Exc L5 FEZF2 RNF144A-AS1","Inh L1-3 VIP CBLN1","Inh L1-5 VIP LINC01013","Exc L5-6 FEZF2 FILIP1L","Inh L1-3 VIP CHRNA2","Inh L2-5 PVALB HHIPL1","Inh L1-2 VIP EXPH5","Exc L5-6 THEMIS TNFAIP6","Inh L3-5 VIP IGDCC3","Inh L2 PAX6 FREM2","Inh L5-6 PVALB FAM150B","Inh L1-5 VIP SMOC1","Inh L6 SST TH","Inh L5 PVALB LRIG3","Exc L3-5 RORB TNNT2","Inh L1-6 LAMP5 CA1","Inh L1-5 VIP PHLDB3","Exc L5 RORB MED8","Exc L6 FEZF2 POGK","VLMC L1-5 PDGFRA COLEC12","Exc L5 FEZF2 NREP-AS1","Inh L5-6 VIP COL4A3","Inh L1-2 VIP WNT4","Exc L5-6 FEZF2 SH2D1B","Inh L1-2 VIP SCML4","Exc L5 THEMIS VILL","Exc L2 LINC00507 ATP7B","Exc L2-3 LINC00507 DSG3","OPC L1-6 PDGFRA COL20A1","Inh L1-2 SST PRRT4","Inh L5-6 PVALB KCNIP2","Inh L1-2 SST CLIC6","Inh L1 VIP KLHDC8B","Exc L5 THEMIS FGF10","Micro L1-6 TYROBP CD74","Inh L1-6 VIP SLC7A6OS","Inh L1-5 VIP CD27-AS1","Astro L1-6 FGFR3 PLCG1","Astro L1-6 FGFR3 AQP1","Exc L6 THEMIS SNTG2","Inh L1-6 PVALB COL15A1","Exc L5 FEZF2 PKD2L1","Exc L5-6 FEZF2 OR1L8","Exc L5-6 FEZF2 CFTR","Inh L3-6 VIP UG0898H09","Inh L3-5 VIP HS3ST3A1","Oligo L3-6 OPALIN LRP4-AS1","Inh L5-6 PVALB SST CRHR2","Inh L1-2 PVALB CDK20","Inh L3-6 VIP ZIM2-AS1","Inh L1 LAMP5 NMBR","Exc L5 FEZF2 CSN1S1","Inh L2 PVALB FRZB","Exc L5 THEMIS LINC01116","Inh L5-6 SST BEAN1","Inh L5-6 SST PIK3CD","Inh L5-6 SST PAWR","Inh L1 PAX6 MIR101-1","Inh L1 LAMP5 RAB11FIP1","Inh L2-5 VIP BSPRY","Exc L6 FEZF2 PROKR2","Inh L5-6 SST KLHL1","Inh L1-2 VIP PTGER3","Exc L5-6 FEZF2 LPO","Inh L1 LAMP5 PVRL2","Endo L2-5 NOSTRIN SRGN","Inh L1-3 VIP FNDC1","Inh L3-6 PAX6 LINC01497","Inh L3-5 SST CDH3","Inh L1-6 SST NPY","Inh L5-6 SST DNAJC14","Oligo L5-6 OPALIN LDLRAP1","Inh L1 SST P4HA3","Exc L6 FEZF2 PDYN"
"862","861",0,0,0,0,0,0,0,0,0,0.607533338133337,0,0,0,0,0.00355752139469385,0,0,0.000883077171765394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385130933451217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00289512984898726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6917006192293e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11805963814052e-25,0,0,0,0,0,0,0,0
"863","862",0,0,-8.22411451923371e-19,0,0,0,0,0,0,0.507631235556583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470565008622371,0,0,0,0,-5.88387708575558e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143156691065126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00713583604781568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000352250666717063,0,0,0,0,0,0,0,0
"864","863",0,0,0,0,0,0,0,0,0,0.00899808273281601,0,0.0190632224270754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378621442096289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.67201970276681e-19,1.71890535600572e-05,0.160111849719131,0.359672279211149,0,0,0,0,0,0,0,0.0723578675169843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011580672429944,0,0,0,0,0,0,0,0
"865","864",0,0,0,0,0,0,0,0,0,2.77855143399219e-19,0,0.0268425824213389,0,0,0.0271067159972101,0,0,0,0,0,0,0,0.260559365363602,0,0,0,0,0,0,0.00220810850465395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701068917627031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130840870020173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0219475661109e-05,0,0,0,0,0,0,0,0.00257216695898702,0.587894864575745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00678871204255359,0,0,0,0.00278628589552805,0,0,0,0
"866","865",0,0,0,0,0,0,0,0,0.00013098463981857,0.453480937107387,0,0,0,0,0,0,0,0.0651733669012958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00201547013832822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261432821791567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182898038497321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.63196630718354e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0348683809242829
"867","866",0,0,0,0,0,0,0,0,0,0.281711652243005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.20049481338029e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124813424481832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00773144710252243,0,0,0.60976258376223,0.00794067776098399,0,0,0,0,0.0174489802465538,0,0,0,0,0,0,0,0,5.71707061287497e-05,0,0,0,0,0,0,0,0,0.0628661457303933,0,0,0,0,0,0,0,0,0,0,0,0
"868","867",0,0.00365948835253465,0,0,0,0,0,0,0,0.000408889541391339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409441603037477,0.000151930400510196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586338088668087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"869","868",0,0,0,0,0,0,0,0,0,0.461263532139257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618896422572908,0,0,0,0,0,0,0,0.000257408429078267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144016799263687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00216329111876497,0,0,0,0,0,0.0758570859095309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137522582807927,0,0.00117062086480608,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41190620270236e-05,0,0,0,0.115814918147632,0,0,0,0
"870","869",0,0,0,0,0,0,0,0,0,0.570026045068686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246510971857075,0,0,0,0,0,0,0.18316123763181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223921291456946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78241509723461e-05,0,0,0,0,0,0,0,0
"871","870",0,0,0,0,0,0,0,0,0,0.56283975027695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19876382860044,0,0,0,0.0195806370095928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041236595907351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214692124522282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13608894630218e-20,0,0,0,0,0,0,0,0
"872","871",0,0.000159481863817779,0,0,0,0,0,0,0.0263975400356273,0.231955644390764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484535147639947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256031597047542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000920589022301808,0,0,0,0,0,0,0,0
"873","872",0,0,0.196170103784952,0,0,0,0,0,0,0.580239083413639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720629698517798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12802356817611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214680665170898,0,0,0,0,0,0,0,0,0,0,0.000707007111549498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132920114487995,0,0,0,0,0,0,0,0
"874","873",0,0.266322739327054,0,0,0,0,0,0,0,0.287309050352338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186902695209699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00795162243886297,0,0,0.14340327544758,0.270793331328345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00552971158484958,0,0,0,0,0,0,0,0
"875","874",0,0,0,0,0,0.204509343965724,0,0,0,0.171020415904424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589203082008271,0.00194551720476482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40108025116787e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2109365608633e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333216409168164,0,0,0,-1.44966377621863e-18,0,0,0,0,0,0,0,0,0
"876","875",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170912794143645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608408887832389,0,0,0,0,0,0,0,0.0106737940944674,0,0,0,0,0,0,0,0,0.19660592627447,0,0,0,0,0,0,0,-1.02698706040014e-18,0,0.0133985976550291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"877","876",0,0,0,0,0,0,0,0,0,0.415945755245104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151196111982115,0,0,0,0,0,0,0,0,0,0,0,0,0.317663245311653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399685969804349,0,0,0,0.000421550952528789,0,0.00193194127458305,0,0,0,0,0.00015288823154398,0,0,0,0,0,0,0,0,0,0.0699421649738852,0,0,0,0,0,0,0,0,0,0,0,0.00277774504815188,0,0,0,0,0,0,0,0
"878","877",0,0,0,0,0,0,0,0,0,0.0380572660164152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000561513658162582,0,0,0,-7.47189460904464e-19,0,0.000357329313771991,0,0,0,0,0.103547136546998,0,0,0,0,0,0.857476754464653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.29311307481487e-21,0,0,0,0,0,0,0,0
"879","878",0,0,0.106099654689189,0,0,0,0,0,0,0.00934890185071711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9953004259961e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377763585162701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000100502710190985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042396353467129,0,0,5.882153264774e-10,0,0.0166703866309635,0,0,0,0,0.433757438624348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312709538593404,0,0.0411358505352093,0,0,5.01379436421055e-06,0,0,0,0,0,0,0,0
"880","879",0,0,0,0,0,0,0,0,0,0.120244991360262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00604233034487834,0,0,0.00881093357636615,0,0,0,0,0,0.00329038162755052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606781161152371,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713318386576695,0,0,0,0,0,0,0.000179024705223946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00550085398361045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106339265814094,0,0,0,0,0,0,0,0,0,0,0,2.89936600591619e-20,0.0714792187779744,0,0,0,0
"881","880",0,0,0,0,0,0,0,0,0,0.839039016903555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112454264323367,0,0,0,0,0,0,0,0,0.0143184347765858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136877076534877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08018470797203e-06,0,0,0.00823805904132586,0,0,0,0,0,0,0,0,0,0,0,0,0.00556880945670369,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00669262766026651,0,0,0,0,0,0,0,0
"882","881",0,0,0.000135552795917264,0,0,0,0,0,0,0.400425138857121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136295340196842,0,0,0,0,0,0,0,0,0.158764153446223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265203799108608,0,0,0,0,0,0,0,0,0,4.235377895367e-05,0,0,0,0,-2.79824150635129e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27779954209703,0,0,0,0,1.75389170528979e-05,0,0,0,0,0,0,0,0
"883","882",0,0,0,0,0,0,0,0,0.00825659242470513,0.761206768292905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.77657998397254e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697622438353391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106539861926359,0,0,0,0,0.0469928877800667,0,0,0,-7.94715056405954e-20,0,0.00476408545443151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.2950178645697e-19,0,0,0,0,0,0.00247658262819504,0,0,0,0,0,0,0,0
"884","883",1.11637403831018e-18,0,0,0,-1.85684628687553e-18,0,0,0,0,0.462578016925139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182507397018122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11247776200921e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117712649307263,0,0,0,0,0,0,0,0,0.507399978442322,0,0,0,0,3.78474081770243e-21,0,0,0,0,0,0,0,0
"885","884",0,0,0,0,0,0,0,0,0,0.368744778888058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206513754575407,0,0,0,0,0,0,0,0,5.38721239176147e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000174450009805806,0,0,0,0,0,0,0,0,0,0.344311784083285,0,0,0,0,0.0762075176738991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.85354258499331e-18,0,0,3.5183056235799e-07,0,0.00399349081506529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"886","885",0,0,0.0992339954655244,0,0,0,0,0,0,0.744187316296473,0,0,0,0,0,0,0,0,0,0.0717462309547528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00262148854477328,0,0,0,0,0,0,0,0,0,0,0.0434362492166596,0.0266539100515865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00951092349346319,0,0,0,0,0,0,0,0,0,0,0,0.0026098859767674,0,0,0,0,0,0,0,0
"887","886",0,0,0,0,0.00668137813264286,0,0,0,0,0.651965115521692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50773210216664e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193711503557625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168754462995284,0.12662338498535,0,0,0,0,0,0,0,0,0,0,0,0,0.00414317150316171,0,0,0,0,0,0,0,0
"888","887",0,0,0.00103280286107645,0,0,0,0,0,0,0.300527862793417,0,0,0,0,0,0,0,0,-1.33921238585685e-19,0,0,0,0.0614324352062414,0,0,0.000247725380650683,0,0,0,3.30481773064763e-05,0,0,0,-3.40127376268594e-20,0,0,0,0,0,-2.37099246241437e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279322511109946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144286677268091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176162468318994,0,0,0,0,0,0,0,0.0211647857348613,0,0,0,0,0,0,6.38957274818162e-05,0,0,0.00177192500562404,0,0,0,0.0139538624163102,0,0,0,0
"889","888",0,0,0,0,0,0,0,0,0,0.234432861402222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.19002231371952e-18,0,0,0,0,0,0.00485743494842226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99810466131355e-19,0,0,0,0.122354137901281,0,0,0,0.618042024125424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044075191917421,0,0,0,0,0,0,0,0,0,0,6.90583000990318e-20,0,0,0,0,0,0,0,0,0,0,0,0,0.00466075869067681,0,0,0.0112452637402309,0,0,0,0,0,0,0,0
"890","889",0,0,0,0,0,0,0,0,0.0799162877914674,0.593967868762801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.83125456468708e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253480821470481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00202158165625188,0,0,0,0,0.0697146299220836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.48358865431441e-19,0.000898810396914266,0,0,0,0,0,0,0,0
"891","890",0,0,0.142405034238778,0,0,0,0,0,0,0.0345533992528594,0,0,-4.94949260282687e-20,0,0.00607274247987745,0,0,0,0,0,0,0,0,0,0,1.30740840657308e-20,0,0.391609243743606,0,0,0,0,0,0,-1.15781322633213e-19,0,0,0,0,0,0.000591816711951757,0,0,0,0,0,0,0,0,0,0,0,0.253284723059532,0,0,0,0,0,0.149312630238027,0,0,0,0,0,0,0,0.0171582104892367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17354029319174e-19,0,0,0,0,0,0,0.00501219978613184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"892","891",0,0,0,0,0,0,0,0,0,0.617362548777273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420684368968124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000401042283615392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00803247407319789,0,0,0.321926674935836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00609766192231701,0,0,0,0,0,0.000823378990567269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003287782120381,0,0,0,0,0,0,0,0
"893","892",0,0,0,0,0,0,0,0,0,0.619631057746359,0,0.00427954590201942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.28192882993092e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13210392734237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00387095190607497,0,0,0,0,0,0.219570778643121,0,0,0,0,0,0,0,0,0,0,0,2.57605401971544e-19,0.0103919150444378,0,0,0,0,0,0,0,0,0.00136190587488977,0,0,0,0.00878991754072806,0,0,0,0
"894","893",0,0,0,0,0,0,0,0,0,0.153631038340791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134366797295857,0,0,0,0,0,0,0.000641853426169553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153489739371052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439972475584883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313033275062774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44021731056835e-20,0,0,0,0.200840048944868,0,0,0,0
"895","894",0,0,0,0,0,0,0,0,0,0.177736558331926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06934361512237e-06,0,0,0,0,0.331083266356446,0,0,0,0.0124493565856321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108961733868341,0,0,0,0,0,0.000876792095469695,0,0,0,0.306278539203783,0,0,0,0,0,0.170479800744446,0,0,0,0,0,0,0,0,0,0,0,-4.16513635447488e-21,0,0,0,0,0,0,0,0
"896","895",0,0,0,0,0,0,0,0,0,0.199246151371093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09242575156048e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102736895085593,0,0,0,0,0,0,0.132089590820535,0,0,0,0,0,0,0,0,0,0,0,0,0.151936181866694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458042165659641,0.017038344699811,0,0,0,0,0.00675211639855539,0,0,0,0,0,-7.71952322656901e-19,0,0,-3.02344895955551e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.00043757339120449,0,0,0,0,0,0.0241841862839071,0,0
"897","896",0,0,0,0,0,0,0,0,0,0.414985838432163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693280088832065,0,0.00342877059767181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16583970323548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65134395464937e-05,-9.63562368307458e-20,0,0.217850280773195,0.0188972607472543,0,0,0,0,0.104424377700562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00518924619092053,0,0,0,0,0,0,0,0
