"","cell_ID","Fibroblast","B_cells","Mac_Mono","Plasma","Endothelial","T_cells","Alveolar_type_2","Alveolar_type_1","Mast","DCs","Neutrophils","Club_cells","Ciliated_cells"
"594","593",0,0.529914802942011,0.323675572114612,0,0,0.146409624943378,0,0,0,0,0,0,0
"595","594",0,0,0.778806350963785,0,0,0.221193649036215,0,0,0,0,0,0,0
"596","595",0,0,0,0,0,0.662216846231837,0,0,0,0,0,0.337783153768163,0
"597","596",0,0.370219717881785,0.629780282118215,0,0,0,0,0,0,0,0,0,0
"598","597",0,0.656792757541749,0.132013293708948,0,0,0.0945966967209718,0,0,0,0.116597252028331,0,0,0
"599","598",0,0.688848485651863,0.132045050901607,0,0,0.17910646344653,0,0,0,0,0,0,0
"600","599",0,0.906943628833214,0,0,0,0.0930563711667864,0,0,0,0,0,0,0
"601","600",0,0,0.501590537062705,0,0,0,0,0,0,0.498409462937295,0,0,0
"602","601",0,0,0,0,0,1,0,0,0,0,0,0,0
"603","602",0,0.609925380438377,0,0,0,0.390074619561623,0,0,0,0,0,0,0
"604","603",0,5.97381899638277e-05,0,0,0,0.741938576809348,0,0,0,0,0.258001685000689,0,0
"605","604",0,0.00180390374525961,0.239744151686322,0,0,0.617292073246873,0,0,0,0,0.141159871321546,0,0
"606","605",0,0.326147032722319,0.673852967277681,0,0,0,0,0,0,0,0,0,0
"607","606",0,0.550075817671944,0.449924182328056,0,0,0,0,0,0,0,0,0,0
"608","607",0.828637353370791,0.104395959022106,0.0669666876071034,0,0,0,0,0,0,0,0,0,0
"609","608",0,0.550432343549545,0.431898767475711,0,0,0,0,0,0,0.0176688889747439,0,0,0
"610","609",0,0.00210437707833628,0,0.622498737795717,0,0.115239268995633,0,0,0,0,0.260157616130313,0,0
"611","610",0,0.257900193807306,0.742099806192694,0,0,0,0,0,0,0,0,0,0
"612","611",0,0,0.4515628635831,0.330435197973501,0,0.218001938443399,0,0,0,0,0,0,0
"613","612",0.303693376463038,0.0387778446841026,0,0,0,0,0,0,0,0.569773977220528,0.0877548016323315,0,0
"614","613",0.719572746170668,0.117352549558459,0.163074704270872,0,0,0,0,0,0,0,0,0,0
"615","614",0,0.456202487994139,0.543797512005861,0,0,0,0,0,0,0,0,0,0
"616","615",0,0,0.207257316522001,0,0,0.792742683477999,0,0,0,0,0,0,0
"617","616",0,0,0.548059102210091,0,0,0.45194089778991,0,0,0,0,0,0,0
"618","617",0,0.0671320006872994,0.0978328571925652,0,0,0,0.835035142120135,0,0,0,0,0,0
"619","618",0,0,0.601608740364934,0,0,0.398391259635066,0,0,0,0,0,0,0
"620","619",0,0,0,0.421312305814188,0,0.578687694185812,0,0,0,0,0,0,0
"621","620",0,0,0.640222432124456,0,0,0.359777567875544,0,0,0,0,0,0,0
"622","621",0,0,0.680535714100909,0,0,0.319464285899091,0,0,0,0,0,0,0
"623","622",0,0.603991777300567,0,0,0,0.256589398405614,0,0,0,0.139418824293819,0,0,0
"624","623",0,0.572863326018738,0.193749519948836,0,0.233387154032426,0,0,0,0,0,0,0,0
"625","624",0,0,0.140919389662802,0,0,0.577741907137646,0,0,0,0.13047677625437,0.150861926945181,0,0
"626","625",0,0.34999374544962,3.28911496259322e-05,0.191214865285953,0,0,0,0,0,0.343365347059778,0.115393151055023,0,0
"627","626",0,0,0.983136455457812,0,0,0,0,0,0,0.016863544542188,0,0,0
"628","627",0,3.92976172516043e-20,0,0.132538599454598,0,0.867461400545402,0,0,0,0,0,0,0
"629","628",0,0.392925457234768,0.449207482571127,0,0,0,0,0,0.157867060194105,0,0,0,0
"630","629",0,0.772940384502354,0,0,0,0.227059615497646,0,0,0,0,0,0,0
"631","630",0,0,0,0,0,1,0,0,0,0,0,0,0
"632","631",0,0.257966097718831,0.620137101710984,0,0,0,0,0.121896800570184,0,0,0,0,0
"633","632",0.545187108690887,0.0974991932731995,0.190953089773857,0,0,0,0,0,0,0.166360608262057,0,0,0
"634","633",0,0.715808694153897,0.0594227530034953,0.224768552842607,0,0,0,0,0,0,0,0,0
"635","634",0.919497351624487,0,0,0,0,0.0196922978368937,0,0,0,0,0.0608103505386194,0,0
"636","635",0,0.830569559743905,0,0,0,0.169430440256095,0,0,0,0,0,0,0
"637","636",0,0,0.659272376626231,0,0.340727623373769,0,0,0,0,0,0,0,0
"638","637",0,0,0.718762950351177,0,0,0.281237049648823,0,0,0,0,0,0,0
"639","638",0,0,0,0,0,1,0,0,0,0,0,0,0
"640","639",0,0.749175366084609,0,0.250824633915391,0,0,0,0,0,0,0,0,0
"641","640",0,0,0.457469348488141,0,0,0.109634019500874,0,0,0.432896632010985,0,0,0,0
"642","641",0,0.486157018447049,0,0,0.119967646734447,0.113140167494256,0,0,0.280735167324248,0,0,0,0
"643","642",0,0,0.408401969739579,0,0,0.444725394613037,0,0,0,0,0.146872635647383,0,0
"644","643",0,0.0782122692674982,0,0.582711677402726,0,0.245497165840553,0,0,0,0,0.0935788874892234,0,0
"645","644",0,1,0,0,0,0,0,0,0,0,0,0,0
"646","645",0,0,0.69834095230927,0,0,0.30165904769073,0,0,0,0,0,0,0
"647","646",0,0.929080383609829,0,0,0,0.0709196163901709,0,0,0,0,0,0,0
"648","647",0,0,0,0,0,1,0,0,0,0,0,0,0
"649","648",0,0.340967318842079,0,0,0,0.158551053925512,0,0,0,0.156069955286845,0.344411671945563,0,0
"650","649",0,0.111319206537158,0,0,0.862531045981983,0.026149747480859,0,0,0,0,0,0,0
"651","650",0,0.414543521251687,0.445336332558716,0,0,0,0,0,0,0.140120146189597,0,0,0
"652","651",0,0.632001150593345,0.277823468699433,0,0,0.0901753807072218,0,0,0,0,0,0,0
"653","652",0,0,0.807740065359726,0,0,0,0,0,0,0.192259934640274,0,0,0
"654","653",0,0.701463766115087,0,0.251185306656463,0,0,0,0,0,0.0473509272284504,0,0,0
"655","654",0,0.00366371158577315,0.730921057957926,0.265415230456301,0,0,0,0,0,0,0,0,0
"656","655",0,0.486792888446877,0.513207111553122,0,0,0,0,0,0,0,0,0,0
"657","656",0,0,0,0,0.511249387571006,0.351052836994587,0,0,0,0,0.137697775434407,0,0
"658","657",0,0.757579885997345,0,0,0.242420114002655,0,0,0,0,0,0,0,0
"659","658",0,0,0.865191588508227,0,0,0.134808411491773,0,0,0,0,0,0,0
"660","659",0.16757195087945,0,0.55639652496507,0,0,0,0,0,0,0.276031524155481,0,0,0
"661","660",0,0.410787335153721,0.589212664846279,0,0,0,0,0,0,0,0,0,0
"662","661",0,0.0311984808273377,0.968801519172662,0,0,0,0,0,0,0,0,0,0
"663","662",0,0,0.570148900787546,0,0,0,0,0,0,0,0,0.429851099212454,0
"664","663",0,0,0.426201252777397,0,0,0.0632553261558184,0,0,0,0.510543421066785,0,0,0
"665","664",0,0.480470690167059,0.519529309832941,0,0,0,0,0,0,0,0,0,0
"666","665",0,0.588008188373891,0,0.31987894418247,0,0.092112867443639,0,0,0,0,0,0,0
"667","666",0,0.486561407253264,0.337100879144866,0,0,0,0,0,0.17633771360187,0,0,0,0
"668","667",0,0,0.983259581564801,0,0,0,0,0,0,0.0167404184351988,0,0,0
"669","668",0,0,0,0,0,0.462529538152507,0,0,0,0,0.537470461847493,0,0
"670","669",0,0.326809300654024,0.673190699345976,0,0,0,0,0,0,0,0,0,0
"671","670",0,0.0827631998227498,0.19354104341484,0,0,0,0,0,0,0.72369575676241,0,0,0
"672","671",0,0,0.423553510989351,0,0,0.576446489010649,0,0,0,0,0,0,0
"673","672",0,1,0,0,0,0,0,0,0,0,0,0,0
"674","673",0,0.608008769269044,0.329600367869195,0,0,0.0623908628617615,0,0,0,0,0,0,0
"675","674",0,0,0.888444666562539,0,0,0.111555333437461,0,0,0,0,0,0,0
"676","675",0,0.65855190997557,0.34144809002443,0,0,0,0,0,0,0,0,0,0
"677","676",0,0,0.816538341708864,0,0,0.183461658291136,0,0,0,-3.27199500944962e-19,0,0,0
"678","677",0,0,0.767247425839213,0,0,0.229354182950866,0,0,0,0.00339839120992133,0,0,0
"679","678",0,0,0.791883710728825,0,0,0.208116289271175,0,0,0,-2.3170944265423e-18,0,0,0
"680","679",0,1,0,0,0,0,0,0,0,0,0,0,0
"681","680",0,0,0.004837343640165,0,0,0.3139648646701,0,0,0,0.540918448064807,0.140279343624927,0,0
"682","681",0,0.84152006648868,0,0,0,0.15847993351132,0,0,0,0,0,0,0
"683","682",0,0.0265561085707211,0.131536939853576,0.187701245769124,0,0.654205705806579,0,0,0,0,0,0,0
"684","683",0,0.367319040627812,0.422414931283948,0,0,0.00476170099991699,0,0,0,0.205504327088323,0,0,0
"685","684",0,0,0.860235432770044,0,0,0.139764567229956,0,0,0,0,0,0,0
"686","685",0,0.0507453727003249,0.949254627299675,0,0,0,0,0,0,0,0,0,0
"687","686",0,0,0.222798753109613,0,0,0,0,0,0,0.607608811790179,0.169592435100208,0,0
"688","687",0,0,0.181485554586625,0,0,0.0156509321139307,0,0,0,0,0.802863513299444,0,0
"689","688",0,0,0,0,0,0.371311501585449,0,0,0.131930644824253,0,0.496757853590298,0,0
"690","689",0,0,0,0,0,0.613063383402548,0,0,0,0,0.386936616597452,0,0
"691","690",0,0.394347542617475,0.553483638076476,0,0,0,0,0,0,0,0,0,0.0521688193060485
"692","691",0,0.661633822038989,0,0,0,0,0,0,0,0,0,0,0.338366177961011
"693","692",0,0.63911088690894,0,0,0.00960097446710564,0,0,0,0,0,0.351288138623954,0,0
"694","693",0,0.624556958519255,0,0,0,0,0,0,0,0.375443041480745,0,0,0
"695","694",0,0.00902999518392283,0,0,0,0.663216665596281,0,0,0,0.327753339219796,0,0,0
"696","695",0,0.93773460012101,0,0,0,0.0622653998789903,0,0,0,0,0,0,0
"697","696",0,-5.64096413033676e-20,0.335563342288068,0,0.21314395403975,0.451292703672183,0,0,0,0,0,0,0
"698","697",0,0.0663185351629341,0.78127290545276,0,0,0.152408559384306,0,0,0,0,0,0,0
"699","698",0,0.409190417931227,0.231928448918366,0.221827385772782,0,0.137053747377625,0,0,0,0,0,0,0
"700","699",0,0,0,0,0,0.190770924318734,0,0,0,0,0,0.218756397250484,0.590472678430782
"701","700",0,0,0.446575052593764,0,0,0.24207355290786,0,0,0,0.311351394498377,0,0,0
"702","701",0,0.00159252047275671,0.657847727733819,0,0,0,0,0,0.340559751793425,0,0,0,0
"703","702",0,0,0.907029560084397,0,0,0.0929704399156031,0,0,0,0,0,0,0
"704","703",0,0.764412624733098,0,0,0,0.235587375266902,0,0,0,0,0,0,0
"705","704",0,0.586553229908401,0.24252519105724,0,0,0.168713825121549,0,0,0,0.00220775391280999,0,0,0
"706","705",0,0,0.303651858909278,0,0,0.328480524179575,0,0,0,0.367867616911146,0,0,0
"707","706",0,0,0.425524484174699,0,0,0.347546898013177,0,0,0,0,0,0,0.226928617812125
"708","707",0,0,0,0,0,0,0,0,1,0,0,0,0
"709","708",0,0.789060086934243,0,0,0,0.210939913065757,0,0,0,0,0,0,0
"710","709",0,0,0.56519701170439,0,0,0.43480298829561,0,0,0,0,0,0,0
"711","710",0,6.88531900191638e-05,0.646362036664291,0.353569110145689,0,0,0,0,0,0,0,0,0
"712","711",0,0.949760253806745,0,0,0,0.0502397461932552,0,0,0,0,0,0,0
"713","712",0,0,0,0,0.602022014178682,0,0,0,0,0,0.397977985821318,0,0
"714","713",0,0,0.722271037357915,0,0,0,0,0,0.276552155299833,0.00117680734225154,0,0,0
"715","714",0,0.34308236046143,0.195126850046482,0,0.232202587372229,0.107086940753318,0,0,0,0.122501261366542,0,0,0
"716","715",0,1.13403082022304e-19,0,0.468341619711138,0,0.531658380288862,0,0,0,0,0,0,0
"717","716",0,0.321753784188781,0.560780069438656,0,0.117466146372563,0,0,0,0,0,0,0,0
"718","717",0,0.395204435479866,0.522476208827605,0,0,0,0,0,0,0,0.0823193556925289,0,0
"719","718",0,0.316608727394213,0.683391272605787,0,0,0,0,0,0,0,0,0,0
"720","719",0,0.30363525517421,0.69636474482579,0,0,0,0,0,0,0,0,0,0
"721","720",0,0,1,0,0,0,0,0,0,0,0,0,0
"722","721",0,0.648859018239893,0,0,0,0,0,0,0,0.351140981760107,0,0,0
"723","722",0,0,0.630037529782313,0,0,0.283828830065387,0,0,0,0,0,0,0.0861336401523006
"724","723",0,0,0,0,0,0.350083166059767,0.63072115470902,0,0,0,0,0.0191956792312127,0
"725","724",0,1,0,0,0,0,0,0,0,0,0,0,0
"726","725",0,0.760975279983655,0.130893745607819,0,0,0.108130974408526,0,0,0,0,0,0,0
"727","726",0,0,0.159964023369231,0,0,0.285918876831018,0,0,0,0.218292387691347,0.335824712108404,0,0
"728","727",0,0,0.493708455564731,0,0,0.183769219562288,0,0,0,0.322522324872981,0,0,0
"729","728",0,1,0,0,0,0,0,0,0,0,0,0,0
"730","729",0,0.0027174994781079,0.512624829205444,0.188975815258417,0,0,0,0,0,0.295681856058031,0,0,0
"731","730",0,0,0.679027924057644,0,0,0.320972075942356,0,0,0,0,0,0,0
"732","731",0,0,0,0,0,0.513431139420281,0,0,0,0.486568860579719,0,0,0
"733","732",0,1,0,0,0,0,0,0,0,0,0,0,0
"734","733",0,1.72286246719374e-05,0.233804660905688,0.136331404923104,0,0.498762354434459,0,0,0,0,0.131084351112077,0,0
"735","734",0,0.792076442239823,0,0,0,0.207923557760177,0,0,0,0,0,0,0
"736","735",0,0.0788999459751674,0,0,0,0,0.921100054024833,0,0,0,0,0,0
"737","736",0,0,0.794011319111844,0,0,0.126263673809021,0,0,0,0,0,0,0.0797250070791351
"738","737",0.828225663562325,4.01296705364041e-05,0,0.171734206767139,0,0,0,0,0,0,0,0,0
"739","738",0,0,0.437706138150392,0,0,0.548312895686949,0,0,0,0.0139809661626585,0,0,0
"740","739",0,0.223668154279153,0.110097121944893,0,0,0,0.666234723775954,0,0,0,0,0,0
"741","740",0,0.507225226484056,0.448809135016429,0,0,0.0439656384995154,0,0,0,0,0,0,0
"742","741",0,0,1,0,0,0,0,0,0,0,0,0,0
"743","742",0,0.0513807240812562,0.737334711465053,0,0,0.211284564453691,0,0,0,0,0,0,0
"744","743",0,0.0870790660607805,0.289836920500476,0,0,0,0,0,0,0.623084013438744,0,0,0
"745","744",0,0,1,0,0,0,0,0,0,0,0,0,0
"746","745",0,0,0.125998213554724,0,0,0,0.874001786445276,0,0,0,0,0,0
"747","746",0,0.608576266314061,0,0,0,0.173964469226462,0,0,0.217459264459477,0,0,0,0
"748","747",0.464422359293232,0,0.444034347420149,0,0,0.091543293286619,0,0,0,0,0,0,0
"749","748",0,0.779392760781863,0,0.142558579058668,0,0,0,0,0,0,0.078048660159469,0,0
"750","749",0,0,0.824024711806334,0,0,0,0,0,0,0,0,0,0.175975288193666
"751","750",0,0,1,0,0,0,0,0,0,0,0,0,0
"752","751",0,0,0.976518310190012,0,0,0,0,0,0,0.0234816898099877,0,0,0
"753","752",0,0.719208684578263,0.10474576009045,0,0,0,0,0,0,0.176045555331288,0,0,0
"754","753",0,0,0,0,0,1,0,0,0,0,0,0,0
"755","754",0,0.0664702236043412,0,0.269354016142337,0,0,0,0,0.664175760253322,0,0,0,0
"756","755",0,0.0738444485720229,0.0774456613195329,0,0,0,0.505771620874153,0,0,0.222988864014889,0.119949405219402,0,0
"757","756",0,0.608834267528446,0,0,0,0.174930702659918,0,0,0,0,0.216235029811637,0,0
"758","757",0,0.394821653785354,0.605178346214646,0,0,0,0,0,0,0,0,0,0
"759","758",0,0.457647725784457,0.172202763425336,0,0,0,0,0,0,0,0.370149510790207,0,0
"760","759",0,0.78515806127311,0,0,0,0.21484193872689,0,0,0,0,0,0,0
"761","760",0,0,0.791170163566685,0,0,0.208829836433315,0,0,0,0,0,0,0
"762","761",0,0,0.802269178083114,0,0,0,0,0,0,0,0,0.197730821916886,0
"763","762",0,0.352607021896895,0.496246790185233,0,0,0.151146187917872,0,0,0,0,0,0,0
"764","763",0,0.815587862244716,0,0.100431958456369,0,0.0839801792989152,0,0,0,0,0,0,0
"765","764",0,0.774903941669548,0,0,0,0.225096058330452,0,0,0,0,0,0,0
"766","765",0,0.331838053926166,0,0,0,0,0,0,0,0.328892315069171,0.339269631004662,0,0
"767","766",0,0,0.489534613946823,0,0.510465386053177,0,0,0,0,0,0,0,0
"768","767",0,0,0.537422701776936,0,0,0.111081820184376,0,0,0,0.225166186385761,0,0,0.126329291652928
"769","768",0,0.371527588361104,0.448110417755777,0,0.180361993883119,0,0,0,0,0,0,0,0
"770","769",0,0.776451790927526,0,0,0,0.0330565421552611,0.190491666917213,0,0,0,0,0,0
"771","770",0,0.507931771312796,0,0,0.492068228687204,0,0,0,0,0,0,0,0
"772","771",0,0,0.564341891065927,0,0,0.435658108934073,0,0,0,0,0,0,0
"773","772",0,0.037851114434294,0.0521814702224965,0.771971807668151,0,0,0,0,0,0,0.137995607675058,0,0
"774","773",0,0.31145484005169,0,0,0,0.46275881122557,0,0,0,0.22578634872274,0,0,0
"775","774",0.474496508731249,0,0,0,0.0902731234136076,0,0,0,0,0,0,0,0.435230367855143
"776","775",0,0,0.770020048665955,0,0,0.229979951334045,0,0,0,0,0,0,0
"777","776",1,0,0,0,0,0,0,0,0,0,0,0,0
"778","777",0,0.747225117632599,0,0.2527748823674,0,0,0,0,0,0,0,0,0
"779","778",0,0,1,0,0,0,0,0,0,0,0,0,0
"780","779",0,0.037013517233214,0.167339308740395,0,0.63184385775989,0.0174706429330658,0,0,0,0,0.146332673333435,0,0
"781","780",0,0.941856503566769,0,0,0,0,0,0,0,0,0.0581434964332306,0,0
"782","781",0,0.852022870797842,0,0,0,0.147977129202159,0,0,0,0,0,0,0
"783","782",0,0,0.118241963218763,0.00322781294017897,0,0,0,0,0,0,0,0.878530223841058,0
"784","783",0,0,0.814766890817014,0,0,0.185233109182986,0,0,0,0,0,0,0
"785","784",0,0.582355437913544,0.403853742243474,0,0,0,0,0,0,0.0137908198429815,0,0,0
"786","785",0,0,0.842357301157375,0,0,0.157642698842625,0,0,0,0,0,0,0
"787","786",0,0,0,0,0,0,0,0,0,1,0,0,0
"788","787",0,0.498796418397608,0,0.243440739272218,0,0.115384257494702,0,0,0,0,0.142378584835472,0,0
"789","788",0,0,0.881612598592963,0,0,0.118387401407037,0,0,0,0,0,0,0
"790","789",0,0,0,0,0,0.478313620098083,0,0,0,0.521686379901917,0,0,0
"791","790",0,0,0,0,0.843629384998841,0,0,0,0,0,0.156370615001159,0,0
"792","791",0,0.122348847251912,0.449168769130489,0.254163843210806,0,0.107348791084791,0,0,0,0,0.0669697493220022,0,0
"793","792",0,0,0,0,0,1,0,0,0,0,0,0,0
"794","793",0,0.22732232223096,0.0586486725775863,0,0,0,0,0,0,0.714029005191454,0,0,0
"795","794",0,0.771643086896095,0,0,0,0,0,0,0,0.0999735674430087,0.128383345660897,0,0
"796","795",0,0.64695649294043,0,0,0,0,0,0,0.35304350705957,0,0,0,0
"797","796",0,0,0.743396923634583,0,0,0.256603076365417,0,0,0,0,0,0,0
"798","797",0,0.627693005634119,0.372306994365881,0,0,0,0,0,0,0,0,0,0
"799","798",0,0.0159142881030202,0.98408571189698,0,0,0,0,0,0,0,0,0,0
"800","799",0,0.926890189657078,0,0,0,0.0731098103429216,0,0,0,0,0,0,0
"801","800",0,0.00142433465196271,0,0,0.00447066548400264,0.541738451385091,0,0,0,0,0.452366548478944,0,0
"802","801",0,0,0,0,0,1,0,0,0,0,0,0,0
"803","802",0,0.514843220342679,0.485156779657321,0,0,0,0,0,0,0,0,0,0
"804","803",0,0,0.55171763313935,0,0,0.403893258866826,0,0,0,0.0443891079938237,0,0,0
"805","804",0,0,0.816128631713367,0,0,0,0,0,0,0,0.183871368286633,0,0
"806","805",0,0.12160771462991,0.771868337189017,0,0,0.106523948181073,0,0,0,0,0,0,0
"807","806",0.104520921023899,0.000151227033131818,0,0.216296761661438,0,0.679031090281531,0,0,0,0,0,0,0
"808","807",0,0,0,0,0,1,0,0,0,0,0,0,0
"809","808",0,0,0.972501864729777,0,0,0,0,0,0,0.0274981352702228,0,0,0
"810","809",0,0.364523452919996,0.261829543340262,0.186319608581452,0,0,0,0,0,0,0.18732739515829,0,0
"811","810",0,0,0.940982563988275,0,0,0.0590174360117247,0,0,0,0,0,0,0
"812","811",0,0.209453974681709,0.689827927826412,0.100718097491879,0,0,0,0,0,0,0,0,0
"813","812",0,0.00710457486737608,0.172914949621973,0,0,0,0,0,0,0.819980475510651,0,0,0
"814","813",0,0.581579439338397,0,0.34204867056162,0,0,0,0,0,0.000222405880465892,0.0761494842195169,0,0
"815","814",0,0.352974243101592,0.39016100891253,0,0.174123688756396,0,0.0827410592294818,0,0,0,0,0,0
"816","815",0,0.0107205175081718,0.634932737213157,0,0,0.354346745278671,0,0,0,0,0,0,0
"817","816",0,0.434988494361964,0,0,0,0.406157002105159,0,0,0,0.0236914357141106,0.135163067818766,0,0
"818","817",0,0,0.165919484763174,0,0,0.157860575805207,0,0,0.547065295316288,0.12915464411533,0,0,0
"819","818",0,1,0,0,0,0,0,0,0,0,0,0,0
"820","819",0,0,0.323850412302099,0,0,0,0,0,0,0.523199238699211,0.15295034899869,0,0
"821","820",0,0.0686545161388386,0.24727419683993,0,0,0.0628541006200868,0.621217186401145,0,0,0,0,0,0
"822","821",0,0.000143536459437152,0.747451150727242,0.25240531281332,0,0,0,0,0,0,0,0,0
"823","822",0,0,0.688102247560319,0,0,0.0838657331792821,0,0,0,0,0.228032019260399,0,0
"824","823",0,0.0762836209168723,0,0,0,0.00103507144854263,0.922681307634585,0,0,0,0,0,0
"825","824",0,0.902531076132828,0,0,0,0,0,0,0,0.0974689238671722,0,0,0
"826","825",0,0,0.873024165679215,0,0,0.126975834320785,0,0,0,0,0,0,0
"827","826",0,0.871948518965186,0,0,0,0,0,-1.22642659092252e-20,0,0.128051481034814,0,0,0
"828","827",0,0.796825293433194,0,0.203174706566806,0,0,0,0,0,0,0,0,0
"829","828",0,0.899295537257373,0,0,0,0,0,0,0,0,0.100704462742627,0,0
"830","829",0,0,0.726643763427283,0,0,0.273356236572717,0,0,0,0,0,0,0
"831","830",0,0.558402921489702,0.390641682013091,0,0,0,0,0,0,0.0509553964972063,0,0,0
"832","831",0,0.00131754284684381,0.293805672705402,0,0,0.213876112972549,0,0,0.31837501100387,0.172625660471336,0,0,0
"833","832",0,0.455781696572454,0.478416472267212,0,0,0,0,0,0,0.065801831160334,0,0,0
"834","833",0,0,1,0,0,0,0,0,0,0,0,0,0
"835","834",0,0,0,0,0,0.79339583790555,0,0,0,0,0.20660416209445,0,0
"836","835",0,1,0,0,0,0,0,0,0,0,0,0,0
"837","836",0,0.593247435543609,0.321057251797309,0,0,0,0,0,0,0,0.0856953126590821,0,0
"838","837",0,0.00601690628221262,0,0,0,0.993983093717787,0,0,0,0,0,0,0
"839","838",0,0.573784287371833,0.426215712628167,0,0,0,0,0,0,0,0,0,0
"840","839",0,0,0.212988807812585,0.401534306524498,0,0.385476885662917,0,0,0,0,0,0,0
"841","840",0,0.804192843957819,0,0,0,0.195739144423443,0,0,0,0,0,6.80116187381747e-05,0
"842","841",0.37412378907706,0.509350711995993,0,0,0,0.116525498926947,0,0,0,0,0,0,0
"843","842",0,0,0.20653092746469,0,0,0,0,0,0,0.402452045298226,0.391017027237084,0,0
"844","843",0,0,0,0,0,0.269405938611117,0.730594061388883,0,0,0,0,0,0
"845","844",0,0.48997153343617,0,0,0,0.387590619563321,0,0,0,0,0.122437847000509,0,0
"846","845",0,0.465391287560564,0.30895708700702,0.105655279514111,0,0,0,0,0,0,0.119996345918305,0,0
"847","846",0,0.20996154727983,0.440555896714396,0,0,0.346915395725036,0,0,0,0.00256716028073838,0,0,0
"848","847",0,0,0.798971047011109,0,0,0.201028952988891,0,0,0,0,0,0,0
"849","848",0.594437962311409,0,0.286168446554146,0,0,0.119393591134445,0,0,0,0,0,0,0
"850","849",0,0.330558168087827,0.358392093966641,0.311049737945532,0,0,0,0,0,0,0,0,0
"851","850",0,0,0.769447022023973,0,0,0,0.230552977976027,0,0,0,0,0,0
"852","851",0,0.330564238805345,0,0.497901905745693,0,0.00113727770919127,0,0,0,0,0.17039657773977,0,0
"853","852",0,0.943836795745043,0,0,0,0,0,0,0,0,0.0561632042549573,0,0
"854","853",0,0.0118944474377062,0.145741572146478,0,0,0,0,0,0,0.842363980415816,0,0,0
"855","854",0,0.00664848593327876,0.912286519181461,0,0,0,0,0,0,0,0.0810649948852599,0,0
"856","855",0,0.629556125568579,0,0,0,0.240657995986156,0,0,0,0,0.129785878445265,0,0
"857","856",0,0,0.975613964592289,0,0,0,0,0,0,0.024386035407711,0,0,0
"858","857",0,0,1,0,0,0,0,0,0,0,0,0,0
"859","858",0.597766686682932,0.000198866958465163,0,0.155467614990665,0,0,0,0,0,0.246566831367938,0,0,0
"860","859",0,0.237452337745126,0.674202120685529,0,0,0,0,0,0,0,0.0883455415693448,0,0
"861","860",0,0.387726625896455,0,0.21721341104129,0,0.0590288677993936,0,0,0.336031095262861,0,0,0,0
"862","861",0,0,0.851480615788448,0,0,0.148519384211552,0,0,0,0,0,0,0
"863","862",0,0.0372747184769761,0,0,0,0,0.962725281523024,0,0,0,0,0,0
"864","863",0,0.719314192503584,0,0.280685807496416,0,0,0,0,0,0,0,0,0
"865","864",0,0.394438248211074,0.605561751788926,0,0,0,0,0,0,0,0,0,0
"866","865",0,0.0129910593840794,0.845597201798465,0.141411738817456,0,0,0,0,0,0,0,0,0
"867","866",0,0,0.197694602578987,0,0,0.211478861851706,0,0,0.252335419851816,0.338491115717491,0,0,0
"868","867",0,0,0.228594315164795,0,0,0.440545148464043,0,0,0,0,0.330860536371162,0,0
"869","868",0,0,1,0,0,0,0,0,0,0,0,0,0
"870","869",0,0.640055637120834,0,0.359944362879166,0,0,0,0,0,0,0,0,0
"871","870",0,4.46667014979647e-07,0.408975307848868,0.482113294802828,0,0,0,0,0,0.0162402099764543,0.0926707407048348,0,0
"872","871",0,0.80084132295438,0.19915867704562,0,0,0,0,0,0,0,0,0,0
"873","872",0,0.336997431754556,0,0.327386459741581,0,0.219736019405173,0,0,0,0.11588008909869,0,0,0
"874","873",0,0,0.662979868322849,0,0,0.337020131677151,0,0,0,0,0,0,0
"875","874",0,0.258302624706075,0.741697375293925,0,0,0,0,0,0,0,0,0,0
"876","875",0,0.000872321998046849,0,0,0,0.87860390576327,0,0,0,0,0.120523772238683,0,0
"877","876",0,0.894204337790152,0,0,0,0.105795662209848,0,0,0,0,0,0,0
"878","877",0.250386444807273,0,0.232883102174096,0,0.287107804750311,0,0,0,0.22962264826832,0,0,0,0
"879","878",0,0,0,0,0,0.796688843885955,0,0,0,0.0471118146208276,0.156199341493217,0,0
"880","879",0,0.311186908848368,0.485412682586284,0,0,0,0,0,0,0.203400408565348,0,0,0
"881","880",0,-1.44832010607647e-20,0,0.246428132393359,0,0.753571867606641,0,0,0,0,0,0,0
"882","881",0.628133444886522,0,0.274576398872798,0,0,0.0972901562406804,0,0,0,0,0,0,0
"883","882",0,0,0,0,0,0.0623846728177691,0,0,0.937615327182231,0,0,0,0
"884","883",0,0,0.236868428519631,0,0,0.353753130145662,0,0,0,0.256398768837144,0.152979672497562,0,0
"885","884",0,0.859108660846177,0,0.140891339153823,0,0,0,0,0,0,0,0,0
"886","885",0,0.720757640740121,0,0,0,0,0,0,0,0.279242359259879,0,0,0
"887","886",0,0.706609489843176,0,0,0,0.293390510156824,0,0,0,0,0,0,0
"888","887",0,0.552447179781149,0,0.330775523175693,0,0,0,0,0,0,0.116777297043157,0,0
"889","888",0,0.448699115341137,0,0,0,0.198198845534587,0,0,0,0.353102039124277,0,0,0
"890","889",0,0.257481894754299,0.674708057082324,0,0,0,0,0,0,0,0.067810048163377,0,0
